video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason
datasets/videofeedback/real/DiDeMo/p007501.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p007501.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p007501.mp4,datasets/videofeedback/real/DiDeMo/p007501.mp4,videofeedback:real-content:p007501,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p001216.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001216.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001216.mp4,datasets/videofeedback/real/DiDeMo/p001216.mp4,videofeedback:real-content:p001216,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p108307.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p108307.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p108307.mp4,datasets/videofeedback/real/Panda70M/p108307.mp4,videofeedback:real-content:p108307,Panda70M,,,
datasets/videofeedback/real/Panda70M/p103488.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p103488.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p103488.mp4,datasets/videofeedback/real/Panda70M/p103488.mp4,videofeedback:real-content:p103488,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p005169.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005169.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005169.mp4,datasets/videofeedback/real/DiDeMo/p005169.mp4,videofeedback:real-content:p005169,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p100648.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p100648.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p100648.mp4,datasets/videofeedback/real/Panda70M/p100648.mp4,videofeedback:real-content:p100648,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p006573.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p006573.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p006573.mp4,datasets/videofeedback/real/DiDeMo/p006573.mp4,videofeedback:real-content:p006573,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p104640.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p104640.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p104640.mp4,datasets/videofeedback/real/Panda70M/p104640.mp4,videofeedback:real-content:p104640,Panda70M,,,
datasets/videofeedback/real/Panda70M/p109624.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p109624.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p109624.mp4,datasets/videofeedback/real/Panda70M/p109624.mp4,videofeedback:real-content:p109624,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p005903.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005903.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005903.mp4,datasets/videofeedback/real/DiDeMo/p005903.mp4,videofeedback:real-content:p005903,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p004905.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004905.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004905.mp4,datasets/videofeedback/real/DiDeMo/p004905.mp4,videofeedback:real-content:p004905,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p107447.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p107447.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p107447.mp4,datasets/videofeedback/real/Panda70M/p107447.mp4,videofeedback:real-content:p107447,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p003298.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p003298.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p003298.mp4,datasets/videofeedback/real/DiDeMo/p003298.mp4,videofeedback:real-content:p003298,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p006684.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p006684.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p006684.mp4,datasets/videofeedback/real/DiDeMo/p006684.mp4,videofeedback:real-content:p006684,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p004531.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004531.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004531.mp4,datasets/videofeedback/real/DiDeMo/p004531.mp4,videofeedback:real-content:p004531,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p105984.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p105984.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p105984.mp4,datasets/videofeedback/real/Panda70M/p105984.mp4,videofeedback:real-content:p105984,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p001056.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001056.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001056.mp4,datasets/videofeedback/real/DiDeMo/p001056.mp4,videofeedback:real-content:p001056,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p103704.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p103704.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p103704.mp4,datasets/videofeedback/real/Panda70M/p103704.mp4,videofeedback:real-content:p103704,Panda70M,,,
datasets/videofeedback/real/Panda70M/p110427.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p110427.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p110427.mp4,datasets/videofeedback/real/Panda70M/p110427.mp4,videofeedback:real-content:p110427,Panda70M,,,
datasets/videofeedback/real/Panda70M/p104689.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p104689.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p104689.mp4,datasets/videofeedback/real/Panda70M/p104689.mp4,videofeedback:real-content:p104689,Panda70M,,,
datasets/videofeedback/real/Panda70M/p107111.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p107111.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p107111.mp4,datasets/videofeedback/real/Panda70M/p107111.mp4,videofeedback:real-content:p107111,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p007779.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p007779.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p007779.mp4,datasets/videofeedback/real/DiDeMo/p007779.mp4,videofeedback:real-content:p007779,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p101915.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p101915.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p101915.mp4,datasets/videofeedback/real/Panda70M/p101915.mp4,videofeedback:real-content:p101915,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p004024.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004024.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004024.mp4,datasets/videofeedback/real/DiDeMo/p004024.mp4,videofeedback:real-content:p004024,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p004466.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004466.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004466.mp4,datasets/videofeedback/real/DiDeMo/p004466.mp4,videofeedback:real-content:p004466,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p102997.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p102997.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p102997.mp4,datasets/videofeedback/real/Panda70M/p102997.mp4,videofeedback:real-content:p102997,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p002393.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p002393.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p002393.mp4,datasets/videofeedback/real/DiDeMo/p002393.mp4,videofeedback:real-content:p002393,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p108836.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p108836.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p108836.mp4,datasets/videofeedback/real/Panda70M/p108836.mp4,videofeedback:real-content:p108836,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p008373.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p008373.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p008373.mp4,datasets/videofeedback/real/DiDeMo/p008373.mp4,videofeedback:real-content:p008373,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p100882.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p100882.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p100882.mp4,datasets/videofeedback/real/Panda70M/p100882.mp4,videofeedback:real-content:p100882,Panda70M,,,
datasets/videofeedback/real/Panda70M/p102093.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p102093.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p102093.mp4,datasets/videofeedback/real/Panda70M/p102093.mp4,videofeedback:real-content:p102093,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p002761.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p002761.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p002761.mp4,datasets/videofeedback/real/DiDeMo/p002761.mp4,videofeedback:real-content:p002761,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p101215.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p101215.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p101215.mp4,datasets/videofeedback/real/Panda70M/p101215.mp4,videofeedback:real-content:p101215,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p003004.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p003004.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p003004.mp4,datasets/videofeedback/real/DiDeMo/p003004.mp4,videofeedback:real-content:p003004,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p105518.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p105518.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p105518.mp4,datasets/videofeedback/real/Panda70M/p105518.mp4,videofeedback:real-content:p105518,Panda70M,,,
datasets/videofeedback/real/Panda70M/p102509.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p102509.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p102509.mp4,datasets/videofeedback/real/Panda70M/p102509.mp4,videofeedback:real-content:p102509,Panda70M,,,
datasets/videofeedback/real/Panda70M/p101369.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p101369.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p101369.mp4,datasets/videofeedback/real/Panda70M/p101369.mp4,videofeedback:real-content:p101369,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p004438.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004438.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004438.mp4,datasets/videofeedback/real/DiDeMo/p004438.mp4,videofeedback:real-content:p004438,DiDeMo,,,
