selector,video_id,dataset,subset,source_model,video_path,effective_k,global_raw,local_raw,global_score,local_score,final_score
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/QyHcx7xEN9U-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/QyHcx7xEN9U-0.mp4,3,0.00846676085079664,0.0,0.0,0.0,0.0
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/SyhC75EPieo-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/SyhC75EPieo-1.mp4,3,0.24564398398869788,0.36250000000000004,0.3,0.35,0.32499999999999996
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/TETZ0l1Go30-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/TETZ0l1Go30-0.mp4,3,0.4660937132093242,0.5708333333333333,0.6375,0.5875,0.6125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/TmPtW7c0M_4-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/TmPtW7c0M_4-0.mp4,3,0.1862393061769092,0.0625,0.2,0.05,0.125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/UTmtqCcC1TM-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/UTmtqCcC1TM-1.mp4,3,0.2919511812259634,0.2333333333333333,0.3375,0.2,0.26875000000000004
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/UlCUfSMG10E.1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/UlCUfSMG10E.1.mp4,3,0.09083372576720823,0.20833333333333334,0.075,0.1875,0.13125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/UsXrsCxoiDM-2.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/UsXrsCxoiDM-2.mp4,3,0.5391796169845381,0.07777777777777778,0.7125,0.075,0.39375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/WqPcczTw1TI-2.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/WqPcczTw1TI-2.mp4,3,0.4133898438113179,0.28055555555555556,0.5375,0.25,0.39375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/ZlyAcY_neI8-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/ZlyAcY_neI8-1.mp4,3,0.09182462130131074,0.02361111111111111,0.075,0.025,0.05
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/ZqxgzDYG84Y-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/ZqxgzDYG84Y-1.mp4,3,0.5859381131779294,0.051388888888888894,0.775,0.05,0.41250000000000003
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/ac8KXvGb698-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/ac8KXvGb698-0.mp4,3,0.6257848677497841,0.28611111111111115,0.8125,0.25,0.53125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/ac8KXvGb698-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/ac8KXvGb698-1.mp4,3,0.2572943646495565,0.2777777777777778,0.3,0.25,0.275
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/auveKSu_eVU.4.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/auveKSu_eVU.4.mp4,3,0.46795777411506156,0.19722222222222222,0.6375,0.175,0.40625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/bY429p7EH-s-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/bY429p7EH-s-0.mp4,3,0.4277970724432933,0.1125,0.5625,0.1125,0.3375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/c5C3mI6H4AY-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/c5C3mI6H4AY-1.mp4,3,0.07568577819637391,0.08194444444444444,0.0625,0.075,0.06875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/ci6ri2fRx_o-2.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/ci6ri2fRx_o-2.mp4,3,0.06020426183188133,0.14305555555555557,0.05,0.125,0.0875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/cs0HQIcIUY8-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/cs0HQIcIUY8-1.mp4,3,0.6292186641550899,0.04722222222222222,0.8125,0.05,0.43125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/dLiuYRq5Y8Q-2.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/dLiuYRq5Y8Q-2.mp4,3,0.1040930853151244,0.015277777777777779,0.0875,0.0125,0.049999999999999996
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/ddpM2dQ1bcM-1.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/ddpM2dQ1bcM-1.mp4,3,0.14260556471234598,0.020833333333333332,0.15,0.025,0.0875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/e3ld0U8WNsI-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/e3ld0U8WNsI-0.mp4,3,0.10348481280904169,0.0,0.0875,0.0,0.04375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/f0P5mLeSe5k-2.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/f0P5mLeSe5k-2.mp4,3,0.16840809198650028,0.05833333333333333,0.1875,0.05,0.11875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/gdymHI9S6gM-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/gdymHI9S6gM-0.mp4,3,0.29626795384977633,0.3763888888888889,0.3375,0.3625,0.35
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/gkhIXQnxQBs-2.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/gkhIXQnxQBs-2.mp4,3,0.14088866650969312,0.036111111111111115,0.15,0.0375,0.09375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/hSgW9LNXATA_000040_000050.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/hSgW9LNXATA_000040_000050.mp4,3,0.03317047327525312,0.004166666666666667,0.025,0.0,0.0125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/hj6oaa0APSA-0.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/hj6oaa0APSA-0.mp4,3,0.08077760772309867,0.1388888888888889,0.0625,0.125,0.09375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/lb-24qUM5LY.2.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/lb-24qUM5LY.2.mp4,3,0.23693195196609373,0.21805555555555556,0.2875,0.1875,0.2375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/lllFa-lRAN4.23.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/lllFa-lRAN4.23.mp4,3,0.29486500274703714,0.09583333333333333,0.3375,0.075,0.20625000000000002
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/p1codZVS_b0.28.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/p1codZVS_b0.28.mp4,3,0.20892198414567145,0.1638888888888889,0.225,0.1625,0.19375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/qmCvtdCgxPI.9.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/qmCvtdCgxPI.9.mp4,3,0.16958539361117653,0.027777777777777776,0.1875,0.025,0.10625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/r3DUMndDBdw_000569_000579.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/r3DUMndDBdw_000569_000579.mp4,3,0.12781080762891453,0.0,0.125,0.0,0.0625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/tyoUcr24VcE.20.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/tyoUcr24VcE.20.mp4,3,0.10877285927321247,0.0,0.1125,0.0,0.05625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/uJJ5Ti0WQUA.6.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/uJJ5Ti0WQUA.6.mp4,3,0.27322717997017504,0.15,0.3,0.1375,0.21875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/uRMimPK8rmU.9.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/uRMimPK8rmU.9.mp4,3,0.02763715563927478,0.0,0.025,0.0,0.0125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/x15co4RjIoQ.24.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/x15co4RjIoQ.24.mp4,3,0.306750843732831,0.08333333333333333,0.3625,0.075,0.21875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pika-v2/ylisFRIhzcI.23.mp4,vifbench,annotated,pika-v2,datasets/vifbench_download/source_videos/Fake/pika-v2/ylisFRIhzcI.23.mp4,3,0.1649693901577584,0.39999999999999997,0.1875,0.425,0.30625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-0mnCHRQ-Zc_000092_000102.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-0mnCHRQ-Zc_000092_000102.mp4,3,0.4690811160819402,0.11944444444444445,0.6375,0.1125,0.375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-6Uat2UGZ9c_000001_000011.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-6Uat2UGZ9c_000001_000011.mp4,3,0.07291911937838474,0.04027777777777778,0.05,0.0375,0.04375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-EgW0xV1fsE-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-EgW0xV1fsE-0.mp4,3,0.021441605839416056,0.0,0.0,0.0,0.0
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-KpRqKiCZ3E.31.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-KpRqKiCZ3E.31.mp4,3,0.42031139627972686,0.051388888888888894,0.5625,0.05,0.30625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-TfD4eKDfbI-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-TfD4eKDfbI-1.mp4,3,0.25822639510242523,0.41111111111111115,0.3,0.425,0.3625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-l2yvybjqhI_000034_000044.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/-l2yvybjqhI_000034_000044.mp4,3,0.11155423436151009,0.027777777777777776,0.125,0.025,0.075
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/0Z0WbrtVqSY_000006_000016.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/0Z0WbrtVqSY_000006_000016.mp4,3,0.009271250294325406,0.0,0.0,0.0,0.0
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1OnoVMDrv3Q-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1OnoVMDrv3Q-0.mp4,3,0.22548269366611726,0.11527777777777777,0.275,0.1125,0.19375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1bC_0TiWf9I_000024_000034.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1bC_0TiWf9I_000024_000034.mp4,3,0.06666960992072836,0.02638888888888889,0.05,0.025,0.037500000000000006
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1gqmO-3zOhY.29.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1gqmO-3zOhY.29.mp4,3,0.04153912565732674,0.0,0.0375,0.0,0.01875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1jOtiyj1sBo_000015_000025.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/1jOtiyj1sBo_000015_000025.mp4,3,0.28124264186484577,0.4361111111111111,0.325,0.4875,0.40625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2I9S1ZujOqg-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2I9S1ZujOqg-1.mp4,3,0.045080841378227765,0.041666666666666664,0.0375,0.0375,0.0375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2I9S1ZujOqg-2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2I9S1ZujOqg-2.mp4,3,0.21069284200612196,0.015277777777777779,0.2375,0.0125,0.125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2Wn6E_Vp-30-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2Wn6E_Vp-30-1.mp4,3,0.0435454438427125,0.0375,0.0375,0.0375,0.0375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2m0UZM7-yCw.11.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2m0UZM7-yCw.11.mp4,3,0.5679940742484891,0.036111111111111115,0.7625,0.0375,0.39999999999999997
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2m3AG4x2bL8-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/2m3AG4x2bL8-1.mp4,3,0.05978730083980849,0.012500000000000002,0.05,0.0125,0.03125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/3fzciZDFlLM-2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/3fzciZDFlLM-2.mp4,3,0.18982026528529947,0.09722222222222222,0.2,0.075,0.1375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/4Dn1uda26cA-2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/4Dn1uda26cA-2.mp4,3,0.023604897574758654,0.0,0.0125,0.0,0.00625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/4KNV8XvX-Kc-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/4KNV8XvX-Kc-1.mp4,3,0.24041480260576095,0.02361111111111111,0.2875,0.025,0.15625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/8YjA750zLOA.2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/8YjA750zLOA.2.mp4,3,0.5746262067341653,0.32222222222222224,0.7625,0.2875,0.5249999999999999
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/9ZlRD4XCt-U_000019_000029.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/9ZlRD4XCt-U_000019_000029.mp4,3,0.11593968291342908,0.02638888888888889,0.125,0.025,0.075
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/B3F8DPet2AA.51 11.18.57.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/B3F8DPet2AA.51 11.18.57.mp4,3,0.016222235303351384,0.0,0.0,0.0,0.0
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/BjcyAdfphcs_000059_000069.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/BjcyAdfphcs_000059_000069.mp4,3,0.02577800015697355,0.0,0.025,0.0,0.0125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/CSEa7n3oo8I_000019_000029.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/CSEa7n3oo8I_000019_000029.mp4,3,0.5382181539910526,0.012500000000000002,0.7125,0.0125,0.3625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Cd0UriPKyms.25.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Cd0UriPKyms.25.mp4,3,0.11980025115767994,0.012500000000000002,0.125,0.0125,0.06875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/D9Wk_eFb8gs_000052_000062.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/D9Wk_eFb8gs_000052_000062.mp4,3,0.0941596028569186,0.0,0.075,0.0,0.0375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Dkz_JdYHyEo.29.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Dkz_JdYHyEo.29.mp4,3,0.2675859430186014,0.05555555555555556,0.3,0.05,0.175
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/FlLyefyMCVU.8.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/FlLyefyMCVU.8.mp4,3,0.03801703163017032,0.0,0.0375,0.0,0.01875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/FnVWs-B_OJw_000000_000010.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/FnVWs-B_OJw_000000_000010.mp4,3,0.16497429558119456,0.0,0.1875,0.0,0.09375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/GT58FhHeQdE-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/GT58FhHeQdE-0.mp4,3,0.17828270936347226,0.015277777777777779,0.1875,0.0125,0.1
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/GZqyM68MEmI.2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/GZqyM68MEmI.2.mp4,3,0.08979868142218035,0.016666666666666666,0.075,0.0125,0.04375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/GvASr3_kR1I.33.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/GvASr3_kR1I.33.mp4,3,0.0342938152421317,0.23472222222222225,0.025,0.2,0.1125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/KgD_5Lv_L1I.7.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/KgD_5Lv_L1I.7.mp4,3,0.016702966800094185,0.0,0.0,0.0,0.0
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/KzFd6Pphnwo_000211_000221.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/KzFd6Pphnwo_000211_000221.mp4,3,0.11165724825366925,0.011111111111111112,0.125,0.0125,0.06875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/L9e8qUSogYc.16.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/L9e8qUSogYc.16.mp4,3,0.14598049603641786,0.02777777777777778,0.15,0.025,0.0875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/LfTg2RO45cA.9.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/LfTg2RO45cA.9.mp4,3,0.083647280433247,0.0,0.0625,0.0,0.03125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Mffcln_UVPQ.1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Mffcln_UVPQ.1.mp4,3,0.051639392512361666,0.012500000000000002,0.0375,0.0125,0.025
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/NWYLn3F_kcQ.12.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/NWYLn3F_kcQ.12.mp4,3,0.2813064123695157,0.020833333333333332,0.325,0.025,0.17500000000000002
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Nr_7aNsAKZw.24.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Nr_7aNsAKZw.24.mp4,3,0.06529609135860608,0.02361111111111111,0.05,0.025,0.037500000000000006
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/O2cY1Is6Ras-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/O2cY1Is6Ras-0.mp4,3,0.2603700651440232,0.008333333333333333,0.3,0.0125,0.15625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/OCGJEocPT0c_000132_000142.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/OCGJEocPT0c_000132_000142.mp4,3,0.4049770426183188,0.1263888888888889,0.5375,0.125,0.33125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Oe1QzwH39SE-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Oe1QzwH39SE-1.mp4,3,0.23556824425084374,0.012500000000000002,0.2875,0.0125,0.15
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Q-3lSCvcGu4-2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/Q-3lSCvcGu4-2.mp4,3,0.0979858331371164,0.01388888888888889,0.075,0.0125,0.04375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/QyHcx7xEN9U-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/QyHcx7xEN9U-0.mp4,3,0.009992347539439604,0.0,0.0,0.0,0.0
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/SyhC75EPieo-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/SyhC75EPieo-1.mp4,3,0.16000019621693745,0.18194444444444446,0.1875,0.175,0.18125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/TETZ0l1Go30-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/TETZ0l1Go30-0.mp4,3,0.4137822776862099,0.029166666666666664,0.5375,0.025,0.28125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/TmPtW7c0M_4-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/TmPtW7c0M_4-0.mp4,3,0.09160387724668394,0.012500000000000002,0.075,0.0125,0.04375
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/U8E08kyPNA0.8.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/U8E08kyPNA0.8.mp4,3,0.09210423043717135,0.0375,0.075,0.0375,0.056249999999999994
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/UTmtqCcC1TM-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/UTmtqCcC1TM-1.mp4,3,0.145465426575622,0.044444444444444446,0.15,0.05,0.1
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/UlCUfSMG10E.1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/UlCUfSMG10E.1.mp4,3,0.19827230986578762,0.24027777777777778,0.2125,0.225,0.21875
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/UsXrsCxoiDM-2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/UsXrsCxoiDM-2.mp4,3,0.1798033906286791,0.012500000000000002,0.1875,0.0125,0.1
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/V-Y1gkyHVTo.2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/V-Y1gkyHVTo.2.mp4,3,0.0605868848599011,0.013888888888888888,0.05,0.0125,0.03125
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/WqPcczTw1TI-2.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/WqPcczTw1TI-2.mp4,3,0.17493230515658112,0.03333333333333333,0.1875,0.025,0.10625
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/ZlyAcY_neI8-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/ZlyAcY_neI8-1.mp4,3,0.05838925516050545,0.020833333333333332,0.05,0.025,0.037500000000000006
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/ZqxgzDYG84Y-1.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/ZqxgzDYG84Y-1.mp4,3,0.02568479711168668,0.015277777777777779,0.025,0.0125,0.018750000000000003
target_real,vifbench:datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/ac8KXvGb698-0.mp4,vifbench,annotated,pixverse-v4-5,datasets/vifbench_download/source_videos/Fake/pixverse-v4-5/ac8KXvGb698-0.mp4,3,0.41845224079742566,0.21944444444444444,0.5625,0.1875,0.375
