video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,video_id,source_group,dataset,split,legacy_video_id,legacy_path,legacy_source_group,real_source,generator,content_sha256,exclusion_reason,feature_asset,feature_asset_sha256
datasets/vifbench_download/source_videos/Real/TDStjmPvclI_000002_000012.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/TDStjmPvclI_000002_000012.mp4,vifbench:real-content:TDStjmPvclI,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/TDStjmPvclI_000002_000012.mp4,datasets/vifbench_download/source_videos/Real/TDStjmPvclI_000002_000012.mp4,vifbench:TDStjmPvclI,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/040.npz,17141d980e9c872e040d528f964265d641b3f196188e1e87980e6f5c37e410f9
datasets/vifbench_download/source_videos/Real/TYbmzPe0AI0.3.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/TYbmzPe0AI0.3.mp4,vifbench:real-content:TYbmzPe0AI0,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/TYbmzPe0AI0.3.mp4,datasets/vifbench_download/source_videos/Real/TYbmzPe0AI0.3.mp4,vifbench:TYbmzPe0AI0,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/041.npz,686a735c4a2c581deda031755b6728e80587971f67788aaf9f88c245f440d8e5
datasets/vifbench_download/source_videos/Real/Tj7vtdFBZFQ.21.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/Tj7vtdFBZFQ.21.mp4,vifbench:real-content:Tj7vtdFBZFQ,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/Tj7vtdFBZFQ.21.mp4,datasets/vifbench_download/source_videos/Real/Tj7vtdFBZFQ.21.mp4,vifbench:Tj7vtdFBZFQ,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/042.npz,3b687ac05ae56a0cc02cf3f5c136e3961855bfc35ab23c13390fc68ca8d509a3
datasets/vifbench_download/source_videos/Real/URRz1Hez_2o.49.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/URRz1Hez_2o.49.mp4,vifbench:real-content:URRz1Hez_2o,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/URRz1Hez_2o.49.mp4,datasets/vifbench_download/source_videos/Real/URRz1Hez_2o.49.mp4,vifbench:URRz1Hez_2o,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/043.npz,ff44ff9c6e5b1266a8b0d13aaa6476f980d27ad6d652aaa72620403b05bed411
datasets/vifbench_download/source_videos/Real/Vv9IjFdHA28.13.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/Vv9IjFdHA28.13.mp4,vifbench:real-content:Vv9IjFdHA28,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/Vv9IjFdHA28.13.mp4,datasets/vifbench_download/source_videos/Real/Vv9IjFdHA28.13.mp4,vifbench:Vv9IjFdHA28,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/044.npz,185a1518c7d556955e45995156a69fe6335a6bee8f4d41804a1e45b53fafe0d6
datasets/vifbench_download/source_videos/Real/W08VXTzFMyw.17.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/W08VXTzFMyw.17.mp4,vifbench:real-content:W08VXTzFMyw,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/W08VXTzFMyw.17.mp4,datasets/vifbench_download/source_videos/Real/W08VXTzFMyw.17.mp4,vifbench:W08VXTzFMyw,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/045.npz,1b6e3e76ea8ac4cc37256c99f8e9e383a99293eafd33df8b3dc1129caeb53f3d
datasets/vifbench_download/source_videos/Real/WXTwtFZ5Vis-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/WXTwtFZ5Vis-0.mp4,vifbench:real-content:WXTwtFZ5Vis,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/WXTwtFZ5Vis-0.mp4,datasets/vifbench_download/source_videos/Real/WXTwtFZ5Vis-0.mp4,vifbench:WXTwtFZ5Vis,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/046.npz,4d51f56d3335230704978dcd8fc7ddf7a9f9b5309e495fe8c09a4cc1aedd0c20
datasets/vifbench_download/source_videos/Real/XTw6YuFTx4E-2.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/XTw6YuFTx4E-2.mp4,vifbench:real-content:XTw6YuFTx4E,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/XTw6YuFTx4E-2.mp4,datasets/vifbench_download/source_videos/Real/XTw6YuFTx4E-2.mp4,vifbench:XTw6YuFTx4E,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/047.npz,84673b3300cb0b2a30d8ffd70624c59ad26aeb3e34d2b656575e0d89970d9f4b
datasets/vifbench_download/source_videos/Real/XejsPpObNyQ-1.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/XejsPpObNyQ-1.mp4,vifbench:real-content:XejsPpObNyQ,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/XejsPpObNyQ-1.mp4,datasets/vifbench_download/source_videos/Real/XejsPpObNyQ-1.mp4,vifbench:XejsPpObNyQ,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/048.npz,217159122e4861eb5305918e12152b756ae8a49175affd039d2d04b206ec762a
datasets/vifbench_download/source_videos/Real/XrfWYPBHgWY-2.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/XrfWYPBHgWY-2.mp4,vifbench:real-content:XrfWYPBHgWY,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/XrfWYPBHgWY-2.mp4,datasets/vifbench_download/source_videos/Real/XrfWYPBHgWY-2.mp4,vifbench:XrfWYPBHgWY,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/049.npz,5737b02a699a1825cadbf5ba80fb0c5a9c2acfdf98a9056b07bd3b38841f2406
datasets/vifbench_download/source_videos/Real/Ya65Oq1wB5g-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/Ya65Oq1wB5g-0.mp4,vifbench:real-content:Ya65Oq1wB5g,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/Ya65Oq1wB5g-0.mp4,datasets/vifbench_download/source_videos/Real/Ya65Oq1wB5g-0.mp4,vifbench:Ya65Oq1wB5g,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/050.npz,7d66213a1416301c18543ca481d936197d81f59f1ce7fa3ce6f948e8acf1ece6
datasets/vifbench_download/source_videos/Real/YpMgxnOLgDs.17.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/YpMgxnOLgDs.17.mp4,vifbench:real-content:YpMgxnOLgDs,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/YpMgxnOLgDs.17.mp4,datasets/vifbench_download/source_videos/Real/YpMgxnOLgDs.17.mp4,vifbench:YpMgxnOLgDs,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/051.npz,da53e1c92b6cf80d75f5ed5d137f1984194a5a50972fc14b5c760d7a9af911b8
datasets/vifbench_download/source_videos/Real/ZB_itMvZmhk-2.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/ZB_itMvZmhk-2.mp4,vifbench:real-content:ZB_itMvZmhk,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/ZB_itMvZmhk-2.mp4,datasets/vifbench_download/source_videos/Real/ZB_itMvZmhk-2.mp4,vifbench:ZB_itMvZmhk,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/052.npz,799b432b17ff1dca13474347dce3c48e6037063f2811f4bc1fc6ce0fdd008330
datasets/vifbench_download/source_videos/Real/ZMksxlkju2k-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/ZMksxlkju2k-0.mp4,vifbench:real-content:ZMksxlkju2k,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/ZMksxlkju2k-0.mp4,datasets/vifbench_download/source_videos/Real/ZMksxlkju2k-0.mp4,vifbench:ZMksxlkju2k,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/053.npz,db0f669d30169874c30068e0f4f09757c008a4a66dd185e1f68a6308cff5eff5
datasets/vifbench_download/source_videos/Real/_1G2sz6ZzYs-1.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/_1G2sz6ZzYs-1.mp4,vifbench:real-content:_1G2sz6ZzYs,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/_1G2sz6ZzYs-1.mp4,datasets/vifbench_download/source_videos/Real/_1G2sz6ZzYs-1.mp4,vifbench:_1G2sz6ZzYs,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/054.npz,d40c138dfe86f3e9dfb32deeca660191595557a939d8d21b91ff35fe9e0c0e39
datasets/vifbench_download/source_videos/Real/bDAlTr9SjOg.20.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/bDAlTr9SjOg.20.mp4,vifbench:real-content:bDAlTr9SjOg,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/bDAlTr9SjOg.20.mp4,datasets/vifbench_download/source_videos/Real/bDAlTr9SjOg.20.mp4,vifbench:bDAlTr9SjOg,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/055.npz,8a664e20ff671677527e95d65891ca7fb6f0d825b6ad0fcf04b0d6e6ed8fe893
datasets/vifbench_download/source_videos/Real/dFRev5g1SBU-1.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/dFRev5g1SBU-1.mp4,vifbench:real-content:dFRev5g1SBU,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/dFRev5g1SBU-1.mp4,datasets/vifbench_download/source_videos/Real/dFRev5g1SBU-1.mp4,vifbench:dFRev5g1SBU,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/056.npz,8fbab6ebe21e133d2a600eec7ff1e86a18dead0004740f8a8bf2e162265e6127
datasets/vifbench_download/source_videos/Real/e1LhyJ8Wmy8.14.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/e1LhyJ8Wmy8.14.mp4,vifbench:real-content:e1LhyJ8Wmy8,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/e1LhyJ8Wmy8.14.mp4,datasets/vifbench_download/source_videos/Real/e1LhyJ8Wmy8.14.mp4,vifbench:e1LhyJ8Wmy8,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/057.npz,908c140284b71d93ee501896842df9903e44ea9ed257450ec5a1ebb9d52d3694
datasets/vifbench_download/source_videos/Real/g-lvE724AuQ-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/g-lvE724AuQ-0.mp4,vifbench:real-content:g-lvE724AuQ,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/g-lvE724AuQ-0.mp4,datasets/vifbench_download/source_videos/Real/g-lvE724AuQ-0.mp4,vifbench:g-lvE724AuQ,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/058.npz,88961568023b984694217fe743a0ef540a92992adeb8ddeb825430a008fcec31
datasets/vifbench_download/source_videos/Real/g3Ifqp-x1EY-2.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/g3Ifqp-x1EY-2.mp4,vifbench:real-content:g3Ifqp-x1EY,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/g3Ifqp-x1EY-2.mp4,datasets/vifbench_download/source_videos/Real/g3Ifqp-x1EY-2.mp4,vifbench:g3Ifqp-x1EY,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/059.npz,a7db6ec138bcaf123029f5e6578df62a40d50377243557354b097c31a1267c9c
