video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,video_id,source_group,dataset,split,legacy_video_id,legacy_path,legacy_source_group,real_source,generator,content_sha256,exclusion_reason
datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/uRMimPK8rmU.9.mp4,annotated,Wan2.2-I2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/uRMimPK8rmU.9.mp4,vifbench:real-content:uRMimPK8rmU,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/uRMimPK8rmU.9.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/uRMimPK8rmU.9.mp4,vifbench:uRMimPK8rmU,,Wan2.2-I2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/v-Op6DRXHI4.180.mp4,annotated,Wan2.2-I2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/v-Op6DRXHI4.180.mp4,vifbench:real-content:v-Op6DRXHI4,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/v-Op6DRXHI4.180.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/v-Op6DRXHI4.180.mp4,vifbench:v-Op6DRXHI4,,Wan2.2-I2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/x15co4RjIoQ.24.mp4,annotated,Wan2.2-I2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/x15co4RjIoQ.24.mp4,vifbench:real-content:x15co4RjIoQ,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/x15co4RjIoQ.24.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/x15co4RjIoQ.24.mp4,vifbench:x15co4RjIoQ,,Wan2.2-I2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/ylisFRIhzcI.23.mp4,annotated,Wan2.2-I2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/ylisFRIhzcI.23.mp4,vifbench:real-content:ylisFRIhzcI,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/ylisFRIhzcI.23.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-I2V-14B/ylisFRIhzcI.23.mp4,vifbench:ylisFRIhzcI,,Wan2.2-I2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-0mnCHRQ-Zc_000092_000102.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-0mnCHRQ-Zc_000092_000102.mp4,vifbench:real-content:-0mnCHRQ-Zc,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-0mnCHRQ-Zc_000092_000102.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-0mnCHRQ-Zc_000092_000102.mp4,vifbench:-0mnCHRQ-Zc,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-6Uat2UGZ9c_000001_000011.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-6Uat2UGZ9c_000001_000011.mp4,vifbench:real-content:-6Uat2UGZ9c,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-6Uat2UGZ9c_000001_000011.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-6Uat2UGZ9c_000001_000011.mp4,vifbench:-6Uat2UGZ9c,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-EgW0xV1fsE-0.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-EgW0xV1fsE-0.mp4,vifbench:real-content:-EgW0xV1fsE,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-EgW0xV1fsE-0.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-EgW0xV1fsE-0.mp4,vifbench:-EgW0xV1fsE,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-KpRqKiCZ3E.31.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-KpRqKiCZ3E.31.mp4,vifbench:real-content:-KpRqKiCZ3E,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-KpRqKiCZ3E.31.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-KpRqKiCZ3E.31.mp4,vifbench:-KpRqKiCZ3E,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-TfD4eKDfbI-1.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-TfD4eKDfbI-1.mp4,vifbench:real-content:-TfD4eKDfbI,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-TfD4eKDfbI-1.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-TfD4eKDfbI-1.mp4,vifbench:-TfD4eKDfbI,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-l2yvybjqhI_000034_000044.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-l2yvybjqhI_000034_000044.mp4,vifbench:real-content:-l2yvybjqhI,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-l2yvybjqhI_000034_000044.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/-l2yvybjqhI_000034_000044.mp4,vifbench:-l2yvybjqhI,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/0Z0WbrtVqSY_000006_000016.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/0Z0WbrtVqSY_000006_000016.mp4,vifbench:real-content:0Z0WbrtVqSY,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/0Z0WbrtVqSY_000006_000016.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/0Z0WbrtVqSY_000006_000016.mp4,vifbench:0Z0WbrtVqSY,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1OnoVMDrv3Q-0.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1OnoVMDrv3Q-0.mp4,vifbench:real-content:1OnoVMDrv3Q,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1OnoVMDrv3Q-0.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1OnoVMDrv3Q-0.mp4,vifbench:1OnoVMDrv3Q,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1bC_0TiWf9I_000024_000034.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1bC_0TiWf9I_000024_000034.mp4,vifbench:real-content:1bC_0TiWf9I,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1bC_0TiWf9I_000024_000034.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1bC_0TiWf9I_000024_000034.mp4,vifbench:1bC_0TiWf9I,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1gqmO-3zOhY.29.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1gqmO-3zOhY.29.mp4,vifbench:real-content:1gqmO-3zOhY,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1gqmO-3zOhY.29.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1gqmO-3zOhY.29.mp4,vifbench:1gqmO-3zOhY,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1jOtiyj1sBo_000015_000025.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1jOtiyj1sBo_000015_000025.mp4,vifbench:real-content:1jOtiyj1sBo,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1jOtiyj1sBo_000015_000025.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/1jOtiyj1sBo_000015_000025.mp4,vifbench:1jOtiyj1sBo,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-1.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-1.mp4,vifbench:real-content:2I9S1ZujOqg,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-1.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-1.mp4,vifbench:2I9S1ZujOqg,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-2.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-2.mp4,vifbench:real-content:2I9S1ZujOqg,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-2.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2I9S1ZujOqg-2.mp4,vifbench:2I9S1ZujOqg,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2Wn6E_Vp-30-1.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2Wn6E_Vp-30-1.mp4,vifbench:real-content:2Wn6E_Vp-30,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2Wn6E_Vp-30-1.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2Wn6E_Vp-30-1.mp4,vifbench:2Wn6E_Vp-30,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m0UZM7-yCw.11.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m0UZM7-yCw.11.mp4,vifbench:real-content:2m0UZM7-yCw,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m0UZM7-yCw.11.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m0UZM7-yCw.11.mp4,vifbench:2m0UZM7-yCw,,Wan2.2-T2V-14B,,
datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m3AG4x2bL8-1.mp4,annotated,Wan2.2-T2V-14B,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m3AG4x2bL8-1.mp4,vifbench:real-content:2m3AG4x2bL8,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m3AG4x2bL8-1.mp4,datasets/vifbench_download/source_videos/Fake/Wan2.2-T2V-14B/2m3AG4x2bL8-1.mp4,vifbench:2m3AG4x2bL8,,Wan2.2-T2V-14B,,
