video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,exclusion_reason
datasets/genvideo/fake/HotShot/hotshot_150.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_151.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_152.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_153.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_154.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_155.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_156.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_157.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_158.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_159.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_16.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_160.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_161.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_162.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_163.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_164.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_165.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_166.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_167.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_168.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_169.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_17.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_170.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_171.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_172.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_173.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_174.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_175.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_176.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_177.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_178.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_179.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_18.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_180.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_181.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_182.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_183.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_184.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_185.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_186.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_187.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_188.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_189.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_19.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_190.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_191.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_192.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_193.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_194.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_195.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_196.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_197.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_198.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_199.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_2.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_20.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_200.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_201.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_202.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_203.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_204.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_205.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_206.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_207.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_208.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_209.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_21.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_210.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_211.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_212.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_213.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_214.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_215.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_216.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_217.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_218.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_219.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_22.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_220.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_221.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_222.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_223.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_224.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_225.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_226.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_227.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_228.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_229.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_23.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_230.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_231.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_232.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_233.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_234.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_235.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_236.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_237.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_238.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_239.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_24.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_240.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_241.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_242.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_243.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_244.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_245.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_246.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_247.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/HotShot/hotshot_248.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
