dataset,paper_priority,risk_type,category,subset,source_model,filename,video_path,duration_seconds,fps,num_frames,has_2s_window,global_score,patch_score,alpha_score,alpha_minus_global_score,patch_minus_global_score,alpha_minus_patch_score,generator_ci_class,generator_delta_auc_mean,generator_delta_auc_ci_low,generator_delta_auc_ci_high,macro_delta_auc_mean,macro_delta_auc_ci_low,macro_delta_auc_ci_high,recommended_use
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,VEO3,0824813a-5d4e-5cd3-9f88-bf7ac0fec256.mp4,STALL/datasets/comgenvid/fake/VEO3/0824813a-5d4e-5cd3-9f88-bf7ac0fec256.mp4,8.0,24.0,192.0,True,0.2303243465975983,0.7005889415740967,0.4184301845881976,0.1881058379905993,0.4702645949764984,-0.2821587569858991,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Sora,yasgf701177_900651029%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/yasgf701177_900651029%2Fmd.mp4,5.0,30.0,150.0,True,0.0507122674829291,0.5189045667648315,0.23798918719569,0.1872769197127609,0.4681922992819024,-0.2809153795691415,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Sora,ashes1881_697273547%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/ashes1881_697273547%2Fmd.mp4,5.0,30.0,150.0,True,0.1594507887920885,0.6130741834640503,0.3409001466608732,0.1814493578687847,0.4536233946719618,-0.2721740368031771,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Sora,harusunshine_450175492%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/harusunshine_450175492%2Fmd.mp4,5.0,30.0,150.0,True,0.1115787614786908,0.5559481978416443,0.2893265360238722,0.1777477745451814,0.4443694363629535,-0.2666216618177721,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Sora,joseantonio71_614690824%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/joseantonio71_614690824%2Fmd.mp4,10.0,30.0,300.0,True,0.0367759595008241,0.4787396788597107,0.2135614472443787,0.1767854877435546,0.4419637193588865,-0.265178231615332,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,VEO3,13907fcc-2fee-5e7c-a75f-bad2e74114d9.mp4,STALL/datasets/comgenvid/fake/VEO3/13907fcc-2fee-5e7c-a75f-bad2e74114d9.mp4,8.0,24.0,192.0,True,0.1687073228161054,0.6084216833114624,0.3445930670142482,0.1758857441981428,0.439714360495357,-0.2638286162972142,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,VEO3,db33af0f-e352-5b65-a3d5-1062f5249081.mp4,STALL/datasets/comgenvid/fake/VEO3/db33af0f-e352-5b65-a3d5-1062f5249081.mp4,8.0,24.0,192.0,True,0.2728838003296444,0.7100117802619934,0.447734992302584,0.1748511919729396,0.437127979932349,-0.2622767879594094,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Sora,trecording_547987669%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/trecording_547987669%2Fmd.mp4,5.0,30.0,150.0,True,0.042912644219449,0.4769140183925628,0.2165131938886945,0.1736005496692454,0.4340013741731138,-0.2604008245038683,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,mechanism audit: patch-global disagreement
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,jjl2ZMdFCsw_130_142.mp4,STALL/datasets/comgenvid/real/MSVD/jjl2ZMdFCsw_130_142.mp4,12.012,29.97002997002997,360.0,True,0.9317017894984696,0.345641940832138,0.697277850031937,-0.2344239394665326,-0.5860598486663315,0.351635909199799,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,_1vy2HIN60A_32_40.mp4,STALL/datasets/comgenvid/real/MSVD/_1vy2HIN60A_32_40.mp4,8.008,29.97002997002997,240.0,True,0.7331057216858958,0.1858657300472259,0.5142097250304278,-0.218895996655468,-0.5472399916386699,0.3283439949832019,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,IY1Fn796MoY_7_10.mp4,STALL/datasets/comgenvid/real/MSVD/IY1Fn796MoY_7_10.mp4,3.003,29.97002997002997,90.0,True,0.9350276665881798,0.3991754949092865,0.7206867979166225,-0.2143408686715573,-0.5358521716788933,0.321511303007336,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,FeTaKOPVaJg_60_70.mp4,STALL/datasets/comgenvid/real/MSVD/FeTaKOPVaJg_60_70.mp4,10.041667,24.0,241.0,True,0.6296944902283965,0.1212014108896255,0.4262972584928881,-0.2033972317355084,-0.508493079338771,0.3050958476032626,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,-8y1Q0rA3n8_108_115.mp4,STALL/datasets/comgenvid/real/MSVD/-8y1Q0rA3n8_108_115.mp4,7.007,29.97002997002997,210.0,True,0.7422739580880622,0.2782096564769745,0.5566482374436271,-0.185625720644435,-0.4640643016110877,0.2784385809666526,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,Z10_CDPQKKs_1_6.mp4,STALL/datasets/comgenvid/real/MSVD/Z10_CDPQKKs_1_6.mp4,5.013928,29.916666666666668,150.0,True,0.7833323522486462,0.3648409843444824,0.6159358050869806,-0.1673965471616655,-0.4184913679041637,0.2510948207424982,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,SZP3Jpbbwj0_52_59.mp4,STALL/datasets/comgenvid/real/MSVD/SZP3Jpbbwj0_52_59.mp4,7.007,29.97002997002997,210.0,True,0.5990846479868143,0.1819787919521331,0.4322423055729417,-0.1668423424138725,-0.4171058560346812,0.2502635136208085,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,FeTaKOPVaJg_15_25.mp4,STALL/datasets/comgenvid/real/MSVD/FeTaKOPVaJg_15_25.mp4,10.041667,24.0,241.0,True,0.7060572168589593,0.292815089225769,0.5407603658056832,-0.165296851053276,-0.4132421276331903,0.2479452765799142,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,jjl2ZMdFCsw_17_35.mp4,STALL/datasets/comgenvid/real/MSVD/jjl2ZMdFCsw_17_35.mp4,18.018,29.97002997002997,540.0,True,0.8987226277372262,0.4992344081401825,0.7389273398984088,-0.1597952878388174,-0.3994882195970437,0.2396929317582262,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,zpgW7m7_LZw_2_15.mp4,STALL/datasets/comgenvid/real/MSVD/zpgW7m7_LZw_2_15.mp4,13.04,25.0,326.0,True,0.6367877325170709,0.2416372150182724,0.4787275255175515,-0.1580602069995194,-0.3951505174987985,0.2370903104992791,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,5dZ8PXABC30_14_20.mp4,STALL/datasets/comgenvid/real/MSVD/5dZ8PXABC30_14_20.mp4,6.006,29.97002997002997,180.0,True,0.488079821050153,0.0987632498145103,0.3323531925558959,-0.1557266284942571,-0.3893165712356427,0.2335899427413856,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,5P6UU6m3cqk_57_75.mp4,STALL/datasets/comgenvid/real/MSVD/5P6UU6m3cqk_57_75.mp4,18.04,25.0,451.0,True,0.5797621850718154,0.1916372179985046,0.4245121982424911,-0.1552499868293243,-0.3881249670733108,0.2328749802439864,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,MoqC84sXu88_47_59.mp4,STALL/datasets/comgenvid/real/MSVD/MoqC84sXu88_47_59.mp4,11.7,10.0,117.0,True,0.5640157758417707,0.1850412189960479,0.4124259531034815,-0.1515898227382891,-0.3789745568457228,0.2273847341074336,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,lmCrIZeob4w_23_26.mp4,STALL/datasets/comgenvid/real/MSVD/lmCrIZeob4w_23_26.mp4,3.008357,29.916666666666668,90.0,True,0.91885448551919,0.5442284941673279,0.7690040889784451,-0.1498503965407449,-0.3746259913518621,0.2247755948111172,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,cM55xNJ_pfU_1_20.mp4,STALL/datasets/comgenvid/real/MSVD/cM55xNJ_pfU_1_20.mp4,19.04,25.0,476.0,True,0.5163203437720745,0.160718485713005,0.3740796005484467,-0.1422407432236277,-0.3556018580590694,0.2133611148354416,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,2Nn2CAeaI5k_72_77.mp4,STALL/datasets/comgenvid/real/MSVD/2Nn2CAeaI5k_72_77.mp4,5.005,14.985014985014985,75.0,True,0.5127001412761949,0.1695524156093597,0.3754410510094608,-0.1372590902667341,-0.3431477256668351,0.205888635400101,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,QA_JTtM1hKA_5_15.mp4,STALL/datasets/comgenvid/real/MSVD/QA_JTtM1hKA_5_15.mp4,10.033333,30.0,301.0,True,0.5178066870732281,0.1767373383045196,0.3813789475657446,-0.1364277395074835,-0.3410693487687085,0.204641609261225,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,gIvetX_oXeI_85_90.mp4,STALL/datasets/comgenvid/real/MSVD/gIvetX_oXeI_85_90.mp4,5.033333,30.0,151.0,True,0.814089357193313,0.477856308221817,0.6795961376047146,-0.1344932195885984,-0.336233048971496,0.2017398293828975,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,5QJf-l4lPJw_133_138.mp4,STALL/datasets/comgenvid/real/MSVD/5QJf-l4lPJw_133_138.mp4,5.005,29.97002997002997,150.0,True,0.6076789498469508,0.2736749053001404,0.4740773320282266,-0.1336016178187242,-0.3340040445468104,0.2004024267280862,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,real_recall_degradation_risk,real_score_decreased_by_alpha,real,MSVD,j1Z890_Q3so_131_138.mp4,STALL/datasets/comgenvid/real/MSVD/j1Z890_Q3so_131_138.mp4,7.007,59.94005994005994,420.0,True,0.7128561337414645,0.379446417093277,0.5794922470821895,-0.133363886659275,-0.3334097166481875,0.2000458299889125,no_generator_ci,,,,0.0668755029411764,0.0617714900519031,0.071396221885813,supplementary audit candidate
comgenvid,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,kanon0707_322281649%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/kanon0707_322281649%2Fmd.mp4,10.0,30.0,300.0,True,0.4021662349894043,0.8851001262664795,0.5953397915002344,0.1931735565108301,0.4829338912770752,-0.2897603347662451,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,tenaiai_586325615%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/tenaiai_586325615%2Fmd.mp4,5.0,30.0,150.0,True,0.4175300211914292,0.8379858732223511,0.585712362003798,0.1681823408123687,0.4204558520309219,-0.2522735112185531,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,VEO3,1a9360dc-ca9f-5d0d-9514-68e25bb0ac9e.mp4,STALL/datasets/comgenvid/fake/VEO3/1a9360dc-ca9f-5d0d-9514-68e25bb0ac9e.mp4,8.0,24.0,192.0,True,0.3754856369201789,0.7874558568000793,0.5402737248721391,0.1647880879519602,0.4119702198799004,-0.2471821319279402,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,VEO3,bb014f75-5f93-58e0-bb6d-a5524a12c0e2.mp4,STALL/datasets/comgenvid/fake/VEO3/bb014f75-5f93-58e0-bb6d-a5524a12c0e2.mp4,8.0,24.0,192.0,True,0.3486431598775606,0.7573615908622742,0.512130532271446,0.1634873723938854,0.4087184309847135,-0.2452310585908281,stable_positive_transfer,0.0637713615916955,0.0573656401384083,0.0706377465397923,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,buschdogg_875400141%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/buschdogg_875400141%2Fmd.mp4,5.0,30.0,150.0,True,0.4065222510007064,0.7498233318328857,0.5438426833335781,0.1373204323328717,0.3433010808321793,-0.2059806484993076,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,xplore45_watermarked.mp4,STALL/datasets/comgenvid/fake/Sora/xplore45_watermarked.mp4,10.0,30.0,300.0,True,0.4747763126913115,0.7606595754623413,0.5891296177997234,0.1143533051084119,0.2858832627710298,-0.1715299576626179,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
comgenvid,P1,residual_generated_hard_case,generated_alpha_still_high,annotated,Sora,coqrouge_309642307%2Fmd.mp4,STALL/datasets/comgenvid/fake/Sora/coqrouge_309642307%2Fmd.mp4,5.0,30.0,150.0,True,0.5505798210501531,0.803239107131958,0.6516435354828751,0.101063714432722,0.2526592860818049,-0.1515955716490828,stable_positive_transfer,0.0691531996539792,0.0621494506920416,0.076427794117647,0.0668755029411764,0.0617714900519031,0.071396221885813,limitation audit: generated video remains high-scoring
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,MorphStudio,MorphStudio_98.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_98.mp4,2.0,8.0,16.0,True,0.0456498704968212,0.9229968190193176,0.3965886499058198,0.3509387794089986,0.8773469485224964,-0.5264081691134979,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_666.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_666.mp4,2.541667,24.0,61.0,True,0.0080645161290322,0.8742688298225403,0.3545462416064355,0.3464817254774033,0.866204313693508,-0.5197225882161047,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,MorphStudio,MorphStudio_89.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_89.mp4,2.0,8.0,16.0,True,0.0793206969625618,0.9361377954483032,0.4220475363568584,0.3427268393942966,0.8568170984857414,-0.5140902590914449,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_867.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_867.mp4,2.0,8.0,16.0,True,0.0243259948198728,0.8794671297073364,0.3663824487748582,0.3420564539549854,0.8551411348874636,-0.5130846809324783,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,MorphStudio,MorphStudio_696.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_696.mp4,2.0,8.0,16.0,True,0.0204114669178243,0.869130551815033,0.3598991008767078,0.3394876339588835,0.8487190848972087,-0.5092314509383251,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,ModelScope,modelscope_323.mp4,STALL/datasets/genvideo/fake/ModelScope/modelscope_323.mp4,4.0,8.0,32.0,True,0.0685189545561573,0.9115083813667296,0.4057147252803862,0.3371957707242289,0.8429894268105723,-0.5057936560863434,stable_positive_transfer,0.0612203836734693,0.0471257908163265,0.0778849489795919,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,WildScrape,D332.mp4,STALL/datasets/genvideo/fake/WildScrape/D332.mp4,8.4,25.0,210.0,True,0.1048681422180362,0.9450420141220092,0.4409376909796254,0.3360695487615892,0.840173871903973,-0.5041043231423838,stable_positive_transfer,0.0388172306532189,0.0222524271844659,0.0549125742294278,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_1371.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1371.mp4,2.0,8.0,16.0,True,0.047298092771368,0.8832831978797913,0.3816921348147373,0.3343940420433693,0.8359851051084233,-0.501591063065054,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,MorphStudio,MorphStudio_167.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_167.mp4,2.0,8.0,16.0,True,0.02254532611255,0.8551883101463318,0.3556025197260627,0.3330571936135127,0.8326429840337818,-0.499585790420269,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,MorphStudio,MorphStudio_501.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_501.mp4,2.0,8.0,16.0,True,0.1023222274546738,0.928235113620758,0.4326873819211074,0.3303651544664336,0.8259128861660842,-0.4955477316996505,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_801.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_801.mp4,2.0,8.0,16.0,True,0.0093742641864845,0.8226362466812134,0.334679057184376,0.3253047929978915,0.8132619824947289,-0.4879571894968373,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_671.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_671.mp4,2.541667,24.0,61.0,True,0.0358341182010831,0.8479066491127014,0.3606631305657304,0.3248290123646473,0.8120725309116184,-0.487243518546971,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_662.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_662.mp4,2.541667,24.0,61.0,True,0.0535525076524605,0.8626301884651184,0.3771835799775236,0.3236310723250631,0.8090776808126579,-0.4854466084875948,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_101.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_101.mp4,2.541667,24.0,61.0,True,0.0060925359076995,0.8138321042060852,0.3291883632270538,0.3230958273193543,0.8077395682983857,-0.4846437409790314,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_1362.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1362.mp4,2.0,8.0,16.0,True,0.0201024252413468,0.8189101815223694,0.3396255277537558,0.319523102512409,0.7988077562810226,-0.4792846537686135,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,MorphStudio,MorphStudio_59.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_59.mp4,2.0,8.0,16.0,True,0.0371291499882269,0.8267127275466919,0.3529625810116129,0.3158334310233859,0.789583577558465,-0.473750146535079,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_1381.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1381.mp4,2.0,8.0,16.0,True,0.0082999764539675,0.795813262462616,0.3233052908574269,0.3150053144034593,0.7875132860086484,-0.4725079716051891,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Show_1,show1_98.mp4,STALL/datasets/genvideo/fake/Show_1/show1_98.mp4,3.625,8.0,29.0,True,0.0799093477748999,0.8642728328704834,0.3936547418131333,0.3137453940382334,0.7843634850955835,-0.4706180910573501,stable_positive_transfer,0.0274408714285714,0.0116661734693876,0.04069,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,MorphStudio,MorphStudio_88.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_88.mp4,2.0,8.0,16.0,True,0.0403814457263951,0.8246995210647583,0.3541086758617404,0.3137272301353453,0.7843180753383632,-0.4705908452030179,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,generated_false_real_risk,generated_score_increased_by_alpha,annotated,Lavie,lavie_1361.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1361.mp4,2.0,8.0,16.0,True,0.010625147162703,0.7935697436332703,0.3238029857509299,0.3131778385882269,0.7829445964705672,-0.4697667578823403,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,supplementary audit candidate
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,MorphStudio,MorphStudio_98.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_98.mp4,2.0,8.0,16.0,True,0.0456498704968212,0.9229968190193176,0.3965886499058198,0.3509387794089986,0.8773469485224964,-0.5264081691134979,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,Lavie,lavie_666.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_666.mp4,2.541667,24.0,61.0,True,0.0080645161290322,0.8742688298225403,0.3545462416064355,0.3464817254774033,0.866204313693508,-0.5197225882161047,boundary_ci_crosses_zero,0.0090963214285714,-0.0014073724489796,0.0201207589285715,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
genvideo,P1,patch_global_conflict,generated_patch_global_conflict,annotated,MorphStudio,MorphStudio_89.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_89.mp4,2.0,8.0,16.0,True,0.0793206969625618,0.9361377954483032,0.4220475363568584,0.3427268393942966,0.8568170984857414,-0.5140902590914449,boundary_ci_crosses_zero,0.0093936489795918,-0.0040502551020408,0.0238552295918368,0.0344333525503979,0.0266361776131194,0.0432855090972428,mechanism audit: patch-global disagreement
