content_path,label,type_id,source_model,filename,n_read_frames,encoder,loss,d3_second_order_std,status,error
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_491,1,AI Video,ModelScope,modelscope_491.mp4,16,XCLIP-16,l2,1.0049411058425903,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_492,1,AI Video,ModelScope,modelscope_492.mp4,16,XCLIP-16,l2,7.021307468414307,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_493,1,AI Video,ModelScope,modelscope_493.mp4,16,XCLIP-16,l2,0.6809020638465881,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_494,1,AI Video,ModelScope,modelscope_494.mp4,16,XCLIP-16,l2,3.277644634246826,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_495,1,AI Video,ModelScope,modelscope_495.mp4,16,XCLIP-16,l2,0.6822978258132935,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_496,1,AI Video,ModelScope,modelscope_496.mp4,16,XCLIP-16,l2,1.3355064392089844,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_497,1,AI Video,ModelScope,modelscope_497.mp4,16,XCLIP-16,l2,2.739600419998169,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_498,1,AI Video,ModelScope,modelscope_498.mp4,16,XCLIP-16,l2,9.91687297821045,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_499,1,AI Video,ModelScope,modelscope_499.mp4,16,XCLIP-16,l2,1.7591537237167358,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_5,1,AI Video,ModelScope,modelscope_5.mp4,16,XCLIP-16,l2,1.0385100841522217,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_50,1,AI Video,ModelScope,modelscope_50.mp4,16,XCLIP-16,l2,0.9502053260803224,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_500,1,AI Video,ModelScope,modelscope_500.mp4,16,XCLIP-16,l2,1.6519557237625122,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_501,1,AI Video,ModelScope,modelscope_501.mp4,16,XCLIP-16,l2,1.860092043876648,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_502,1,AI Video,ModelScope,modelscope_502.mp4,16,XCLIP-16,l2,2.0033676624298096,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_503,1,AI Video,ModelScope,modelscope_503.mp4,16,XCLIP-16,l2,1.65429425239563,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_504,1,AI Video,ModelScope,modelscope_504.mp4,16,XCLIP-16,l2,0.4610369205474853,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_505,1,AI Video,ModelScope,modelscope_505.mp4,16,XCLIP-16,l2,2.648226737976074,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_506,1,AI Video,ModelScope,modelscope_506.mp4,16,XCLIP-16,l2,0.7558132410049438,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_507,1,AI Video,ModelScope,modelscope_507.mp4,16,XCLIP-16,l2,1.667750358581543,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_508,1,AI Video,ModelScope,modelscope_508.mp4,16,XCLIP-16,l2,6.231464385986328,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_509,1,AI Video,ModelScope,modelscope_509.mp4,16,XCLIP-16,l2,1.8828513622283936,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_51,1,AI Video,ModelScope,modelscope_51.mp4,16,XCLIP-16,l2,0.4616014361381531,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_510,1,AI Video,ModelScope,modelscope_510.mp4,16,XCLIP-16,l2,0.8716229796409607,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_511,1,AI Video,ModelScope,modelscope_511.mp4,16,XCLIP-16,l2,7.967201232910156,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_512,1,AI Video,ModelScope,modelscope_512.mp4,16,XCLIP-16,l2,0.8937720060348511,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_513,1,AI Video,ModelScope,modelscope_513.mp4,16,XCLIP-16,l2,3.9942917823791504,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_514,1,AI Video,ModelScope,modelscope_514.mp4,16,XCLIP-16,l2,1.5121396780014038,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_515,1,AI Video,ModelScope,modelscope_515.mp4,16,XCLIP-16,l2,0.7163379788398743,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_516,1,AI Video,ModelScope,modelscope_516.mp4,16,XCLIP-16,l2,2.8935389518737797,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_517,1,AI Video,ModelScope,modelscope_517.mp4,16,XCLIP-16,l2,1.2007142305374146,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_518,1,AI Video,ModelScope,modelscope_518.mp4,16,XCLIP-16,l2,2.496734142303467,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_519,1,AI Video,ModelScope,modelscope_519.mp4,16,XCLIP-16,l2,2.409024715423584,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_52,1,AI Video,ModelScope,modelscope_52.mp4,16,XCLIP-16,l2,7.241260051727295,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_520,1,AI Video,ModelScope,modelscope_520.mp4,16,XCLIP-16,l2,1.911866307258606,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_521,1,AI Video,ModelScope,modelscope_521.mp4,16,XCLIP-16,l2,3.763820171356201,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_522,1,AI Video,ModelScope,modelscope_522.mp4,16,XCLIP-16,l2,1.0973891019821167,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_523,1,AI Video,ModelScope,modelscope_523.mp4,16,XCLIP-16,l2,2.929526805877685,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_524,1,AI Video,ModelScope,modelscope_524.mp4,16,XCLIP-16,l2,3.438738346099853,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_525,1,AI Video,ModelScope,modelscope_525.mp4,16,XCLIP-16,l2,1.6257705688476562,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_526,1,AI Video,ModelScope,modelscope_526.mp4,16,XCLIP-16,l2,1.9106453657150269,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_527,1,AI Video,ModelScope,modelscope_527.mp4,16,XCLIP-16,l2,1.8408585786819456,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_528,1,AI Video,ModelScope,modelscope_528.mp4,16,XCLIP-16,l2,1.156683087348938,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_529,1,AI Video,ModelScope,modelscope_529.mp4,16,XCLIP-16,l2,1.6625635623931885,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_53,1,AI Video,ModelScope,modelscope_53.mp4,16,XCLIP-16,l2,1.7920888662338257,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_530,1,AI Video,ModelScope,modelscope_530.mp4,16,XCLIP-16,l2,0.9832122921943665,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_531,1,AI Video,ModelScope,modelscope_531.mp4,16,XCLIP-16,l2,2.765774726867676,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_532,1,AI Video,ModelScope,modelscope_532.mp4,16,XCLIP-16,l2,1.4425716400146484,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_533,1,AI Video,ModelScope,modelscope_533.mp4,16,XCLIP-16,l2,1.3544580936431885,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_534,1,AI Video,ModelScope,modelscope_534.mp4,16,XCLIP-16,l2,3.6683287620544434,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_535,1,AI Video,ModelScope,modelscope_535.mp4,16,XCLIP-16,l2,1.734730243682861,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_536,1,AI Video,ModelScope,modelscope_536.mp4,16,XCLIP-16,l2,0.8135697841644287,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_537,1,AI Video,ModelScope,modelscope_537.mp4,16,XCLIP-16,l2,1.775197148323059,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_538,1,AI Video,ModelScope,modelscope_538.mp4,16,XCLIP-16,l2,1.8929226398468015,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_539,1,AI Video,ModelScope,modelscope_539.mp4,16,XCLIP-16,l2,1.8661527633666992,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_54,1,AI Video,ModelScope,modelscope_54.mp4,16,XCLIP-16,l2,2.9079394340515137,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_540,1,AI Video,ModelScope,modelscope_540.mp4,16,XCLIP-16,l2,7.700771331787109,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_541,1,AI Video,ModelScope,modelscope_541.mp4,16,XCLIP-16,l2,3.109309673309326,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_542,1,AI Video,ModelScope,modelscope_542.mp4,16,XCLIP-16,l2,1.8440020084381104,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_543,1,AI Video,ModelScope,modelscope_543.mp4,16,XCLIP-16,l2,2.1653740406036377,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_544,1,AI Video,ModelScope,modelscope_544.mp4,16,XCLIP-16,l2,1.847254991531372,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_545,1,AI Video,ModelScope,modelscope_545.mp4,16,XCLIP-16,l2,1.30087149143219,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_546,1,AI Video,ModelScope,modelscope_546.mp4,16,XCLIP-16,l2,1.6681948900222778,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_547,1,AI Video,ModelScope,modelscope_547.mp4,16,XCLIP-16,l2,2.3239786624908447,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_548,1,AI Video,ModelScope,modelscope_548.mp4,16,XCLIP-16,l2,3.751052618026733,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_549,1,AI Video,ModelScope,modelscope_549.mp4,16,XCLIP-16,l2,1.9641598463058472,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_55,1,AI Video,ModelScope,modelscope_55.mp4,16,XCLIP-16,l2,1.370298981666565,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_550,1,AI Video,ModelScope,modelscope_550.mp4,16,XCLIP-16,l2,2.0069446563720703,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_551,1,AI Video,ModelScope,modelscope_551.mp4,16,XCLIP-16,l2,1.0306763648986816,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_552,1,AI Video,ModelScope,modelscope_552.mp4,16,XCLIP-16,l2,1.686676263809204,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_553,1,AI Video,ModelScope,modelscope_553.mp4,16,XCLIP-16,l2,3.1997647285461426,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_554,1,AI Video,ModelScope,modelscope_554.mp4,16,XCLIP-16,l2,2.2185232639312744,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_555,1,AI Video,ModelScope,modelscope_555.mp4,16,XCLIP-16,l2,1.7175798416137695,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_556,1,AI Video,ModelScope,modelscope_556.mp4,16,XCLIP-16,l2,1.6475155353546145,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_557,1,AI Video,ModelScope,modelscope_557.mp4,16,XCLIP-16,l2,2.2946934700012207,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_558,1,AI Video,ModelScope,modelscope_558.mp4,16,XCLIP-16,l2,1.7454856634140017,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_559,1,AI Video,ModelScope,modelscope_559.mp4,16,XCLIP-16,l2,2.621603012084961,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_56,1,AI Video,ModelScope,modelscope_56.mp4,16,XCLIP-16,l2,0.7263264656066895,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_560,1,AI Video,ModelScope,modelscope_560.mp4,16,XCLIP-16,l2,2.0430498123168945,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_561,1,AI Video,ModelScope,modelscope_561.mp4,16,XCLIP-16,l2,1.185779333114624,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_562,1,AI Video,ModelScope,modelscope_562.mp4,16,XCLIP-16,l2,1.956079602241516,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_563,1,AI Video,ModelScope,modelscope_563.mp4,16,XCLIP-16,l2,1.7600533962249756,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_564,1,AI Video,ModelScope,modelscope_564.mp4,16,XCLIP-16,l2,2.929258108139038,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_565,1,AI Video,ModelScope,modelscope_565.mp4,16,XCLIP-16,l2,3.2166662216186523,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_566,1,AI Video,ModelScope,modelscope_566.mp4,16,XCLIP-16,l2,1.530323147773743,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_567,1,AI Video,ModelScope,modelscope_567.mp4,16,XCLIP-16,l2,1.1676342487335205,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_568,1,AI Video,ModelScope,modelscope_568.mp4,16,XCLIP-16,l2,2.6484670639038086,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_569,1,AI Video,ModelScope,modelscope_569.mp4,16,XCLIP-16,l2,2.0045037269592285,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_57,1,AI Video,ModelScope,modelscope_57.mp4,16,XCLIP-16,l2,0.7882447838783264,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_570,1,AI Video,ModelScope,modelscope_570.mp4,16,XCLIP-16,l2,2.5657525062561035,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_571,1,AI Video,ModelScope,modelscope_571.mp4,16,XCLIP-16,l2,1.544396996498108,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_572,1,AI Video,ModelScope,modelscope_572.mp4,16,XCLIP-16,l2,3.4847981929779053,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_573,1,AI Video,ModelScope,modelscope_573.mp4,16,XCLIP-16,l2,2.4573373794555664,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_574,1,AI Video,ModelScope,modelscope_574.mp4,16,XCLIP-16,l2,0.8055489659309387,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_575,1,AI Video,ModelScope,modelscope_575.mp4,16,XCLIP-16,l2,1.6899493932724,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_576,1,AI Video,ModelScope,modelscope_576.mp4,16,XCLIP-16,l2,2.450477361679077,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_577,1,AI Video,ModelScope,modelscope_577.mp4,16,XCLIP-16,l2,2.362048864364624,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_578,1,AI Video,ModelScope,modelscope_578.mp4,16,XCLIP-16,l2,1.3501567840576172,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_579,1,AI Video,ModelScope,modelscope_579.mp4,16,XCLIP-16,l2,2.083859205245972,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_58,1,AI Video,ModelScope,modelscope_58.mp4,16,XCLIP-16,l2,2.523221969604492,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_580,1,AI Video,ModelScope,modelscope_580.mp4,16,XCLIP-16,l2,2.423423290252685,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_581,1,AI Video,ModelScope,modelscope_581.mp4,16,XCLIP-16,l2,2.9249138832092285,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_582,1,AI Video,ModelScope,modelscope_582.mp4,16,XCLIP-16,l2,4.18163013458252,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_583,1,AI Video,ModelScope,modelscope_583.mp4,16,XCLIP-16,l2,0.969845414161682,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_584,1,AI Video,ModelScope,modelscope_584.mp4,16,XCLIP-16,l2,3.268851518630981,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_585,1,AI Video,ModelScope,modelscope_585.mp4,16,XCLIP-16,l2,2.4600329399108887,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_586,1,AI Video,ModelScope,modelscope_586.mp4,16,XCLIP-16,l2,1.772563934326172,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_587,1,AI Video,ModelScope,modelscope_587.mp4,16,XCLIP-16,l2,1.4744772911071775,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_588,1,AI Video,ModelScope,modelscope_588.mp4,16,XCLIP-16,l2,3.0656580924987797,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_589,1,AI Video,ModelScope,modelscope_589.mp4,16,XCLIP-16,l2,2.161342144012451,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_59,1,AI Video,ModelScope,modelscope_59.mp4,16,XCLIP-16,l2,0.4561085999011993,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_590,1,AI Video,ModelScope,modelscope_590.mp4,16,XCLIP-16,l2,0.9381065368652344,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_591,1,AI Video,ModelScope,modelscope_591.mp4,16,XCLIP-16,l2,1.19828462600708,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_592,1,AI Video,ModelScope,modelscope_592.mp4,16,XCLIP-16,l2,1.7924411296844482,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_593,1,AI Video,ModelScope,modelscope_593.mp4,16,XCLIP-16,l2,2.1172404289245605,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_594,1,AI Video,ModelScope,modelscope_594.mp4,16,XCLIP-16,l2,1.8655050992965696,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_595,1,AI Video,ModelScope,modelscope_595.mp4,16,XCLIP-16,l2,3.39621639251709,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_596,1,AI Video,ModelScope,modelscope_596.mp4,16,XCLIP-16,l2,2.2372140884399414,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_597,1,AI Video,ModelScope,modelscope_597.mp4,16,XCLIP-16,l2,1.6741464138031006,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_598,1,AI Video,ModelScope,modelscope_598.mp4,16,XCLIP-16,l2,1.4683234691619873,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_599,1,AI Video,ModelScope,modelscope_599.mp4,16,XCLIP-16,l2,1.1803431510925293,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_6,1,AI Video,ModelScope,modelscope_6.mp4,16,XCLIP-16,l2,2.251127004623413,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_60,1,AI Video,ModelScope,modelscope_60.mp4,16,XCLIP-16,l2,1.5033562183380127,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_600,1,AI Video,ModelScope,modelscope_600.mp4,16,XCLIP-16,l2,2.151546001434326,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_601,1,AI Video,ModelScope,modelscope_601.mp4,16,XCLIP-16,l2,3.5333173274993896,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_602,1,AI Video,ModelScope,modelscope_602.mp4,16,XCLIP-16,l2,1.2401981353759766,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_603,1,AI Video,ModelScope,modelscope_603.mp4,16,XCLIP-16,l2,1.674121975898743,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_604,1,AI Video,ModelScope,modelscope_604.mp4,16,XCLIP-16,l2,1.358641505241394,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_605,1,AI Video,ModelScope,modelscope_605.mp4,16,XCLIP-16,l2,3.6935994625091553,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_606,1,AI Video,ModelScope,modelscope_606.mp4,16,XCLIP-16,l2,1.4019311666488647,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_607,1,AI Video,ModelScope,modelscope_607.mp4,16,XCLIP-16,l2,1.113792896270752,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_608,1,AI Video,ModelScope,modelscope_608.mp4,16,XCLIP-16,l2,2.254980564117432,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_609,1,AI Video,ModelScope,modelscope_609.mp4,16,XCLIP-16,l2,1.9722636938095093,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_61,1,AI Video,ModelScope,modelscope_61.mp4,16,XCLIP-16,l2,1.1971004009246826,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_610,1,AI Video,ModelScope,modelscope_610.mp4,16,XCLIP-16,l2,1.6981812715530396,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_611,1,AI Video,ModelScope,modelscope_611.mp4,16,XCLIP-16,l2,0.7252169251441956,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_612,1,AI Video,ModelScope,modelscope_612.mp4,16,XCLIP-16,l2,0.9208382964134216,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_613,1,AI Video,ModelScope,modelscope_613.mp4,16,XCLIP-16,l2,1.7005902528762815,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_614,1,AI Video,ModelScope,modelscope_614.mp4,16,XCLIP-16,l2,1.7405035495758057,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_615,1,AI Video,ModelScope,modelscope_615.mp4,16,XCLIP-16,l2,0.7208069562911987,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_616,1,AI Video,ModelScope,modelscope_616.mp4,16,XCLIP-16,l2,1.6232991218566897,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_617,1,AI Video,ModelScope,modelscope_617.mp4,16,XCLIP-16,l2,3.173325061798096,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_618,1,AI Video,ModelScope,modelscope_618.mp4,16,XCLIP-16,l2,1.033800721168518,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_619,1,AI Video,ModelScope,modelscope_619.mp4,16,XCLIP-16,l2,1.6192854642868042,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_62,1,AI Video,ModelScope,modelscope_62.mp4,16,XCLIP-16,l2,3.069596529006958,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_620,1,AI Video,ModelScope,modelscope_620.mp4,16,XCLIP-16,l2,0.9884514212608336,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_621,1,AI Video,ModelScope,modelscope_621.mp4,16,XCLIP-16,l2,2.2530558109283447,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_622,1,AI Video,ModelScope,modelscope_622.mp4,16,XCLIP-16,l2,3.396965503692627,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_623,1,AI Video,ModelScope,modelscope_623.mp4,16,XCLIP-16,l2,1.2133969068527222,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_624,1,AI Video,ModelScope,modelscope_624.mp4,16,XCLIP-16,l2,2.31942081451416,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_625,1,AI Video,ModelScope,modelscope_625.mp4,16,XCLIP-16,l2,1.523800253868103,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_626,1,AI Video,ModelScope,modelscope_626.mp4,16,XCLIP-16,l2,1.6620415449142456,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_627,1,AI Video,ModelScope,modelscope_627.mp4,16,XCLIP-16,l2,1.39074444770813,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_628,1,AI Video,ModelScope,modelscope_628.mp4,16,XCLIP-16,l2,3.653967142105103,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_629,1,AI Video,ModelScope,modelscope_629.mp4,16,XCLIP-16,l2,1.2923517227172852,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_63,1,AI Video,ModelScope,modelscope_63.mp4,16,XCLIP-16,l2,1.3360320329666138,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_630,1,AI Video,ModelScope,modelscope_630.mp4,16,XCLIP-16,l2,3.3302409648895264,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_631,1,AI Video,ModelScope,modelscope_631.mp4,16,XCLIP-16,l2,1.8271037340164185,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_632,1,AI Video,ModelScope,modelscope_632.mp4,16,XCLIP-16,l2,1.3682713508605957,ok,
cache/d3_frames/genvideo_xclip16_official/annotated/ModelScope/modelscope_633,1,AI Video,ModelScope,modelscope_633.mp4,16,XCLIP-16,l2,2.3808043003082275,ok,
