dataset,subset,source_model,filename,condition,status,d3_raw,motion_raw,d3_time_raw,motion_time_raw,actual_dt_mean,actual_dt_std,d3_one_sided,d3_two_sided
videofeedback,real,DiDeMo,p007830.mp4,resize_half,ok,0.6331865191459656,2.2293753623962402,40.52393526728033,17.83500378926595,0.125,0.0,0.24,0.48
videofeedback,real,DiDeMo,p007855.mp4,resize_half,ok,2.534604549407959,7.200743198394775,162.21468836107402,57.60594635009765,0.125,0.0,0.95,0.10000000000000009
videofeedback,real,Panda70M,p101915.mp4,resize_half,ok,0.5557571053504944,2.68740177154541,35.56845258236094,21.499214553833006,0.125,0.0,0.155,0.31
videofeedback,real,DiDeMo,p006301.mp4,resize_half,ok,1.9819471836090088,7.0339460372924805,126.8446227579118,56.27157363891602,0.125,0.0,0.87,0.26
videofeedback,real,DiDeMo,p006719.mp4,resize_half,ok,1.6128442287445068,5.849206447601318,103.2220246279996,46.79365234375,0.125,0.0,0.785,0.42999999999999994
videofeedback,real,DiDeMo,p001622.mp4,resize_half,ok,0.7568673491477966,3.4853334426879883,48.43951144506615,27.88266716003418,0.125,0.0,0.325,0.65
videofeedback,real,Panda70M,p102558.mp4,resize_half,ok,0.6144535541534424,3.5578298568725586,39.32502951395737,28.46263821919759,0.125,0.0,0.205,0.41
videofeedback,real,Panda70M,p104294.mp4,resize_half,ok,0.9177011847496033,3.4524590969085693,58.73287812135886,27.619675064086913,0.125,0.0,0.445,0.89
videofeedback,real,Panda70M,p106061.mp4,resize_half,ok,0.6195182800292969,2.6495656967163086,39.64916711972304,21.196525637308756,0.125,0.0,0.21,0.42
videofeedback,real,Panda70M,p100379.mp4,resize_half,ok,0.46636533737182617,2.8200531005859375,29.847381657343202,22.560425186157225,0.125,0.0,0.11,0.22
videofeedback,real,Panda70M,p105803.mp4,resize_half,ok,1.0970370769500732,5.414090156555176,70.21037390596008,43.312720998128256,0.125,0.0,0.585,0.8300000000000001
videofeedback,real,Panda70M,p101482.mp4,resize_half,ok,0.7456414103507996,3.302424430847168,47.721047004971716,26.41939353942871,0.125,0.0,0.31,0.62
videofeedback,real,Panda70M,p104604.mp4,resize_half,ok,0.7862904071807861,4.389694690704346,50.32258172244467,35.117558288574216,0.125,0.0,0.335,0.67
videofeedback,real,DiDeMo,p004981.mp4,resize_half,ok,0.9109225869178772,1.9618678092956543,58.29904144808198,15.694942474365234,0.125,0.0,0.445,0.89
videofeedback,real,DiDeMo,p004382.mp4,resize_half,ok,0.8993597626686096,1.855373740196228,57.559024041205625,14.842989230155945,0.125,0.0,0.44,0.88
videofeedback,real,DiDeMo,p001596.mp4,resize_half,ok,2.2554471492767334,5.930009365081787,144.34861531714242,47.44007166226705,0.125,0.0,0.925,0.1499999999999999
videofeedback,real,DiDeMo,p007615.mp4,resize_half,ok,0.6037843227386475,3.4276084899902344,38.64219894359856,27.42086893717448,0.125,0.0,0.2,0.4
videofeedback,real,Panda70M,p100885.mp4,resize_half,ok,2.493666648864746,4.404661178588867,159.59466630829183,35.237288586298625,0.125,0.0,0.95,0.10000000000000009
videofeedback,real,DiDeMo,p003134.mp4,resize_half,ok,1.0863124132156372,3.425539493560791,69.52398991970271,27.404311988751093,0.125,0.0,0.565,0.8700000000000001
videofeedback,real,DiDeMo,p001765.mp4,resize_half,ok,1.339471697807312,5.031036853790283,85.72619347817087,40.248294067382815,0.125,0.0,0.7,0.6000000000000001
videofeedback,real,DiDeMo,p009897.mp4,resize_half,ok,1.2100385427474976,4.41914176940918,77.44246789141245,35.35313491821289,0.125,0.0,0.655,0.69
videofeedback,real,DiDeMo,p000098.mp4,resize_half,ok,1.3713096380233765,5.063527584075928,87.76381688035299,40.50822359720866,0.125,0.0,0.715,0.5700000000000001
videofeedback,real,DiDeMo,p003695.mp4,resize_half,ok,1.3093931674957275,5.706977367401123,83.80116311710303,45.65581932067871,0.125,0.0,0.685,0.6299999999999999
videofeedback,real,DiDeMo,p005085.mp4,resize_half,ok,1.7023807764053345,5.009284973144531,108.95236314717161,40.074280420939125,0.125,0.0,0.8,0.3999999999999999
videofeedback,real,Panda70M,p106326.mp4,resize_half,ok,1.4447576999664307,2.4981231689453125,92.4644931428652,19.984987258911133,0.125,0.0,0.745,0.51
videofeedback,real,DiDeMo,p002418.mp4,resize_half,ok,0.661627471446991,2.6985485553741455,42.344158540368085,21.588389714558918,0.125,0.0,0.27,0.54
videofeedback,real,Panda70M,p108996.mp4,resize_half,ok,0.8124175667762756,4.740171432495117,51.99472209980834,37.92137044270833,0.125,0.0,0.37,0.74
videofeedback,real,DiDeMo,p004037.mp4,resize_half,ok,1.2421666383743286,3.4906599521636963,79.49867112151705,27.925277837117513,0.125,0.0,0.675,0.6499999999999999
videofeedback,real,Panda70M,p110462.mp4,resize_half,ok,1.4311764240264893,5.682149887084961,91.5952955029992,45.45719655354818,0.125,0.0,0.735,0.53
videofeedback,real,Panda70M,p102546.mp4,resize_half,ok,0.4932555854320526,2.2720232009887695,31.568357749220695,18.176187896728514,0.125,0.0,0.12,0.24
videofeedback,real,Panda70M,p102098.mp4,resize_half,ok,0.401059091091156,2.3905394077301025,25.667780828654518,19.124313672383625,0.125,0.0,0.04,0.08
videofeedback,real,DiDeMo,p001044.mp4,resize_half,ok,0.7638279795646667,3.0172741413116455,48.88499494200387,24.13819262186686,0.125,0.0,0.33,0.66
videofeedback,real,DiDeMo,p001895.mp4,resize_half,ok,1.1876819133758545,5.758502006530762,76.01163813617335,46.068015034993486,0.125,0.0,0.64,0.72
videofeedback,real,DiDeMo,p002652.mp4,resize_half,ok,1.4991313219070435,2.9005889892578125,95.9444056543028,23.204712104797363,0.125,0.0,0.76,0.48
videofeedback,annotated,AnimateDiff,5000230.mp4,resize_half,ok,1.160717248916626,2.863036870956421,74.28591058630057,22.904295221964517,0.125,0.0,0.63,0.74
videofeedback,annotated,AnimateDiff,5000454.mp4,resize_half,ok,2.7682223320007324,6.28556489944458,177.1662379137648,50.2845204671224,0.125,0.0,0.965,0.07000000000000006
videofeedback,annotated,AnimateDiff,5000829.mp4,resize_half,ok,0.4308904707431793,1.3491886854171753,27.57698985033523,10.79351003964742,0.125,0.0,0.07,0.14
videofeedback,annotated,AnimateDiff,5000127.mp4,resize_half,ok,1.4456201791763306,3.1545329093933105,92.51968902126305,25.236263461907704,0.125,0.0,0.745,0.51
videofeedback,annotated,AnimateDiff,5000912.mp4,resize_half,ok,1.6977922916412354,3.1764190196990967,108.65870179691578,25.411354223887127,0.125,0.0,0.8,0.3999999999999999
videofeedback,annotated,AnimateDiff,5000593.mp4,resize_half,ok,1.4728474617004395,3.410893440246582,94.26223781443446,27.28714792529742,0.125,0.0,0.76,0.48
videofeedback,annotated,AnimateDiff,5000074.mp4,resize_half,ok,1.2779265642166138,3.279031276702881,81.78730291654512,26.232254083951315,0.125,0.0,0.685,0.6299999999999999
videofeedback,annotated,AnimateDiff,5001587.mp4,resize_half,ok,1.0535186529159546,2.3125927448272705,67.42519348107047,18.500742046038308,0.125,0.0,0.54,0.9199999999999999
videofeedback,annotated,AnimateDiff,5000967.mp4,resize_half,ok,0.7835278511047363,1.8900684118270874,50.14578154765562,15.120547183354695,0.125,0.0,0.335,0.67
videofeedback,annotated,AnimateDiff,5001743.mp4,resize_half,ok,1.0685908794403076,3.03914737701416,68.38982113130282,24.313177394866944,0.125,0.0,0.56,0.8799999999999999
videofeedback,annotated,AnimateDiff,5001759.mp4,resize_half,ok,0.750065803527832,1.8952128887176514,48.004208546942074,15.161704794565837,0.125,0.0,0.315,0.63
videofeedback,annotated,AnimateDiff,5000645.mp4,resize_half,ok,0.3304286003112793,0.7339619994163513,21.147431435613925,5.871695423126221,0.125,0.0,0.02,0.04
videofeedback,annotated,AnimateDiff,5001023.mp4,resize_half,ok,1.5587598085403442,3.4627504348754883,99.76063058387929,27.702003423372904,0.125,0.0,0.77,0.45999999999999996
videofeedback,annotated,AnimateDiff,5001967.mp4,resize_half,ok,1.441388487815857,2.307407855987549,92.24885359446458,18.459263706207274,0.125,0.0,0.745,0.51
videofeedback,annotated,AnimateDiff,5001025.mp4,resize_half,ok,0.8239697217941284,1.4353598356246948,52.73406276360121,11.482878673573335,0.125,0.0,0.37,0.74
videofeedback,annotated,AnimateDiff,5001259.mp4,resize_half,ok,1.2869834899902344,3.1237542629241943,82.36694786039797,24.990036137898763,0.125,0.0,0.685,0.6299999999999999
videofeedback,annotated,AnimateDiff,5000377.mp4,resize_half,ok,4.839905738830566,10.916043281555176,309.75397316455314,87.32834227482478,0.125,0.0,1.0,0.0
videofeedback,annotated,AnimateDiff,5000369.mp4,resize_half,ok,1.6429356336593628,3.5531110763549805,105.1478695366055,28.42488847176234,0.125,0.0,0.79,0.41999999999999993
videofeedback,annotated,AnimateDiff,5000724.mp4,resize_half,ok,0.6878995895385742,1.7721880674362183,44.02557493855614,14.177504205703736,0.125,0.0,0.285,0.57
videofeedback,annotated,AnimateDiff,5001253.mp4,resize_half,ok,0.3330710530281067,0.8097689747810364,21.3165477414901,6.478152640660604,0.125,0.0,0.02,0.04
videofeedback,annotated,Fast-SVD,9000290.mp4,resize_half,ok,0.678602933883667,1.3674932718276978,43.43058537358851,10.939948081970215,0.125,0.0,0.28,0.56
videofeedback,annotated,Fast-SVD,9000621.mp4,resize_half,ok,0.6787570118904114,2.4250218868255615,43.4404488724172,19.400175094604492,0.125,0.0,0.28,0.56
videofeedback,annotated,Fast-SVD,9000800.mp4,resize_half,ok,1.240174412727356,4.6973676681518555,79.37116579356662,37.57894401550293,0.125,0.0,0.67,0.6599999999999999
videofeedback,annotated,Fast-SVD,9000305.mp4,resize_half,ok,0.8444383144378662,3.6839792728424072,54.04405106578306,29.47183329264323,0.125,0.0,0.4,0.8
videofeedback,annotated,Fast-SVD,9000687.mp4,resize_half,ok,0.38416996598243713,1.5376280546188354,24.58687780045732,12.301024945576986,0.125,0.0,0.03,0.06
videofeedback,annotated,Fast-SVD,9000526.mp4,resize_half,ok,0.9585262537002563,2.2626760005950928,61.345678868101615,18.10140870412191,0.125,0.0,0.46,0.92
videofeedback,annotated,Fast-SVD,9000749.mp4,resize_half,ok,0.36072373390197754,2.9381725788116455,23.086319881434697,23.505382664998372,0.125,0.0,0.025,0.05
videofeedback,annotated,Fast-SVD,9000286.mp4,resize_half,ok,0.33294180035591125,2.3959033489227295,21.30827447010494,19.167226537068686,0.125,0.0,0.02,0.04
videofeedback,annotated,Fast-SVD,9000655.mp4,resize_half,ok,0.36801865696907043,1.707207202911377,23.55319478000619,13.657657178243001,0.125,0.0,0.03,0.06
videofeedback,annotated,Fast-SVD,9000023.mp4,resize_half,ok,0.7986188530921936,2.469754219055176,51.111605355796335,19.758032989501952,0.125,0.0,0.355,0.71
videofeedback,annotated,Fast-SVD,9000644.mp4,resize_half,ok,0.6786665916442871,3.0319738388061523,43.43465945595776,24.255790201822915,0.125,0.0,0.28,0.56
videofeedback,annotated,Fast-SVD,9000936.mp4,resize_half,ok,0.9702839851379395,3.162372350692749,62.09817403792622,25.298978551228842,0.125,0.0,0.47,0.94
videofeedback,annotated,Fast-SVD,9000377.mp4,resize_half,ok,0.5236091613769531,2.696195125579834,33.51098629959342,21.569559224446614,0.125,0.0,0.145,0.29
videofeedback,annotated,Fast-SVD,9000626.mp4,resize_half,ok,0.5267372727394104,1.4812597036361694,33.711184069023425,11.850076548258464,0.125,0.0,0.145,0.29
videofeedback,annotated,Fast-SVD,9000490.mp4,resize_half,ok,2.05814266204834,5.748902797698975,131.72112928621866,45.99122263590495,0.125,0.0,0.885,0.22999999999999998
videofeedback,annotated,Fast-SVD,9000501.mp4,resize_half,ok,0.6420387029647827,2.9417762756347656,41.09047796806053,23.534211095174154,0.125,0.0,0.255,0.51
videofeedback,annotated,Fast-SVD,9000678.mp4,resize_half,ok,0.37740519642829895,1.3817216157913208,24.153933677380827,11.053771464029948,0.125,0.0,0.03,0.06
videofeedback,annotated,Fast-SVD,9000986.mp4,resize_half,ok,0.3160596489906311,2.0595152378082275,20.22781812268577,16.476122220357258,0.125,0.0,0.02,0.04
videofeedback,annotated,Fast-SVD,9000141.mp4,resize_half,ok,0.6382380723953247,2.3635592460632324,40.84723607822223,18.908474731445313,0.125,0.0,0.25,0.5
videofeedback,annotated,Fast-SVD,9000361.mp4,resize_half,ok,0.9333781003952026,2.694088935852051,59.73619721692813,21.552713267008464,0.125,0.0,0.45,0.9
videofeedback,annotated,LVDM,6001858.mp4,resize_half,ok,0.6481301784515381,3.992157220840454,41.480327210978274,31.937257893880208,0.125,0.0,0.26,0.52
videofeedback,annotated,LVDM,6000633.mp4,resize_half,ok,1.6272079944610596,5.946014881134033,104.1413016329008,47.56811777750651,0.125,0.0,0.79,0.41999999999999993
videofeedback,annotated,LVDM,6002210.mp4,resize_half,ok,1.9459409713745117,4.228283405303955,124.5402251936195,33.826266606648765,0.125,0.0,0.87,0.26
videofeedback,annotated,LVDM,6002010.mp4,resize_half,ok,2.023247003555298,3.7788803577423096,129.48780905362514,30.23104248046875,0.125,0.0,0.88,0.24
videofeedback,annotated,LVDM,6001506.mp4,resize_half,ok,1.9838401079177856,4.048547267913818,126.96576875819864,32.388376744588214,0.125,0.0,0.87,0.26
videofeedback,annotated,LVDM,6002128.mp4,resize_half,ok,1.4448928833007812,5.3632683753967285,92.47314602636814,42.906149800618486,0.125,0.0,0.745,0.51
videofeedback,annotated,LVDM,6000864.mp4,resize_half,ok,1.5752167701721191,3.750669240951538,100.81387395089193,30.0053555170695,0.125,0.0,0.77,0.45999999999999996
videofeedback,annotated,LVDM,6003556.mp4,resize_half,ok,1.5425978899002075,4.168784141540527,98.72626144913657,33.35027554829915,0.125,0.0,0.77,0.45999999999999996
videofeedback,annotated,LVDM,6002146.mp4,resize_half,ok,1.7440283298492432,6.395204067230225,111.61781125152545,51.161638768513996,0.125,0.0,0.805,0.3899999999999999
videofeedback,annotated,LVDM,6000737.mp4,resize_half,ok,4.839301109313965,9.130062103271484,309.7152743251403,73.04049733479818,0.125,0.0,1.0,0.0
videofeedback,annotated,LVDM,6003568.mp4,resize_half,ok,1.5012928247451782,6.29875373840332,96.08274611849623,50.39002965291341,0.125,0.0,0.76,0.48
videofeedback,annotated,LVDM,6003805.mp4,resize_half,ok,1.753185749053955,6.399346828460693,112.20388119662283,51.194775644938154,0.125,0.0,0.805,0.3899999999999999
videofeedback,annotated,LVDM,6001662.mp4,resize_half,ok,0.4131433963775635,2.837512493133545,26.44117936962199,22.700098673502605,0.125,0.0,0.05,0.1
videofeedback,annotated,LVDM,6000187.mp4,resize_half,ok,0.9320234060287476,4.940617084503174,59.64949901729132,39.524936294555665,0.125,0.0,0.45,0.9
videofeedback,annotated,LVDM,6000766.mp4,resize_half,ok,0.8026354312896729,4.080604553222656,51.3686656566687,32.64483502705892,0.125,0.0,0.36,0.72
videofeedback,annotated,LVDM,6003902.mp4,resize_half,ok,1.2543350458145142,4.3026556968688965,80.2774405785923,34.421244557698564,0.125,0.0,0.68,0.6399999999999999
videofeedback,annotated,LVDM,6002430.mp4,resize_half,ok,1.1516952514648438,6.552252769470215,73.70849916940561,52.41802495320638,0.125,0.0,0.625,0.75
videofeedback,annotated,LVDM,6001374.mp4,resize_half,ok,1.8463839292526245,5.837991237640381,118.16857206942623,46.70393435160319,0.125,0.0,0.85,0.30000000000000004
videofeedback,annotated,LVDM,6000384.mp4,resize_half,ok,0.9070872068405151,4.677795886993408,58.05357772021243,37.42236824035645,0.125,0.0,0.44,0.88
videofeedback,annotated,LVDM,6001219.mp4,resize_half,ok,0.5104658603668213,2.5807952880859375,32.66981635692883,20.646362686157225,0.125,0.0,0.135,0.27
videofeedback,annotated,LaVie-base,4001226.mp4,resize_half,ok,1.0928384065628052,3.24133038520813,69.9416629212392,25.93064301808675,0.125,0.0,0.575,0.8500000000000001
videofeedback,annotated,LaVie-base,4001447.mp4,resize_half,ok,0.8965238928794861,1.6879992485046387,57.37753167805357,13.503993495305378,0.125,0.0,0.44,0.88
videofeedback,annotated,LaVie-base,4000328.mp4,resize_half,ok,1.5303492546081543,4.077157497406006,97.94235312649205,32.6172607421875,0.125,0.0,0.77,0.45999999999999996
videofeedback,annotated,LaVie-base,4001416.mp4,resize_half,ok,0.6248634457588196,3.4147534370422363,39.991256112668154,27.318026479085287,0.125,0.0,0.225,0.45
videofeedback,annotated,LaVie-base,4001463.mp4,resize_half,ok,0.7331998944282532,3.4129133224487305,46.92479330078512,27.30330530802409,0.125,0.0,0.31,0.62
videofeedback,annotated,LaVie-base,4001506.mp4,resize_half,ok,0.9145673513412476,3.1246047019958496,58.53231024014546,24.996838569641113,0.125,0.0,0.445,0.89
videofeedback,annotated,LaVie-base,4000065.mp4,resize_half,ok,0.455199271440506,2.8069417476654053,29.132752232921874,22.45553296407064,0.125,0.0,0.09,0.18
videofeedback,annotated,LaVie-base,4000047.mp4,resize_half,ok,1.3153585195541382,5.103142261505127,84.18294318009413,40.825137583414715,0.125,0.0,0.695,0.6100000000000001
videofeedback,annotated,LaVie-base,4003012.mp4,resize_half,ok,2.745959758758545,5.967132568359375,175.74141428342824,47.7370600382487,0.125,0.0,0.965,0.07000000000000006
videofeedback,annotated,LaVie-base,4003120.mp4,resize_half,ok,1.6978336572647095,4.934565544128418,108.66134887585075,39.4765261332194,0.125,0.0,0.8,0.3999999999999999
videofeedback,annotated,LaVie-base,4001070.mp4,resize_half,ok,1.2376983165740967,6.791110038757324,79.2126963689463,54.32888488769531,0.125,0.0,0.67,0.6599999999999999
videofeedback,annotated,LaVie-base,4000703.mp4,resize_half,ok,1.2422536611557007,4.238952159881592,79.50424076519829,33.911620712280275,0.125,0.0,0.675,0.6499999999999999
videofeedback,annotated,LaVie-base,4000430.mp4,resize_half,ok,0.5793001055717468,1.2377294301986694,37.07520670589161,9.901834869384766,0.125,0.0,0.18,0.36
videofeedback,annotated,LaVie-base,4001424.mp4,resize_half,ok,1.7100614309310913,3.4268059730529785,109.44392750305903,27.414444541931154,0.125,0.0,0.8,0.3999999999999999
videofeedback,annotated,LaVie-base,4000811.mp4,resize_half,ok,1.5655333995819092,6.098877429962158,100.19413307741202,48.791023381551106,0.125,0.0,0.77,0.45999999999999996
videofeedback,annotated,LaVie-base,4000275.mp4,resize_half,ok,0.13156010210514069,0.23674003779888153,8.419846197829148,1.893920401732127,0.125,0.0,0.0,0.0
videofeedback,annotated,LaVie-base,4002207.mp4,resize_half,ok,1.0189950466156006,4.643813133239746,65.21568738164748,37.150501759847,0.125,0.0,0.505,0.99
videofeedback,annotated,LaVie-base,4002959.mp4,resize_half,ok,3.537836790084839,5.9477081298828125,226.4215569765034,47.58166427612305,0.125,0.0,0.98,0.040000000000000036
videofeedback,annotated,LaVie-base,4004624.mp4,resize_half,ok,2.5453240871429443,5.883821964263916,162.9007400069993,47.07057177225749,0.125,0.0,0.95,0.10000000000000009
videofeedback,annotated,LaVie-base,4000196.mp4,resize_half,ok,1.1226089000701904,3.093806266784668,71.84697037730716,24.750448608398436,0.125,0.0,0.605,0.79
videofeedback,annotated,ModelScope,3004698.mp4,resize_half,ok,1.6425224542617798,7.162363529205322,105.12143654269747,57.298909759521486,0.125,0.0,0.79,0.41999999999999993
videofeedback,annotated,ModelScope,3000008.mp4,resize_half,ok,3.220738172531128,5.660548686981201,206.12723772677305,45.2843874613444,0.125,0.0,0.98,0.040000000000000036
videofeedback,annotated,ModelScope,3001629.mp4,resize_half,ok,0.5368638634681702,3.390072822570801,34.35928614300763,27.120582834879556,0.125,0.0,0.15,0.3
videofeedback,annotated,ModelScope,3000253.mp4,resize_half,ok,0.4456877112388611,3.576655387878418,28.5240148848601,28.613243357340494,0.125,0.0,0.08,0.16
videofeedback,annotated,ModelScope,3005779.mp4,resize_half,ok,0.7487435340881348,3.507572889328003,47.91958477716222,28.060583877563477,0.125,0.0,0.315,0.63
videofeedback,annotated,ModelScope,3000590.mp4,resize_half,ok,0.976287841796875,2.464094638824463,62.48241956985018,19.71275380452474,0.125,0.0,0.47,0.94
videofeedback,annotated,ModelScope,3002317.mp4,resize_half,ok,0.47937747836112976,3.4382171630859375,30.680159368540867,27.505737177530925,0.125,0.0,0.12,0.24
videofeedback,annotated,ModelScope,3000095.mp4,resize_half,ok,0.7203764319419861,2.0503528118133545,46.10408755988527,16.402821032206216,0.125,0.0,0.3,0.6
videofeedback,annotated,ModelScope,3000492.mp4,resize_half,ok,2.094982624053955,4.082746982574463,134.07889159516822,32.661979802449544,0.125,0.0,0.895,0.20999999999999996
videofeedback,annotated,ModelScope,3000700.mp4,resize_half,ok,1.8207756280899048,5.438630104064941,116.52963291578443,43.509042994181314,0.125,0.0,0.83,0.3400000000000001
videofeedback,annotated,ModelScope,3001473.mp4,resize_half,ok,1.063799500465393,3.8112540245056152,68.08316622480973,30.49003308614095,0.125,0.0,0.555,0.8899999999999999
videofeedback,annotated,ModelScope,3001610.mp4,resize_half,ok,1.6793537139892578,5.294279098510742,107.47864144133854,42.354231135050455,0.125,0.0,0.795,0.4099999999999999
videofeedback,annotated,ModelScope,3005965.mp4,resize_half,ok,0.9393258094787598,4.16384744644165,60.11685238435987,33.310782241821286,0.125,0.0,0.45,0.9
videofeedback,annotated,ModelScope,3006060.mp4,resize_half,ok,2.283722162246704,6.559431076049805,146.15821862828315,52.47545598347982,0.125,0.0,0.935,0.1299999999999999
videofeedback,annotated,ModelScope,3002124.mp4,resize_half,ok,0.9239621162414551,2.3277127742767334,59.13357383513197,18.62170041402181,0.125,0.0,0.45,0.9
videofeedback,annotated,ModelScope,3000051.mp4,resize_half,ok,2.2776968479156494,7.428595066070557,145.7726102464148,59.428757731119795,0.125,0.0,0.93,0.1399999999999999
videofeedback,annotated,ModelScope,3002844.mp4,resize_half,ok,1.2350562810897827,4.679413795471191,79.04360140318806,37.435309092203774,0.125,0.0,0.67,0.6599999999999999
videofeedback,annotated,ModelScope,3006177.mp4,resize_half,ok,1.1087589263916016,5.684834003448486,70.96057218879079,45.478668975830075,0.125,0.0,0.595,0.81
videofeedback,annotated,ModelScope,3004392.mp4,resize_half,ok,0.3197798728942871,2.7069685459136963,20.465911797183228,21.655750020345053,0.125,0.0,0.02,0.04
videofeedback,annotated,ModelScope,3002775.mp4,resize_half,ok,1.205915093421936,1.3215550184249878,77.17856943309013,10.57244078318278,0.125,0.0,0.65,0.7
videofeedback,annotated,Pika,0006301.mp4,resize_half,ok,0.27337926626205444,1.3573287725448608,17.496273134310414,10.858629989624024,0.125,0.0,0.01,0.02
videofeedback,annotated,Pika,0000455.mp4,resize_half,ok,0.21805432438850403,1.4321708679199219,13.955476669247917,11.457368087768554,0.125,0.0,0.005,0.01
videofeedback,annotated,Pika,0000643.mp4,resize_half,ok,0.13269871473312378,0.9397333860397339,8.492717402565837,7.517867660522461,0.125,0.0,0.0,0.0
videofeedback,annotated,Pika,0002262.mp4,resize_half,ok,1.1958363056182861,3.6365725994110107,76.53352242726908,29.09258181254069,0.125,0.0,0.645,0.71
videofeedback,annotated,Pika,0001862.mp4,resize_half,ok,0.12361931800842285,0.36909744143486023,7.911635983834911,2.9527797301610312,0.125,0.0,0.0,0.0
videofeedback,annotated,Pika,0002057.mp4,resize_half,ok,0.19896230101585388,0.7569097280502319,12.73358648189591,6.0552773157755535,0.125,0.0,0.005,0.01
videofeedback,annotated,Pika,0002061.mp4,resize_half,ok,0.3127328157424927,1.228476881980896,20.014901219806283,9.82781457901001,0.125,0.0,0.015,0.03
videofeedback,annotated,Pika,0005610.mp4,resize_half,ok,0.5430516004562378,3.8789637088775635,34.7553023010139,31.03171017964681,0.125,0.0,0.15,0.3
videofeedback,annotated,Pika,0006555.mp4,resize_half,ok,0.45938414335250854,3.013762950897217,29.400585314251764,24.11010309855143,0.125,0.0,0.1,0.2
videofeedback,annotated,Pika,0002009.mp4,resize_half,ok,0.07273437082767487,0.4182325005531311,4.654999650610634,3.3458603858947753,0.125,0.0,0.0,0.0
videofeedback,annotated,Pika,0002591.mp4,resize_half,ok,0.3685711920261383,1.6769301891326904,23.58855641455344,13.415442975362142,0.125,0.0,0.03,0.06
videofeedback,annotated,Pika,0006808.mp4,resize_half,ok,0.31648796796798706,0.8868448138237,20.255230368100708,7.094759209950765,0.125,0.0,0.02,0.04
videofeedback,annotated,Pika,0000023.mp4,resize_half,ok,0.5049655437469482,2.4504520893096924,32.317795157901905,19.603617223103843,0.125,0.0,0.13,0.26
videofeedback,annotated,Pika,0004188.mp4,resize_half,ok,0.2308960109949112,1.4885915517807007,14.777344847629767,11.908732732137045,0.125,0.0,0.005,0.01
videofeedback,annotated,Pika,0001768.mp4,resize_half,ok,0.23603639006614685,1.356136679649353,15.10632875316778,10.849093087514241,0.125,0.0,0.01,0.02
videofeedback,annotated,Pika,0000382.mp4,resize_half,ok,0.5453078150749207,2.627821922302246,34.89970061998567,21.022574679056802,0.125,0.0,0.15,0.3
videofeedback,annotated,Pika,0001539.mp4,resize_half,ok,0.520672082901001,1.102038025856018,33.32301008311594,8.816304842631022,0.125,0.0,0.145,0.29
videofeedback,annotated,Pika,0000101.mp4,resize_half,ok,0.809925377368927,0.6787083745002747,51.835222109414964,5.429667504628499,0.125,0.0,0.365,0.73
videofeedback,annotated,Pika,0001913.mp4,resize_half,ok,1.0764224529266357,4.133345603942871,68.89103559915219,33.066762415568036,0.125,0.0,0.56,0.8799999999999999
videofeedback,annotated,Pika,0000070.mp4,resize_half,ok,0.1994815170764923,1.5163918733596802,12.766817450776976,12.131134668986002,0.125,0.0,0.005,0.01
videofeedback,annotated,SoRA-Clip,s000267.mp4,resize_half,ok,0.791748046875,1.8404028415679932,50.67187436067322,14.723223181565603,0.125,0.0,0.34,0.68
videofeedback,annotated,SoRA-Clip,s000870.mp4,resize_half,ok,1.2884937524795532,3.6504387855529785,82.46360292838307,29.203508418798446,0.125,0.0,0.685,0.6299999999999999
videofeedback,annotated,SoRA-Clip,s000653.mp4,resize_half,ok,0.39027607440948486,0.6768062114715576,24.977666774419692,5.414449338118235,0.125,0.0,0.03,0.06
videofeedback,annotated,SoRA-Clip,s000635.mp4,resize_half,ok,0.3529035747051239,1.7411770820617676,22.58582845278377,13.929415130615235,0.125,0.0,0.025,0.05
videofeedback,annotated,SoRA-Clip,s000219.mp4,resize_half,ok,0.6032562255859375,1.2629623413085938,38.6083986547674,10.103698746363323,0.125,0.0,0.2,0.4
videofeedback,annotated,SoRA-Clip,s000098.mp4,resize_half,ok,6.4383864402771,4.889457702636719,412.0567246894796,39.11566059589386,0.125,0.0,1.0,0.0
videofeedback,annotated,SoRA-Clip,s000282.mp4,resize_half,ok,1.402056336402893,3.5811550617218018,89.73160862290288,28.649240199724833,0.125,0.0,0.725,0.55
videofeedback,annotated,SoRA-Clip,s000362.mp4,resize_half,ok,1.1662614345550537,1.5790836811065674,74.64072659903441,12.632669750849406,0.125,0.0,0.63,0.74
videofeedback,annotated,SoRA-Clip,s000536.mp4,resize_half,ok,0.32878947257995605,1.1197490692138672,21.04252493686105,8.957991929848989,0.125,0.0,0.02,0.04
videofeedback,annotated,SoRA-Clip,s000614.mp4,resize_half,ok,0.3971974849700928,1.060584545135498,25.42063726497026,8.484676917394003,0.125,0.0,0.035,0.07
videofeedback,annotated,SoRA-Clip,s000637.mp4,resize_half,ok,1.1690261363983154,3.0787060260772705,74.81766561513089,24.62964898745219,0.125,0.0,0.63,0.74
videofeedback,annotated,SoRA-Clip,s000865.mp4,resize_half,ok,1.6090235710144043,4.963200092315674,102.97750475297478,39.70560387969017,0.125,0.0,0.78,0.43999999999999995
videofeedback,annotated,SoRA-Clip,s000586.mp4,resize_half,ok,0.3526420593261719,1.2816786766052246,22.569093297389472,10.253429293632507,0.125,0.0,0.025,0.05
