dataset,subset,source_model,filename,condition,n_frames,d3_raw,motion_raw,max_step_distance,d3_one_sided,d3_two_sided,motion_group,scene_cut_proxy
genvideo,real,MSR-VTT,video4505.mp4,central_8fps_1s,8,0.9120803475379944,4.076076984405518,5.456944942474365,0.56,0.8799999999999999,2,False
genvideo,real,MSR-VTT,video4506.mp4,central_8fps_1s,8,2.0134010314941406,6.2192063331604,8.558040618896484,0.83,0.3400000000000001,3,False
genvideo,real,MSR-VTT,video4507.mp4,central_8fps_1s,8,0.25417160987854004,2.9704673290252686,3.439038038253784,0.09,0.18,1,False
genvideo,real,MSR-VTT,video4508.mp4,central_8fps_1s,8,0.6917107105255127,1.6131435632705688,2.30427622795105,0.425,0.85,0,False
genvideo,real,MSR-VTT,video4509.mp4,central_8fps_1s,8,0.25611403584480286,1.6904335021972656,2.0103654861450195,0.09,0.18,0,False
genvideo,real,MSR-VTT,video451.mp4,central_8fps_1s,8,3.7261741161346436,5.8976898193359375,13.403820037841797,0.905,0.18999999999999995,3,False
genvideo,real,MSR-VTT,video4510.mp4,central_8fps_1s,8,0.5187715888023376,1.6535694599151611,2.5572991371154785,0.275,0.55,0,False
genvideo,real,MSR-VTT,video4511.mp4,central_8fps_1s,8,0.758753776550293,2.7325122356414795,3.8083043098449707,0.46,0.92,1,False
genvideo,real,MSR-VTT,video4512.mp4,central_8fps_1s,8,0.11109448224306107,0.0397886298596859,0.19403712451457977,0.02,0.04,0,False
genvideo,real,MSR-VTT,video4513.mp4,central_8fps_1s,8,6.196920394897461,5.088707447052002,14.242152214050293,0.95,0.10000000000000009,3,False
genvideo,real,MSR-VTT,video4514.mp4,central_8fps_1s,8,0.2442464977502823,2.0556375980377197,2.489309310913086,0.09,0.18,1,False
genvideo,real,MSR-VTT,video4515.mp4,central_8fps_1s,8,0.15105155110359192,1.3911203145980835,1.859756350517273,0.045,0.09,0,False
genvideo,real,MSR-VTT,video4516.mp4,central_8fps_1s,8,0.7805060744285583,4.250457763671875,5.952620506286621,0.465,0.93,2,False
genvideo,real,MSR-VTT,video4517.mp4,central_8fps_1s,8,2.543788433074951,5.3956193923950195,7.463583946228027,0.87,0.26,3,False
genvideo,real,MSR-VTT,video4518.mp4,central_8fps_1s,8,0.47306394577026367,1.6300172805786133,2.0656797885894775,0.225,0.45,0,False
genvideo,real,MSR-VTT,video4519.mp4,central_8fps_1s,8,0.5366520285606384,3.4982028007507324,4.457469463348389,0.305,0.61,2,False
genvideo,real,MSR-VTT,video452.mp4,central_8fps_1s,8,2.438955783843994,4.555506229400635,8.010786056518555,0.865,0.27,2,False
genvideo,real,MSR-VTT,video4520.mp4,central_8fps_1s,8,0.3277047276496887,1.351296305656433,1.702216625213623,0.12,0.24,0,False
genvideo,real,MSR-VTT,video4521.mp4,central_8fps_1s,8,0.8571706414222717,1.6749869585037231,2.546792507171631,0.52,0.96,0,False
genvideo,real,MSR-VTT,video4522.mp4,central_8fps_1s,8,0.731460690498352,4.196353435516357,4.8479509353637695,0.445,0.89,2,False
genvideo,real,MSR-VTT,video4523.mp4,central_8fps_1s,8,1.1242202520370483,4.303671360015869,5.552971363067627,0.635,0.73,2,False
genvideo,real,MSR-VTT,video4524.mp4,central_8fps_1s,8,4.208069801330566,4.983664035797119,10.815315246582031,0.91,0.17999999999999994,3,False
genvideo,real,MSR-VTT,video4525.mp4,central_8fps_1s,8,0.6688828468322754,3.7557332515716553,4.349184513092041,0.42,0.84,2,False
genvideo,real,MSR-VTT,video4526.mp4,central_8fps_1s,8,0.9049995541572571,4.837100982666016,5.837815761566162,0.545,0.9099999999999999,3,False
genvideo,real,MSR-VTT,video4527.mp4,central_8fps_1s,8,3.2557053565979004,6.149624347686768,13.419709205627441,0.895,0.20999999999999996,3,False
genvideo,real,MSR-VTT,video4528.mp4,central_8fps_1s,8,1.8438420295715332,4.879696846008301,6.865437030792236,0.8,0.3999999999999999,3,False
genvideo,real,MSR-VTT,video4529.mp4,central_8fps_1s,8,0.5424051880836487,2.9643607139587402,3.7020668983459473,0.31,0.62,1,False
genvideo,real,MSR-VTT,video453.mp4,central_8fps_1s,8,1.248868465423584,5.7483015060424805,7.446212291717529,0.66,0.6799999999999999,3,False
genvideo,real,MSR-VTT,video4530.mp4,central_8fps_1s,8,5.568772315979004,4.942883491516113,18.324466705322266,0.935,0.1299999999999999,3,True
genvideo,real,MSR-VTT,video4531.mp4,central_8fps_1s,8,0.7475537061691284,4.131239414215088,5.158677101135254,0.45,0.9,2,False
genvideo,real,MSR-VTT,video4532.mp4,central_8fps_1s,8,1.150985836982727,1.8012293577194214,3.4246246814727783,0.635,0.73,0,False
genvideo,real,MSR-VTT,video4533.mp4,central_8fps_1s,8,0.8287320733070374,3.45031476020813,4.186590194702148,0.51,0.98,2,False
genvideo,real,MSR-VTT,video4534.mp4,central_8fps_1s,8,0.24675504863262177,0.8369540572166443,1.34315824508667,0.09,0.18,0,False
genvideo,real,MSR-VTT,video4535.mp4,central_8fps_1s,8,1.2230879068374634,4.964390277862549,7.535645484924316,0.655,0.69,3,False
genvideo,real,MSR-VTT,video4536.mp4,central_8fps_1s,8,0.7579687833786011,2.523191213607788,3.327582836151123,0.46,0.92,1,False
genvideo,real,MSR-VTT,video4537.mp4,central_8fps_1s,8,0.26050305366516113,1.3204574584960938,1.6522529125213623,0.095,0.19,0,False
genvideo,real,MSR-VTT,video4538.mp4,central_8fps_1s,8,0.9679406881332397,3.767634153366089,4.497270584106445,0.595,0.81,2,False
genvideo,real,MSR-VTT,video4539.mp4,central_8fps_1s,8,0.38016217947006226,3.5028719902038574,4.552116870880127,0.145,0.29,2,False
genvideo,real,MSR-VTT,video454.mp4,central_8fps_1s,8,0.7632381916046143,2.5301594734191895,3.116903305053711,0.46,0.92,1,False
genvideo,real,MSR-VTT,video4540.mp4,central_8fps_1s,8,1.0980215072631836,3.4625658988952637,4.5722575187683105,0.635,0.73,2,False
genvideo,real,MSR-VTT,video4541.mp4,central_8fps_1s,8,0.8781874179840088,5.745220184326172,6.723887920379639,0.53,0.94,3,False
genvideo,real,MSR-VTT,video4542.mp4,central_8fps_1s,8,1.1317243576049805,2.5076546669006348,3.6697752475738525,0.635,0.73,1,False
genvideo,real,MSR-VTT,video4543.mp4,central_8fps_1s,8,0.5525391697883606,4.668744087219238,5.290257453918457,0.33,0.66,2,False
genvideo,real,MSR-VTT,video4544.mp4,central_8fps_1s,8,0.28351089358329773,1.4276703596115112,2.131640911102295,0.105,0.21,0,False
genvideo,real,MSR-VTT,video4545.mp4,central_8fps_1s,8,0.36277705430984497,4.631084442138672,5.052468776702881,0.14,0.28,2,False
genvideo,real,MSR-VTT,video4546.mp4,central_8fps_1s,8,1.7053428888320923,5.341725826263428,7.879063606262207,0.78,0.43999999999999995,3,False
genvideo,real,MSR-VTT,video4547.mp4,central_8fps_1s,8,6.770827293395996,9.15024471282959,16.26380157470703,0.96,0.08000000000000007,3,True
genvideo,real,MSR-VTT,video4548.mp4,central_8fps_1s,8,1.1509275436401367,3.3783669471740723,4.560109615325928,0.635,0.73,2,False
genvideo,real,MSR-VTT,video4549.mp4,central_8fps_1s,8,1.905537486076355,3.579052448272705,5.460504055023193,0.8,0.3999999999999999,2,False
genvideo,real,MSR-VTT,video455.mp4,central_8fps_1s,8,5.694243907928467,7.8362860679626465,21.098176956176758,0.94,0.1200000000000001,3,True
genvideo,real,MSR-VTT,video4550.mp4,central_8fps_1s,8,1.035517930984497,3.455432176589966,6.550428867340088,0.625,0.75,2,False
genvideo,real,MSR-VTT,video4551.mp4,central_8fps_1s,8,1.2314213514328003,6.260673522949219,7.954300403594971,0.655,0.69,3,False
genvideo,real,MSR-VTT,video4552.mp4,central_8fps_1s,8,1.3520480394363403,1.9657697677612305,4.469264984130859,0.69,0.6200000000000001,0,False
genvideo,real,MSR-VTT,video4553.mp4,central_8fps_1s,8,2.1050102710723877,6.258336544036865,8.519004821777344,0.84,0.32000000000000006,3,False
genvideo,real,MSR-VTT,video4554.mp4,central_8fps_1s,8,7.08039665222168,7.850921630859375,14.284400939941406,0.96,0.08000000000000007,3,False
genvideo,real,MSR-VTT,video4555.mp4,central_8fps_1s,8,0.499837189912796,1.6391384601593018,2.4722936153411865,0.255,0.51,0,False
genvideo,real,MSR-VTT,video4556.mp4,central_8fps_1s,8,1.1379673480987549,1.4643399715423584,2.9675188064575195,0.635,0.73,0,False
genvideo,real,MSR-VTT,video4557.mp4,central_8fps_1s,8,0.39651528000831604,0.9903732538223267,1.362715244293213,0.16,0.32,0,False
genvideo,real,MSR-VTT,video4558.mp4,central_8fps_1s,8,2.0499277114868164,6.399300575256348,9.136767387390137,0.835,0.33000000000000007,3,False
genvideo,real,MSR-VTT,video4559.mp4,central_8fps_1s,8,0.8872172236442566,5.6263837814331055,6.433961868286133,0.53,0.94,3,False
genvideo,real,MSR-VTT,video456.mp4,central_8fps_1s,8,0.7693232297897339,4.478611469268799,5.778137683868408,0.46,0.92,2,False
genvideo,real,MSR-VTT,video4560.mp4,central_8fps_1s,8,0.6745112538337708,4.123720169067383,5.429037570953369,0.425,0.85,2,False
genvideo,real,MSR-VTT,video4561.mp4,central_8fps_1s,8,0.3405636250972748,3.3787777423858643,4.055607795715332,0.125,0.25,2,False
genvideo,real,MSR-VTT,video4562.mp4,central_8fps_1s,8,1.389628529548645,5.309355735778809,6.404861927032471,0.71,0.5800000000000001,3,False
genvideo,real,MSR-VTT,video4563.mp4,central_8fps_1s,8,0.49060675501823425,0.8938420414924622,1.5500892400741577,0.245,0.49,0,False
genvideo,real,MSR-VTT,video4564.mp4,central_8fps_1s,8,0.35869622230529785,2.151038885116577,2.6696689128875732,0.14,0.28,1,False
genvideo,real,MSR-VTT,video4565.mp4,central_8fps_1s,8,0.6693216562271118,4.288445472717285,4.941712379455566,0.42,0.84,2,False
genvideo,real,MSR-VTT,video4566.mp4,central_8fps_1s,8,1.2002763748168945,1.3412573337554932,2.959961175918579,0.645,0.71,0,False
genvideo,real,MSR-VTT,video4567.mp4,central_8fps_1s,8,0.7860851287841797,1.9690378904342651,3.0818777084350586,0.47,0.94,0,False
genvideo,real,MSR-VTT,video4568.mp4,central_8fps_1s,8,0.3865770101547241,1.12717866897583,1.606978416442871,0.155,0.31,0,False
genvideo,real,MSR-VTT,video4569.mp4,central_8fps_1s,8,0.9309335350990295,3.479536533355713,4.863265037536621,0.58,0.8400000000000001,2,False
genvideo,real,MSR-VTT,video457.mp4,central_8fps_1s,8,0.5503813028335571,1.6134226322174072,2.33117938041687,0.33,0.66,0,False
genvideo,real,MSR-VTT,video4570.mp4,central_8fps_1s,8,0.34428349137306213,1.4677494764328003,2.0116546154022217,0.125,0.25,0,False
genvideo,real,MSR-VTT,video4571.mp4,central_8fps_1s,8,0.7798210382461548,3.0266194343566895,3.7241084575653076,0.465,0.93,1,False
genvideo,real,MSR-VTT,video4572.mp4,central_8fps_1s,8,0.4776051640510559,1.9695886373519897,2.8467671871185303,0.235,0.47,0,False
genvideo,real,MSR-VTT,video4573.mp4,central_8fps_1s,8,1.0940420627593994,3.1432406902313232,4.577128887176514,0.635,0.73,1,False
genvideo,real,MSR-VTT,video4574.mp4,central_8fps_1s,8,5.585923671722412,4.797990322113037,12.85124683380127,0.94,0.1200000000000001,3,False
genvideo,real,MSR-VTT,video4575.mp4,central_8fps_1s,8,3.3206820487976074,5.22292423248291,13.248212814331055,0.9,0.19999999999999996,3,False
genvideo,real,MSR-VTT,video4576.mp4,central_8fps_1s,8,0.2277194708585739,1.448538064956665,1.7862167358398438,0.085,0.17,0,False
genvideo,real,MSR-VTT,video4577.mp4,central_8fps_1s,8,1.6640548706054688,5.95635986328125,8.526748657226562,0.78,0.43999999999999995,3,False
genvideo,real,MSR-VTT,video4578.mp4,central_8fps_1s,8,6.541162967681885,5.193066120147705,14.822830200195312,0.955,0.09000000000000008,3,False
genvideo,real,MSR-VTT,video4579.mp4,central_8fps_1s,8,1.523545503616333,5.034583568572998,6.66259765625,0.755,0.49,3,False
genvideo,real,MSR-VTT,video458.mp4,central_8fps_1s,8,1.254940152168274,6.81273889541626,9.023046493530273,0.665,0.6699999999999999,3,False
genvideo,real,MSR-VTT,video4580.mp4,central_8fps_1s,8,0.3589378893375397,2.9843814373016357,3.899562120437622,0.14,0.28,1,False
genvideo,real,MSR-VTT,video4581.mp4,central_8fps_1s,8,2.318455934524536,6.717015266418457,9.304044723510742,0.85,0.30000000000000004,3,False
genvideo,real,MSR-VTT,video4582.mp4,central_8fps_1s,8,1.7995246648788452,4.693918704986572,7.5046563148498535,0.785,0.42999999999999994,2,False
genvideo,real,MSR-VTT,video4583.mp4,central_8fps_1s,8,0.034968674182891846,0.02294468879699707,0.060065414756536484,0.0,0.0,0,False
genvideo,real,MSR-VTT,video4584.mp4,central_8fps_1s,8,0.9270419478416443,1.805708885192871,4.042201995849609,0.58,0.8400000000000001,0,False
genvideo,real,MSR-VTT,video4585.mp4,central_8fps_1s,8,5.373913288116455,4.640495777130127,12.716136932373047,0.935,0.1299999999999999,2,False
genvideo,real,MSR-VTT,video4586.mp4,central_8fps_1s,8,0.7695642113685608,2.5112228393554688,3.620957612991333,0.46,0.92,1,False
genvideo,real,MSR-VTT,video4587.mp4,central_8fps_1s,8,5.759419918060303,8.450970649719238,14.011954307556152,0.94,0.1200000000000001,3,False
genvideo,real,MSR-VTT,video4588.mp4,central_8fps_1s,8,0.9145095944404602,2.9325852394104004,4.228614330291748,0.57,0.8600000000000001,1,False
genvideo,real,MSR-VTT,video4589.mp4,central_8fps_1s,8,7.879273414611816,4.614590167999268,16.252567291259766,0.965,0.07000000000000006,2,True
genvideo,real,MSR-VTT,video459.mp4,central_8fps_1s,8,0.9695240259170532,3.154041051864624,4.250699996948242,0.595,0.81,1,False
genvideo,real,MSR-VTT,video4590.mp4,central_8fps_1s,8,0.5499906539916992,2.5633628368377686,3.255025863647461,0.33,0.66,1,False
genvideo,real,MSR-VTT,video4591.mp4,central_8fps_1s,8,1.8311076164245605,4.735132694244385,5.8241987228393555,0.785,0.42999999999999994,2,False
genvideo,real,MSR-VTT,video4592.mp4,central_8fps_1s,8,6.345154285430908,2.6939198970794678,12.13443660736084,0.95,0.10000000000000009,1,False
genvideo,real,MSR-VTT,video4593.mp4,central_8fps_1s,8,0.632596492767334,1.5749062299728394,2.3756470680236816,0.4,0.8,0,False
genvideo,real,MSR-VTT,video4594.mp4,central_8fps_1s,8,0.7803537845611572,5.0788984298706055,5.878602981567383,0.465,0.93,3,False
genvideo,real,MSR-VTT,video4595.mp4,central_8fps_1s,8,0.5398662090301514,2.7425079345703125,3.3461899757385254,0.305,0.61,1,False
genvideo,real,MSR-VTT,video4596.mp4,central_8fps_1s,8,0.34641367197036743,1.4298242330551147,1.7989708185195923,0.125,0.25,0,False
genvideo,real,MSR-VTT,video4597.mp4,central_8fps_1s,8,0.4366416037082672,2.447721481323242,3.170907974243164,0.205,0.41,1,False
genvideo,real,MSR-VTT,video4598.mp4,central_8fps_1s,8,0.5859382152557373,4.949508190155029,6.4557013511657715,0.34,0.68,3,False
genvideo,real,MSR-VTT,video4599.mp4,central_8fps_1s,8,7.196714401245117,7.41320276260376,18.210678100585938,0.96,0.08000000000000007,3,True
genvideo,real,MSR-VTT,video46.mp4,central_8fps_1s,8,0.855918824672699,2.7749545574188232,3.6781575679779053,0.52,0.96,1,False
genvideo,real,MSR-VTT,video460.mp4,central_8fps_1s,8,3.382016897201538,4.061612606048584,11.808969497680664,0.905,0.18999999999999995,2,False
genvideo,real,MSR-VTT,video4600.mp4,central_8fps_1s,8,0.8687824606895447,3.936549663543701,4.433668613433838,0.525,0.95,2,False
genvideo,real,MSR-VTT,video4601.mp4,central_8fps_1s,8,1.0264078378677368,1.6655455827713013,5.447598457336426,0.605,0.79,0,False
genvideo,real,MSR-VTT,video4602.mp4,central_8fps_1s,8,1.177304983139038,4.522136211395264,8.467085838317871,0.64,0.72,2,False
genvideo,real,MSR-VTT,video4603.mp4,central_8fps_1s,8,0.05393096059560776,0.5723781585693359,0.8607075214385986,0.005,0.01,0,False
genvideo,real,MSR-VTT,video4604.mp4,central_8fps_1s,8,0.23311690986156464,1.842535376548767,2.474501371383667,0.085,0.17,0,False
genvideo,real,MSR-VTT,video4605.mp4,central_8fps_1s,8,4.287054061889648,7.5152997970581055,13.902952194213867,0.91,0.17999999999999994,3,False
genvideo,real,MSR-VTT,video4606.mp4,central_8fps_1s,8,1.1329357624053955,3.8825531005859375,4.97565221786499,0.635,0.73,2,False
genvideo,real,MSR-VTT,video4607.mp4,central_8fps_1s,8,1.4045605659484863,4.432344913482666,5.632558345794678,0.715,0.5700000000000001,2,False
genvideo,real,MSR-VTT,video4608.mp4,central_8fps_1s,8,3.4729902744293213,3.818361759185791,8.90051555633545,0.905,0.18999999999999995,2,False
genvideo,real,MSR-VTT,video4609.mp4,central_8fps_1s,8,1.0797170400619507,7.270195960998535,8.929579734802246,0.635,0.73,3,False
genvideo,real,MSR-VTT,video461.mp4,central_8fps_1s,8,0.7853209376335144,1.7948894500732422,2.375265598297119,0.47,0.94,0,False
genvideo,real,MSR-VTT,video4610.mp4,central_8fps_1s,8,1.2737109661102295,1.3293260335922241,2.6877036094665527,0.675,0.6499999999999999,0,False
genvideo,real,MSR-VTT,video4611.mp4,central_8fps_1s,8,0.6047344207763672,2.1326231956481934,2.9531495571136475,0.375,0.75,1,False
genvideo,real,MSR-VTT,video4612.mp4,central_8fps_1s,8,1.1558815240859985,3.9540793895721436,6.411091327667236,0.64,0.72,2,False
genvideo,real,MSR-VTT,video4613.mp4,central_8fps_1s,8,3.005577564239502,6.414600372314453,9.082332611083984,0.885,0.22999999999999998,3,False
genvideo,real,MSR-VTT,video4614.mp4,central_8fps_1s,8,0.5691887140274048,2.747357130050659,3.2843079566955566,0.335,0.67,1,False
genvideo,real,MSR-VTT,video4615.mp4,central_8fps_1s,8,0.19508545100688934,1.9706789255142212,2.274965763092041,0.07,0.14,0,False
genvideo,real,MSR-VTT,video4616.mp4,central_8fps_1s,8,0.45104777812957764,1.00114107131958,1.4602313041687012,0.215,0.43,0,False
genvideo,real,MSR-VTT,video4617.mp4,central_8fps_1s,8,0.5712797045707703,2.313241958618164,2.903813362121582,0.335,0.67,1,False
genvideo,real,MSR-VTT,video4618.mp4,central_8fps_1s,8,4.3023295402526855,3.6994094848632812,10.386202812194824,0.91,0.17999999999999994,2,False
genvideo,real,MSR-VTT,video4619.mp4,central_8fps_1s,8,0.5169273018836975,2.2946720123291016,3.638603925704956,0.275,0.55,1,False
genvideo,real,MSR-VTT,video462.mp4,central_8fps_1s,8,0.6163992285728455,2.2774789333343506,2.9226796627044678,0.395,0.79,1,False
genvideo,real,MSR-VTT,video4620.mp4,central_8fps_1s,8,1.0410934686660767,3.0229105949401855,3.9298181533813477,0.625,0.75,1,False
genvideo,real,MSR-VTT,video4621.mp4,central_8fps_1s,8,0.47179466485977173,2.922571897506714,3.2213284969329834,0.225,0.45,1,False
genvideo,real,MSR-VTT,video4622.mp4,central_8fps_1s,8,1.130407691001892,5.304790019989014,6.451702117919922,0.635,0.73,3,False
genvideo,real,MSR-VTT,video4623.mp4,central_8fps_1s,8,0.581107497215271,2.6854612827301025,3.0791776180267334,0.34,0.68,1,False
genvideo,real,MSR-VTT,video4624.mp4,central_8fps_1s,8,4.068077087402344,8.691092491149902,15.970561981201172,0.91,0.17999999999999994,3,True
genvideo,real,MSR-VTT,video4625.mp4,central_8fps_1s,8,0.20993110537528992,1.4813429117202759,1.773072600364685,0.075,0.15,0,False
genvideo,real,MSR-VTT,video4626.mp4,central_8fps_1s,8,1.9169301986694336,7.051213264465332,8.98919677734375,0.805,0.3899999999999999,3,False
genvideo,real,MSR-VTT,video4627.mp4,central_8fps_1s,8,3.0713894367218018,5.196354866027832,7.997651100158691,0.89,0.21999999999999997,3,False
genvideo,real,MSR-VTT,video4628.mp4,central_8fps_1s,8,0.35692811012268066,0.9647809267044067,1.2614105939865112,0.14,0.28,0,False
genvideo,real,MSR-VTT,video4629.mp4,central_8fps_1s,8,0.2860496938228607,1.5181505680084229,1.7240391969680786,0.105,0.21,0,False
genvideo,real,MSR-VTT,video463.mp4,central_8fps_1s,8,1.013211965560913,4.301236152648926,5.781711578369141,0.605,0.79,2,False
genvideo,real,MSR-VTT,video4630.mp4,central_8fps_1s,8,1.0481501817703247,1.2917540073394775,2.172386407852173,0.625,0.75,0,False
genvideo,real,MSR-VTT,video4631.mp4,central_8fps_1s,8,0.4841037392616272,5.33668851852417,5.759561538696289,0.24,0.48,3,False
genvideo,real,MSR-VTT,video4632.mp4,central_8fps_1s,8,0.2958029508590698,2.517717123031616,3.639000177383423,0.11,0.22,1,False
genvideo,real,MSR-VTT,video4633.mp4,central_8fps_1s,8,0.787117600440979,0.3454058766365051,1.482305645942688,0.47,0.94,0,False
genvideo,real,MSR-VTT,video4634.mp4,central_8fps_1s,8,0.49365025758743286,5.216399669647217,6.154664516448975,0.25,0.5,3,False
genvideo,real,MSR-VTT,video4635.mp4,central_8fps_1s,8,1.3513716459274292,2.1489927768707275,3.603455066680908,0.69,0.6200000000000001,1,False
genvideo,real,MSR-VTT,video4636.mp4,central_8fps_1s,8,2.6177027225494385,3.398419141769409,12.41684341430664,0.87,0.26,2,False
genvideo,real,MSR-VTT,video4637.mp4,central_8fps_1s,8,0.6231871843338013,2.8847007751464844,3.702702045440674,0.395,0.79,1,False
genvideo,real,MSR-VTT,video4638.mp4,central_8fps_1s,8,1.920348048210144,3.704897403717041,5.444032192230225,0.805,0.3899999999999999,2,False
genvideo,real,MSR-VTT,video4639.mp4,central_8fps_1s,8,0.38014769554138184,1.7704966068267822,2.3903286457061768,0.145,0.29,0,False
genvideo,real,MSR-VTT,video464.mp4,central_8fps_1s,8,5.728178024291992,3.8288414478302,12.321491241455078,0.94,0.1200000000000001,2,False
genvideo,real,MSR-VTT,video4640.mp4,central_8fps_1s,8,2.409287691116333,2.021214723587036,5.506122589111328,0.86,0.28,0,False
genvideo,real,MSR-VTT,video4641.mp4,central_8fps_1s,8,0.4201650619506836,1.4234002828598022,1.820023775100708,0.19,0.38,0,False
genvideo,real,MSR-VTT,video4642.mp4,central_8fps_1s,8,5.815552711486816,4.021999359130859,16.9376163482666,0.945,0.1100000000000001,2,True
genvideo,real,MSR-VTT,video4643.mp4,central_8fps_1s,8,1.7329453229904175,2.455375909805298,4.304924488067627,0.78,0.43999999999999995,1,False
genvideo,real,MSR-VTT,video4644.mp4,central_8fps_1s,8,0.2562645971775055,1.9604425430297852,2.3628697395324707,0.09,0.18,0,False
genvideo,real,MSR-VTT,video4645.mp4,central_8fps_1s,8,0.7214839458465576,3.604321002960205,4.538462162017822,0.44,0.88,2,False
genvideo,real,MSR-VTT,video4646.mp4,central_8fps_1s,8,0.7677617073059082,1.8258358240127563,3.1698081493377686,0.46,0.92,0,False
genvideo,real,MSR-VTT,video4647.mp4,central_8fps_1s,8,1.0586957931518555,2.312016725540161,3.3451783657073975,0.625,0.75,1,False
genvideo,real,MSR-VTT,video4648.mp4,central_8fps_1s,8,0.8529852628707886,4.060391426086426,4.627054214477539,0.52,0.96,2,False
genvideo,real,MSR-VTT,video4649.mp4,central_8fps_1s,8,0.41336941719055176,5.388206481933594,5.7807936668396,0.175,0.35,3,False
genvideo,real,MSR-VTT,video465.mp4,central_8fps_1s,8,1.217624306678772,3.724411725997925,5.162981033325195,0.65,0.7,2,False
genvideo,real,MSR-VTT,video4650.mp4,central_8fps_1s,8,0.14861463010311127,0.6619590520858765,0.8825579881668091,0.04,0.08,0,False
genvideo,real,MSR-VTT,video4651.mp4,central_8fps_1s,8,0.21180401742458344,1.327759861946106,1.441498041152954,0.075,0.15,0,False
genvideo,real,MSR-VTT,video4652.mp4,central_8fps_1s,8,0.3552912473678589,2.870269298553467,3.2431700229644775,0.14,0.28,1,False
genvideo,real,MSR-VTT,video4653.mp4,central_8fps_1s,8,0.8880473375320435,3.052734375,3.871548652648926,0.53,0.94,1,False
genvideo,real,MSR-VTT,video4654.mp4,central_8fps_1s,8,1.1176038980484009,4.157530307769775,6.558712005615234,0.635,0.73,2,False
genvideo,real,MSR-VTT,video4655.mp4,central_8fps_1s,8,0.0,0.0,0.0,0.0,0.0,0,False
genvideo,real,MSR-VTT,video4656.mp4,central_8fps_1s,8,0.3512948155403137,1.6575288772583008,2.1360867023468018,0.14,0.28,0,False
genvideo,real,MSR-VTT,video4657.mp4,central_8fps_1s,8,0.2862207889556885,0.6279004216194153,1.146304726600647,0.105,0.21,0,False
genvideo,real,MSR-VTT,video4658.mp4,central_8fps_1s,8,1.2889025211334229,3.069375514984131,4.2895989418029785,0.685,0.6299999999999999,1,False
genvideo,real,MSR-VTT,video4659.mp4,central_8fps_1s,8,0.14183035492897034,0.4539659023284912,0.6171234250068665,0.04,0.08,0,False
genvideo,real,MSR-VTT,video466.mp4,central_8fps_1s,8,0.35821017622947693,2.968851327896118,3.456383228302002,0.14,0.28,1,False
genvideo,real,MSR-VTT,video4660.mp4,central_8fps_1s,8,0.42728865146636963,0.8792285323143005,1.665866494178772,0.19,0.38,0,False
genvideo,real,MSR-VTT,video4661.mp4,central_8fps_1s,8,0.20722857117652893,2.3195230960845947,2.5684385299682617,0.075,0.15,1,False
genvideo,real,MSR-VTT,video4662.mp4,central_8fps_1s,8,0.7124770879745483,3.7454166412353516,5.191234588623047,0.44,0.88,2,False
genvideo,real,MSR-VTT,video4663.mp4,central_8fps_1s,8,5.9351091384887695,4.472365856170654,13.339771270751953,0.945,0.1100000000000001,2,False
genvideo,real,MSR-VTT,video4664.mp4,central_8fps_1s,8,1.6211549043655396,2.8510453701019287,6.140030860900879,0.78,0.43999999999999995,1,False
genvideo,real,MSR-VTT,video4665.mp4,central_8fps_1s,8,0.3511967360973358,2.8613572120666504,3.4349613189697266,0.14,0.28,1,False
genvideo,real,MSR-VTT,video4666.mp4,central_8fps_1s,8,1.514190435409546,2.703937292098999,5.015093803405762,0.75,0.5,1,False
genvideo,real,MSR-VTT,video4667.mp4,central_8fps_1s,8,0.579315185546875,2.17903208732605,3.1158463954925537,0.34,0.68,1,False
genvideo,real,MSR-VTT,video4668.mp4,central_8fps_1s,8,0.15894678235054016,1.306025743484497,1.6932615041732788,0.05,0.1,0,False
genvideo,real,MSR-VTT,video4669.mp4,central_8fps_1s,8,6.800174713134766,4.521967887878418,14.829989433288574,0.96,0.08000000000000007,2,False
genvideo,real,MSR-VTT,video467.mp4,central_8fps_1s,8,0.8729246854782104,3.241090774536133,4.676365375518799,0.525,0.95,2,False
genvideo,real,MSR-VTT,video4670.mp4,central_8fps_1s,8,0.39093801379203796,1.209356427192688,1.8417717218399048,0.16,0.32,0,False
genvideo,real,MSR-VTT,video4671.mp4,central_8fps_1s,8,7.512946605682373,6.123347759246826,17.63532066345215,0.965,0.07000000000000006,3,True
genvideo,real,MSR-VTT,video4672.mp4,central_8fps_1s,8,1.5162718296051025,4.1390533447265625,5.705845355987549,0.75,0.5,2,False
genvideo,real,MSR-VTT,video4673.mp4,central_8fps_1s,8,0.9439173936843872,3.69693922996521,5.462617874145508,0.58,0.8400000000000001,2,False
genvideo,real,MSR-VTT,video4674.mp4,central_8fps_1s,8,2.3774924278259277,5.304728031158447,8.250697135925293,0.855,0.29000000000000004,3,False
genvideo,real,MSR-VTT,video4675.mp4,central_8fps_1s,8,0.488115131855011,3.0033340454101562,3.577144145965576,0.24,0.48,1,False
genvideo,real,MSR-VTT,video4676.mp4,central_8fps_1s,8,2.3156182765960693,4.972410678863525,7.407148361206055,0.85,0.30000000000000004,3,False
genvideo,real,MSR-VTT,video4677.mp4,central_8fps_1s,8,0.2846626341342926,3.2116382122039795,3.666595935821533,0.105,0.21,1,False
