dataset,subset,source_model,filename,L0,L1,L2,L3,Ls,P0
genvideo,annotated,Show_1,show1_303.mp4,0.054999999701976776,0.0,0.14499999582767487,0.0949999988079071,0.029999999329447746,0.05249999966472387
genvideo,annotated,Show_1,show1_304.mp4,0.05999999865889549,0.0,0.17000000178813934,0.10000000149011612,0.009999999776482582,0.0549999987706542
genvideo,annotated,Show_1,show1_305.mp4,0.004999999888241291,0.0,0.004999999888241291,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_306.mp4,0.03500000014901161,0.0,0.17499999701976776,0.019999999552965164,0.009999999776482582,0.03250000011175871
genvideo,annotated,Show_1,show1_307.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_308.mp4,0.04500000178813934,0.0,0.03500000014901161,0.0949999988079071,0.0,0.04050000160932541
genvideo,annotated,Show_1,show1_309.mp4,0.07000000029802322,0.0,0.09000000357627869,0.11999999731779099,0.014999999664723873,0.0645000002346933
genvideo,annotated,Show_1,show1_31.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_310.mp4,0.004999999888241291,0.0,0.029999999329447746,0.019999999552965164,0.019999999552965164,0.006499999854713679
genvideo,annotated,Show_1,show1_311.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_312.mp4,0.17000000178813934,0.0,0.25,0.39500001072883606,0.009999999776482582,0.1540000015869737
genvideo,annotated,Show_1,show1_313.mp4,0.029999999329447746,0.0,0.10499999672174454,0.07000000029802322,0.019999999552965164,0.02899999935179949
genvideo,annotated,Show_1,show1_314.mp4,0.014999999664723873,0.0,0.08500000089406967,0.009999999776482582,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_315.mp4,0.014999999664723873,0.0,0.08500000089406967,0.019999999552965164,0.019999999552965164,0.015499999653548003
genvideo,annotated,Show_1,show1_316.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_317.mp4,0.004999999888241291,0.0,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.004999999888241292
genvideo,annotated,Show_1,show1_318.mp4,0.05999999865889549,0.0,0.3199999928474426,0.08500000089406967,0.11999999731779099,0.06599999852478505
genvideo,annotated,Show_1,show1_319.mp4,0.23999999463558197,0.0,0.4650000035762787,0.2800000011920929,0.4650000035762787,0.26249999552965164
genvideo,annotated,Show_1,show1_32.mp4,0.009999999776482582,0.0,0.014999999664723873,0.009999999776482582,0.0,0.008999999798834325
genvideo,annotated,Show_1,show1_320.mp4,0.03999999910593033,0.0,0.09000000357627869,0.03999999910593033,0.0,0.0359999991953373
genvideo,annotated,Show_1,show1_321.mp4,0.14499999582767487,0.0,0.1899999976158142,0.24500000476837158,0.054999999701976776,0.13599999621510506
genvideo,annotated,Show_1,show1_322.mp4,0.004999999888241291,0.0,0.07000000029802322,0.019999999552965164,0.019999999552965164,0.006499999854713679
genvideo,annotated,Show_1,show1_323.mp4,0.03500000014901161,0.0,0.20499999821186066,0.019999999552965164,0.0,0.03150000013411045
genvideo,annotated,Show_1,show1_324.mp4,0.2199999988079071,0.0,0.36000001430511475,0.07999999821186066,0.019999999552965164,0.1999999988824129
genvideo,annotated,Show_1,show1_325.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_326.mp4,0.014999999664723873,0.0,0.10499999672174454,0.019999999552965164,0.009999999776482582,0.014499999675899745
genvideo,annotated,Show_1,show1_327.mp4,0.09000000357627869,0.0,0.29499998688697815,0.02500000037252903,0.2150000035762787,0.1025000035762787
genvideo,annotated,Show_1,show1_328.mp4,0.014999999664723873,0.0,0.03500000014901161,0.02500000037252903,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_329.mp4,0.05999999865889549,0.0,0.17000000178813934,0.054999999701976776,0.009999999776482582,0.0549999987706542
genvideo,annotated,Show_1,show1_33.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_330.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_331.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_332.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_333.mp4,0.03999999910593033,0.0,0.029999999329447746,0.02500000037252903,0.0,0.0359999991953373
genvideo,annotated,Show_1,show1_334.mp4,0.0949999988079071,0.0,0.36000001430511475,0.14499999582767487,0.009999999776482582,0.08649999890476465
genvideo,annotated,Show_1,show1_335.mp4,0.1599999964237213,0.0,0.4749999940395355,0.2800000011920929,0.3199999928474426,0.17599999606609346
genvideo,annotated,Show_1,show1_336.mp4,0.004999999888241291,0.0,0.04500000178813934,0.019999999552965164,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_337.mp4,0.054999999701976776,0.0,0.13500000536441803,0.03500000014901161,0.03500000014901161,0.05299999974668026
genvideo,annotated,Show_1,show1_338.mp4,0.10999999940395355,0.0,0.5149999856948853,0.0949999988079071,0.30000001192092896,0.1290000006556511
genvideo,annotated,Show_1,show1_339.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_34.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_340.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_341.mp4,0.03999999910593033,0.0,0.09000000357627869,0.03999999910593033,0.009999999776482582,0.036999999172985555
genvideo,annotated,Show_1,show1_342.mp4,0.05999999865889549,0.0,0.20000000298023224,0.03999999910593033,0.009999999776482582,0.0549999987706542
genvideo,annotated,Show_1,show1_343.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_344.mp4,0.05999999865889549,0.0,0.09000000357627869,0.029999999329447746,0.0,0.053999998793005946
genvideo,annotated,Show_1,show1_345.mp4,0.029999999329447746,0.0,0.03999999910593033,0.03999999910593033,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_346.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_347.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_348.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_349.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_35.mp4,0.004999999888241291,0.0,0.0,0.0,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_350.mp4,0.07000000029802322,0.0,0.17499999701976776,0.11999999731779099,0.054999999701976776,0.06850000023841858
genvideo,annotated,Show_1,show1_351.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_352.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_353.mp4,0.004999999888241291,0.0,0.004999999888241291,0.0,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_354.mp4,0.004999999888241291,0.0,0.004999999888241291,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_355.mp4,0.004999999888241291,0.0,0.05000000074505806,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_356.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_357.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_358.mp4,0.07000000029802322,0.0,0.23000000417232513,0.12999999523162842,0.0,0.0630000002682209
genvideo,annotated,Show_1,show1_359.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.014999999664723873,0.014999999664723873
genvideo,annotated,Show_1,show1_36.mp4,0.014999999664723873,0.0,0.0,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_360.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_361.mp4,0.004999999888241291,0.0,0.04500000178813934,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_362.mp4,0.054999999701976776,0.0,0.20000000298023224,0.06499999761581421,0.009999999776482582,0.050499999709427354
genvideo,annotated,Show_1,show1_363.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_364.mp4,0.23999999463558197,0.0,0.3700000047683716,0.1599999964237213,0.5450000166893005,0.2704999968409538
genvideo,annotated,Show_1,show1_365.mp4,0.004999999888241291,0.0,0.029999999329447746,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_366.mp4,0.004999999888241291,0.0,0.009999999776482582,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_367.mp4,0.014999999664723873,0.0,0.10000000149011612,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_368.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_369.mp4,0.014999999664723873,0.0,0.04500000178813934,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_37.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_370.mp4,0.004999999888241291,0.0,0.125,0.009999999776482582,0.02500000037252903,0.006999999936670066
genvideo,annotated,Show_1,show1_371.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_372.mp4,0.06499999761581421,0.0,0.13500000536441803,0.05000000074505806,0.0,0.05849999785423279
genvideo,annotated,Show_1,show1_373.mp4,0.029999999329447746,0.0,0.12999999523162842,0.019999999552965164,0.11500000208616257,0.03849999960511923
genvideo,annotated,Show_1,show1_374.mp4,0.004999999888241291,0.0,0.029999999329447746,0.009999999776482582,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_375.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_376.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_377.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_378.mp4,0.0949999988079071,0.0,0.49000000953674316,0.04500000178813934,0.02500000037252903,0.08799999896436929
genvideo,annotated,Show_1,show1_379.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_38.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_380.mp4,0.004999999888241291,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_381.mp4,0.009999999776482582,0.0,0.014999999664723873,0.019999999552965164,0.0,0.008999999798834325
genvideo,annotated,Show_1,show1_382.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_383.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_384.mp4,0.014999999664723873,0.0,0.004999999888241291,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_385.mp4,0.029999999329447746,0.0,0.1599999964237213,0.009999999776482582,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_386.mp4,0.004999999888241291,0.0,0.004999999888241291,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_387.mp4,0.014999999664723873,0.0,0.004999999888241291,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_388.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_389.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_39.mp4,0.004999999888241291,0.0,0.004999999888241291,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_390.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_391.mp4,0.05999999865889549,0.0,0.2199999988079071,0.09000000357627869,0.054999999701976776,0.059499998763203624
genvideo,annotated,Show_1,show1_392.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_393.mp4,0.009999999776482582,0.0,0.0,0.019999999552965164,0.0,0.008999999798834325
genvideo,annotated,Show_1,show1_394.mp4,0.004999999888241291,0.0,0.004999999888241291,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_395.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_396.mp4,0.014999999664723873,0.0,0.029999999329447746,0.009999999776482582,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_397.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_398.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_399.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_4.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_40.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_400.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_401.mp4,0.03999999910593033,0.0,0.17499999701976776,0.019999999552965164,0.05999999865889549,0.04199999906122685
genvideo,annotated,Show_1,show1_402.mp4,0.014999999664723873,0.0,0.05000000074505806,0.02500000037252903,0.05000000074505806,0.018499999772757292
genvideo,annotated,Show_1,show1_403.mp4,0.05999999865889549,0.0,0.05000000074505806,0.02500000037252903,0.0,0.053999998793005946
genvideo,annotated,Show_1,show1_404.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_405.mp4,0.014999999664723873,0.0,0.02500000037252903,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_406.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_407.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_408.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_409.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_41.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_410.mp4,0.004999999888241291,0.0,0.014999999664723873,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_411.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_412.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_413.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_414.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_415.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_416.mp4,0.004999999888241291,0.0,0.004999999888241291,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_417.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_418.mp4,0.0,0.0,0.009999999776482582,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_419.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_42.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_420.mp4,0.004999999888241291,0.0,0.0,0.014999999664723873,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_421.mp4,0.04500000178813934,0.0,0.05000000074505806,0.05999999865889549,0.0,0.04050000160932541
genvideo,annotated,Show_1,show1_422.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_423.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_424.mp4,0.009999999776482582,0.0,0.0,0.019999999552965164,0.0,0.008999999798834325
genvideo,annotated,Show_1,show1_425.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_426.mp4,0.004999999888241291,0.0,0.004999999888241291,0.0,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_427.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_428.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_429.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_43.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_430.mp4,0.014999999664723873,0.0,0.014999999664723873,0.03999999910593033,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_431.mp4,0.05999999865889549,0.0,0.03999999910593033,0.11500000208616257,0.009999999776482582,0.0549999987706542
genvideo,annotated,Show_1,show1_432.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_433.mp4,0.014999999664723873,0.0,0.029999999329447746,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_434.mp4,0.09000000357627869,0.0,0.36500000953674316,0.07500000298023224,0.019999999552965164,0.08300000317394733
genvideo,annotated,Show_1,show1_435.mp4,0.13500000536441803,0.0,0.10499999672174454,0.3050000071525574,0.019999999552965164,0.12350000478327273
genvideo,annotated,Show_1,show1_436.mp4,0.07500000298023224,0.0,0.17000000178813934,0.05999999865889549,0.009999999776482582,0.06850000265985727
genvideo,annotated,Show_1,show1_437.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_438.mp4,0.04500000178813934,0.0,0.014999999664723873,0.03500000014901161,0.0,0.04050000160932541
genvideo,annotated,Show_1,show1_439.mp4,0.014999999664723873,0.0,0.004999999888241291,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_44.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_440.mp4,0.029999999329447746,0.0,0.029999999329447746,0.009999999776482582,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_441.mp4,0.05999999865889549,0.0,0.17499999701976776,0.10499999672174454,0.0,0.053999998793005946
genvideo,annotated,Show_1,show1_442.mp4,0.03500000014901161,0.0,0.029999999329447746,0.03999999910593033,0.0,0.03150000013411045
genvideo,annotated,Show_1,show1_443.mp4,0.014999999664723873,0.0,0.054999999701976776,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_444.mp4,0.3149999976158142,0.0,0.42500001192092896,0.24500000476837158,0.04500000178813934,0.2879999980330467
genvideo,annotated,Show_1,show1_445.mp4,0.03500000014901161,0.0,0.07999999821186066,0.019999999552965164,0.0,0.03150000013411045
genvideo,annotated,Show_1,show1_446.mp4,0.029999999329447746,0.0,0.17499999701976776,0.03999999910593033,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_447.mp4,0.24500000476837158,0.0,0.4099999964237213,0.33000001311302185,0.10499999672174454,0.2310000039637089
genvideo,annotated,Show_1,show1_448.mp4,0.004999999888241291,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_449.mp4,0.014999999664723873,0.0,0.004999999888241291,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_45.mp4,0.004999999888241291,0.0,0.004999999888241291,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_450.mp4,0.29499998688697815,0.0,0.4650000035762787,0.28999999165534973,0.14000000059604645,0.279499988257885
genvideo,annotated,Show_1,show1_451.mp4,0.20999999344348907,0.0,0.3499999940395355,0.29499998688697815,0.019999999552965164,0.19099999405443668
genvideo,annotated,Show_1,show1_452.mp4,0.009999999776482582,0.0,0.04500000178813934,0.019999999552965164,0.0,0.008999999798834325
genvideo,annotated,Show_1,show1_453.mp4,0.004999999888241291,0.0,0.014999999664723873,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_454.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_455.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_456.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.009999999776482582,0.014499999675899745
genvideo,annotated,Show_1,show1_457.mp4,0.02500000037252903,0.0,0.029999999329447746,0.019999999552965164,0.0,0.02250000033527613
genvideo,annotated,Show_1,show1_458.mp4,0.029999999329447746,0.0,0.17000000178813934,0.04500000178813934,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_459.mp4,0.8999999761581421,0.0,0.9700000286102295,0.9449999928474426,0.5950000286102295,0.8694999814033508
genvideo,annotated,Show_1,show1_46.mp4,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_460.mp4,0.054999999701976776,0.0,0.10000000149011612,0.11999999731779099,0.0,0.0494999997317791
genvideo,annotated,Show_1,show1_461.mp4,0.03500000014901161,0.0,0.08500000089406967,0.05999999865889549,0.0,0.03150000013411045
genvideo,annotated,Show_1,show1_462.mp4,0.05999999865889549,0.0,0.125,0.0949999988079071,0.0,0.053999998793005946
genvideo,annotated,Show_1,show1_463.mp4,0.03999999910593033,0.0,0.1599999964237213,0.04500000178813934,0.009999999776482582,0.036999999172985555
genvideo,annotated,Show_1,show1_464.mp4,0.004999999888241291,0.0,0.0,0.014999999664723873,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_465.mp4,0.05999999865889549,0.0,0.10000000149011612,0.0949999988079071,0.0,0.053999998793005946
genvideo,annotated,Show_1,show1_466.mp4,0.1599999964237213,0.0,0.3700000047683716,0.23499999940395355,0.0,0.1439999967813492
genvideo,annotated,Show_1,show1_467.mp4,0.2199999988079071,0.0,0.5149999856948853,0.29499998688697815,0.22499999403953552,0.22049999833106995
genvideo,annotated,Show_1,show1_468.mp4,0.029999999329447746,0.0,0.04500000178813934,0.019999999552965164,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_469.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_47.mp4,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_470.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_471.mp4,0.004999999888241291,0.0,0.029999999329447746,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_472.mp4,0.004999999888241291,0.0,0.03500000014901161,0.004999999888241291,0.009999999776482582,0.0054999998770654205
genvideo,annotated,Show_1,show1_473.mp4,0.054999999701976776,0.0,0.12999999523162842,0.08500000089406967,0.0,0.0494999997317791
genvideo,annotated,Show_1,show1_474.mp4,0.004999999888241291,0.0,0.0,0.014999999664723873,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_475.mp4,0.009999999776482582,0.0,0.014999999664723873,0.019999999552965164,0.0,0.008999999798834325
genvideo,annotated,Show_1,show1_476.mp4,0.02500000037252903,0.0,0.029999999329447746,0.02500000037252903,0.0,0.02250000033527613
genvideo,annotated,Show_1,show1_477.mp4,0.004999999888241291,0.0,0.009999999776482582,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_478.mp4,0.014999999664723873,0.0,0.09000000357627869,0.019999999552965164,0.04500000178813934,0.017999999877065423
genvideo,annotated,Show_1,show1_479.mp4,0.029999999329447746,0.0,0.05000000074505806,0.019999999552965164,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_48.mp4,0.004999999888241291,0.0,0.0,0.014999999664723873,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_480.mp4,0.07999999821186066,0.0,0.20000000298023224,0.12999999523162842,0.009999999776482582,0.07299999836832285
genvideo,annotated,Show_1,show1_481.mp4,0.014999999664723873,0.0,0.014999999664723873,0.019999999552965164,0.009999999776482582,0.014499999675899745
genvideo,annotated,Show_1,show1_482.mp4,0.004999999888241291,0.0,0.04500000178813934,0.009999999776482582,0.03500000014901161,0.007999999914318323
genvideo,annotated,Show_1,show1_483.mp4,0.0,0.0,0.004999999888241291,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_484.mp4,0.004999999888241291,0.0,0.014999999664723873,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_485.mp4,0.004999999888241291,0.0,0.014999999664723873,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_486.mp4,0.004999999888241291,0.0,0.014999999664723873,0.014999999664723873,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_487.mp4,0.004999999888241291,0.0,0.009999999776482582,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_488.mp4,0.014999999664723873,0.0,0.02500000037252903,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_489.mp4,0.014999999664723873,0.0,0.13500000536441803,0.019999999552965164,0.0,0.013499999698251487
genvideo,annotated,Show_1,show1_49.mp4,0.0,0.0,0.004999999888241291,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_490.mp4,0.004999999888241291,0.0,0.009999999776482582,0.004999999888241291,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_491.mp4,0.004999999888241291,0.0,0.004999999888241291,0.019999999552965164,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_492.mp4,0.004999999888241291,0.0,0.0,0.009999999776482582,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_493.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
genvideo,annotated,Show_1,show1_494.mp4,0.029999999329447746,0.0,0.20000000298023224,0.019999999552965164,0.0,0.026999999396502973
genvideo,annotated,Show_1,show1_495.mp4,0.009999999776482582,0.0,0.014999999664723873,0.019999999552965164,0.0,0.008999999798834325
genvideo,annotated,Show_1,show1_496.mp4,0.03500000014901161,0.0,0.05000000074505806,0.054999999701976776,0.0,0.03150000013411045
genvideo,annotated,Show_1,show1_497.mp4,0.004999999888241291,0.0,0.0,0.0,0.0,0.0044999998994171625
genvideo,annotated,Show_1,show1_498.mp4,0.0,0.0,0.0,0.0,0.0,0.0
genvideo,annotated,Show_1,show1_499.mp4,0.0,0.0,0.0,0.004999999888241291,0.0,0.0
