dataset,subset,source_model,filename,B2,B8,P0,final_selected
genvideo,annotated,Crafter,Crafter_546.mp4,0.1280168354132329,0.0886770883720251,0.0,0.07681010124793973
genvideo,annotated,Crafter,Crafter_547.mp4,0.0387185071815399,0.0296373543834297,0.0,0.02323110430892394
genvideo,annotated,Crafter,Crafter_548.mp4,0.0199846950788792,0.0505124513876137,0.0044999998994171,0.01379081700709436
genvideo,annotated,Crafter,Crafter_549.mp4,0.0827201554038144,0.0748965167318592,0.0044999998994171,0.05143209320205548
genvideo,annotated,Crafter,Crafter_550.mp4,0.0260919472568872,0.0479067719574953,0.0044999998994171,0.017455168313899157
genvideo,annotated,Crafter,Crafter_551.mp4,0.0249587944431363,0.0399913024177109,0.0044999998994171,0.01677527662564862
genvideo,annotated,Crafter,Crafter_552.mp4,0.0449876383329409,0.0422009162834273,0.0,0.02699258299976454
genvideo,annotated,Crafter,Crafter_553.mp4,0.0271073699081704,0.0507435897043207,0.0044999998994171,0.018064421904669076
genvideo,annotated,Crafter,Crafter_554.mp4,0.0145691076053684,0.043168548144907,0.0064999998547136,0.01134146450510648
genvideo,annotated,Crafter,Crafter_555.mp4,0.1668825052978573,0.1607945679308162,0.00699999993667,0.10292950315338238
genvideo,annotated,Crafter,Crafter_556.mp4,0.0290352013185778,0.0783185548469519,0.0064999998547136,0.020021120733032118
genvideo,annotated,Crafter,Crafter_557.mp4,0.0206763597833765,0.0231349822510869,0.0,0.012405815870025901
genvideo,annotated,Crafter,Crafter_558.mp4,0.0193518954556157,0.0484741182947736,0.0044999998994171,0.01341113723313626
genvideo,annotated,Crafter,Crafter_559.mp4,0.0174829291264421,0.0404777380502347,0.0054999998770654,0.012689757426691421
genvideo,annotated,Crafter,Crafter_560.mp4,0.1185542736048975,0.2018777509686636,0.0564999988302588,0.09373256369504201
genvideo,annotated,Crafter,Crafter_561.mp4,0.0042824346597598,0.0145766721681121,0.0,0.00256946079585588
genvideo,annotated,Crafter,Crafter_562.mp4,0.013288792088533,0.0281535638063577,0.0044999998994171,0.00977327521288664
genvideo,annotated,Crafter,Crafter_563.mp4,0.0350394396044266,0.0589483438764484,0.0054999998770654,0.023223663713482116
genvideo,annotated,Crafter,Crafter_564.mp4,0.0305215446197315,0.0473033124532296,0.0044999998994171,0.020112926731605738
genvideo,annotated,Crafter,Crafter_565.mp4,0.0228838003296444,0.0331894147615903,0.0,0.01373028019778664
genvideo,annotated,Crafter,Crafter_566.mp4,0.1260007063809748,0.1038135647185871,0.0054999998770654,0.07780042377941104
genvideo,annotated,Crafter,Crafter_567.mp4,0.061852484106428,0.0772677395697871,0.0044999998994171,0.038911490423623636
genvideo,annotated,Crafter,Crafter_568.mp4,0.0360842947963268,0.0518148404242629,0.0044999998994171,0.02345057683756292
genvideo,annotated,Crafter,Crafter_569.mp4,0.017056157287497,0.0487633401730887,0.0044999998994171,0.012033694332265041
genvideo,annotated,Crafter,Crafter_570.mp4,0.4463003296444549,0.5584853183501801,0.3184999946504831,0.39518019564686613
genvideo,annotated,Crafter,Crafter_571.mp4,0.2343566046621144,0.4002133322635735,0.2205000042915344,0.2288139645138824
genvideo,annotated,Crafter,Crafter_572.mp4,0.2309718624911702,0.1677057129837272,0.0044999998994171,0.14038311745446896
genvideo,annotated,Crafter,Crafter_573.mp4,0.099923475394396,0.2284837274609494,0.0719999983906746,0.08875408459290743
genvideo,annotated,Crafter,Crafter_574.mp4,0.0435895926536378,0.0997234688270841,0.0490000016987323,0.045753756271675605
genvideo,annotated,Crafter,Crafter_575.mp4,0.0938603720273134,0.3285758484128449,0.2745000064373016,0.1661162257913087
genvideo,annotated,Crafter,Crafter_576.mp4,0.1788026842477042,0.2931069357992481,0.0810000032186508,0.13968161183608285
genvideo,annotated,Crafter,Crafter_577.mp4,0.2931186720037674,0.3444208785476813,0.0810000032186508,0.20827120448972075
genvideo,annotated,Crafter,Crafter_578.mp4,0.4290087120320226,0.531752179657568,0.2530000010505319,0.3586052276394263
genvideo,annotated,Crafter,Crafter_579.mp4,0.2959000470920649,0.482816478173986,0.2879999935626984,0.2927400256803183
genvideo,annotated,Crafter,Crafter_580.mp4,0.1946668236402166,0.46111499362871,0.5490000128746033,0.3364000993339713
genvideo,annotated,Crafter,Crafter_581.mp4,0.2768424770426183,0.39031222231337,0.1709999978542327,0.234505485367264
genvideo,annotated,Crafter,Crafter_582.mp4,0.0259595008241111,0.1829474953739032,0.0854999989271163,0.04977570006531318
genvideo,annotated,Crafter,Crafter_583.mp4,0.2193460089474923,0.2096725101774935,0.0225000003352761,0.14060760550260581
genvideo,annotated,Crafter,Crafter_584.mp4,0.1632917353425947,0.4145976298400479,0.4110000059008598,0.26237504356590075
genvideo,annotated,Crafter,Crafter_585.mp4,0.1875147162703084,0.4102572190062646,0.2434999871999025,0.20990882464214605
genvideo,annotated,Crafter,Crafter_586.mp4,0.2601542265128326,0.4070340365714569,0.2174999982118606,0.2430925351924438
genvideo,annotated,Crafter,Crafter_587.mp4,0.5610430892394631,0.6782885131887585,0.4600000038743019,0.5206258550933986
genvideo,annotated,Crafter,Crafter_588.mp4,0.5497704261831882,0.7008197971756722,0.6590000171214343,0.5934622625584867
genvideo,annotated,Crafter,Crafter_589.mp4,0.2256887214504356,0.1505013735367461,0.0044999998994171,0.1372132328300282
genvideo,annotated,Crafter,Crafter_590.mp4,0.0479897574758653,0.0575558746562077,0.0044999998994171,0.030593854445286017
genvideo,annotated,Crafter,Crafter_591.mp4,0.0430450906522251,0.0533711253206239,0.0044999998994171,0.0276270543511019
genvideo,annotated,Crafter,Crafter_592.mp4,0.0057246291499882,0.0112673091954916,0.0,0.00343477748999292
genvideo,annotated,Crafter,Crafter_593.mp4,0.007019660937132,0.0467238146468053,0.0044999998994171,0.00601179652204604
genvideo,annotated,Crafter,Crafter_594.mp4,0.0017659524370143,0.068679765420491,0.0134999996982514,0.00645957134150914
genvideo,annotated,Crafter,Crafter_595.mp4,0.0168795620437956,0.0519025763891039,0.0044999998994171,0.0119277371860442
genvideo,annotated,Crafter,Crafter_596.mp4,0.0124499646809512,0.1775300745956191,0.082000003196299,0.040269980087090325
genvideo,annotated,Crafter,Crafter_597.mp4,0.008447139157052,0.0221916818280191,0.0,0.005068283494231199
genvideo,annotated,Crafter,Crafter_598.mp4,0.0525223687308688,0.087282652855972,0.0044999998994171,0.03331342119828812
genvideo,annotated,Crafter,Crafter_599.mp4,0.0070343772074405,0.0593808829486861,0.0134999996982514,0.00962062620376486
genvideo,annotated,Crafter,Crafter_600.mp4,0.0375117730162467,0.2219341475404457,0.0549999987706542,0.0445070633180097
genvideo,annotated,Crafter,Crafter_601.mp4,0.0187632446432776,0.0632771763172546,0.0139999996870756,0.016857946660796798
genvideo,annotated,Crafter,Crafter_602.mp4,0.0235754650341417,0.2017935133878556,0.1125,0.059145279020485025
genvideo,annotated,Crafter,Crafter_603.mp4,0.0426036025429715,0.0486470969226926,0.0044999998994171,0.02736216148554974
genvideo,annotated,Crafter,Crafter_604.mp4,0.0068430656934306,0.0371667362597301,0.0044999998994171,0.0059058393758251995
genvideo,annotated,Crafter,Crafter_605.mp4,0.0162614786908405,0.0236070470085965,0.0,0.009756887214504299
genvideo,annotated,Crafter,Crafter_606.mp4,0.061396279726866,0.0832360060777921,0.0044999998994171,0.03863776779588644
genvideo,annotated,Crafter,Crafter_607.mp4,0.0048710854720979,0.0150660806519931,0.0,0.00292265128325874
genvideo,annotated,Crafter,Crafter_608.mp4,0.2764451377442901,0.330326220563139,0.1045000018551945,0.20766708338865184
genvideo,annotated,Crafter,Crafter_609.mp4,0.0172327525311984,0.0899630476173328,0.0269999993965029,0.0211396512773202
genvideo,annotated,Crafter,Crafter_610.mp4,0.0096685895926536,0.1085014754299391,0.0539999987930059,0.02740115327279452
genvideo,annotated,Crafter,Crafter_611.mp4,0.0114492582999764,0.0162165101005493,0.0,0.00686955497998584
genvideo,annotated,Crafter,Crafter_612.mp4,0.0050771132564162,0.0101336079548666,0.0,0.00304626795384972
genvideo,annotated,Crafter,Crafter_613.mp4,0.0464151165528608,0.0532336845483489,0.0054999998770654,0.030049069882542637
genvideo,annotated,Crafter,Crafter_614.mp4,0.0101247939722156,0.0126734343156317,0.0,0.0060748763833293595
genvideo,annotated,Crafter,Crafter_615.mp4,0.1072227454673887,0.0976509557063365,0.0044999998994171,0.06613364724020007
genvideo,annotated,Crafter,Crafter_616.mp4,0.0380562750176595,0.0457183806703094,0.0044999998994171,0.02463376497036254
genvideo,annotated,Crafter,Crafter_617.mp4,0.0044737461737697,0.0080969077963772,0.0,0.0026842477042618197
genvideo,annotated,Crafter,Crafter_618.mp4,0.0082705439133506,0.010230755772624,0.0,0.00496232634801036
genvideo,annotated,Crafter,Crafter_619.mp4,0.0152313397692488,0.0114264641213027,0.0,0.009138803861549279
genvideo,annotated,Crafter,Crafter_620.mp4,0.005945373204615,0.0138036019741095,0.0,0.0035672239227689997
genvideo,annotated,Crafter,Crafter_621.mp4,0.0054891688250529,0.0086300397737638,0.0,0.00329350129503174
genvideo,annotated,Crafter,Crafter_622.mp4,0.0766423357664233,0.070232195743244,0.0044999998994171,0.04778540141962082
genvideo,annotated,Crafter,Crafter_623.mp4,0.0049005180127148,0.0086734840271159,0.0,0.00294031080762888
genvideo,annotated,Crafter,Crafter_624.mp4,0.0111696491641158,0.0267618854345294,0.0044999998994171,0.00850178945823632
genvideo,annotated,Crafter,Crafter_625.mp4,0.0165410878267012,0.02380285789109,0.0044999998994171,0.01172465265578756
genvideo,annotated,Crafter,Crafter_626.mp4,0.4243583706145514,0.3212816904261725,0.0104999997653067,0.25881502227485353
genvideo,annotated,Crafter,Crafter_627.mp4,0.0497557099128796,0.0435273042598387,0.0044999998994171,0.0316534259074946
genvideo,annotated,Crafter,Crafter_628.mp4,0.0251648222274546,0.0283841498861887,0.0,0.01509889333647276
genvideo,annotated,Crafter,Crafter_629.mp4,0.2555186013656699,0.278154909627309,0.0539999987930059,0.1749111603366043
genvideo,annotated,Crafter,Crafter_630.mp4,0.0186896632917353,0.0605006576065795,0.0044999998994171,0.013013797934808021
genvideo,annotated,Crafter,Crafter_631.mp4,0.0268866258535436,0.0580710782214195,0.0044999998994171,0.017931975471893
genvideo,annotated,Crafter,Crafter_632.mp4,0.0204261831881328,0.0515946529770924,0.0044999998994171,0.01405570987264652
genvideo,annotated,Crafter,Crafter_633.mp4,0.0270337885566282,0.037233894821866,0.0044999998994171,0.01802027309374376
genvideo,annotated,Crafter,Crafter_634.mp4,0.0133770897103837,0.1220967712469989,0.0494999997317791,0.02782625371894186
genvideo,annotated,Crafter,Crafter_635.mp4,0.0066370379091123,0.0109012932649742,0.0,0.00398222274546738
genvideo,annotated,Crafter,Crafter_636.mp4,0.0325965387332234,0.0330995895837422,0.0044999998994171,0.021357923199700878
genvideo,annotated,Crafter,Crafter_637.mp4,0.1019101718860372,0.1007574817417564,0.0044999998994171,0.06294610309138916
genvideo,annotated,Crafter,Crafter_638.mp4,0.0060925359076995,0.0273654567925178,0.0044999998994171,0.00545552150438654
genvideo,annotated,Crafter,Crafter_639.mp4,0.0140246056039557,0.0436511407804146,0.0044999998994171,0.01021476332214026
genvideo,annotated,Crafter,Crafter_640.mp4,0.0156139627972686,0.0420045958983566,0.0044999998994171,0.011168377638128
genvideo,annotated,Crafter,Crafter_641.mp4,0.0850306098422415,0.0555456093556289,0.0,0.0510183659053449
genvideo,annotated,Crafter,Crafter_642.mp4,0.014230633388274,0.0551369369687516,0.0044999998994171,0.01033837999273124
genvideo,annotated,Crafter,Crafter_643.mp4,0.033361784789263,0.0503015262921445,0.0044999998994171,0.02181707083332464
genvideo,annotated,Crafter,Crafter_644.mp4,0.0137449964680951,0.048443311440866,0.0044999998994171,0.0100469978406239
genvideo,annotated,Crafter,Crafter_645.mp4,0.0041647044972922,0.0234483427200523,0.0044999998994171,0.00429882265814216
genvideo,annotated,Crafter,Crafter_646.mp4,0.0080792323993407,0.0282209374753691,0.0044999998994171,0.006647539399371259
genvideo,annotated,Crafter,Crafter_647.mp4,0.0121114904638568,0.0257003878403568,0.0,0.0072668942783140796
genvideo,annotated,Crafter,Crafter_648.mp4,0.0094331292677183,0.0200268649082338,0.0044999998994171,0.0074598775203978205
genvideo,annotated,Crafter,Crafter_649.mp4,0.0361284436072521,0.0741490224770076,0.0099999997764825,0.02567706607494426
genvideo,annotated,Crafter,Crafter_650.mp4,0.0337149752766658,0.0727089556211691,0.0044999998994171,0.02202898512576632
genvideo,annotated,Crafter,Crafter_651.mp4,0.0132446432776077,0.0343650561372532,0.0044999998994171,0.00974678592633146
genvideo,annotated,Crafter,Crafter_652.mp4,0.02378149281846,0.0156671329082937,0.0,0.014268895691075999
genvideo,annotated,Crafter,Crafter_653.mp4,0.0458411820108311,0.1422683314904342,0.0539999987930059,0.04910470872370102
genvideo,annotated,Crafter,Crafter_654.mp4,0.0091535201318577,0.0921627855686852,0.0269999993965029,0.01629211183771578
genvideo,annotated,Crafter,Crafter_655.mp4,0.0240169531433953,0.1298428634601339,0.0415000015869736,0.03101017252082662
genvideo,annotated,Crafter,Crafter_656.mp4,0.0133182246291499,0.1971375703098691,0.09449999704957,0.045790933597317944
genvideo,annotated,Crafter,Crafter_657.mp4,0.009550859430186,0.2039476721875382,0.1079999975860118,0.048930514692516316
genvideo,annotated,Crafter,Crafter_658.mp4,0.0111402166234989,0.0528860527186119,0.0134999996982514,0.0120841298533999
genvideo,annotated,Crafter,Crafter_659.mp4,0.024429008712032,0.110691054373776,0.0359999991953373,0.02905740490535412
genvideo,annotated,Crafter,Crafter_660.mp4,0.0247380503885095,0.1102514838500109,0.0494999997317791,0.03464283012581734
genvideo,annotated,Crafter,Crafter_661.mp4,0.1336825994819873,0.3824932234388872,0.2899999976158142,0.19620955873551804
genvideo,annotated,Crafter,Crafter_662.mp4,0.0659730397927949,0.1646278919737451,0.0549999987706542,0.06158382338393862
genvideo,annotated,Crafter,Crafter_663.mp4,0.0062691311514009,0.1316260636136311,0.0564999988302588,0.026361478222944063
genvideo,annotated,Crafter,Crafter_664.mp4,0.0040322580645161,0.0662454741424129,0.0269999993965029,0.013219354597310821
genvideo,annotated,Crafter,Crafter_665.mp4,0.0084324228867435,0.0450834910931911,0.0044999998994171,0.00685945369181294
genvideo,annotated,Crafter,Crafter_666.mp4,0.0054303037438191,0.0809825400896905,0.0134999996982514,0.00865818212559202
genvideo,annotated,Crafter,Crafter_667.mp4,0.0395426183188132,0.1753241294171913,0.082000003196299,0.05652557226980752
genvideo,annotated,Crafter,Crafter_668.mp4,0.0070932422886743,0.0486069068199666,0.0134999996982514,0.009655945252505141
genvideo,annotated,Crafter,Crafter_669.mp4,0.0054008712032022,0.1258887630497564,0.067500002682209,0.03024052379480492
genvideo,annotated,Crafter,Crafter_670.mp4,0.0044590299034612,0.0749190062108336,0.0134999996982514,0.00807541782137728
genvideo,annotated,Crafter,Crafter_671.mp4,0.0068577819637391,0.0737100239736993,0.0179999995976686,0.0113146690173109
genvideo,annotated,Crafter,Crafter_672.mp4,0.0191458676712973,0.0733104380641736,0.0134999996982514,0.01688752048207894
genvideo,annotated,Crafter,Crafter_673.mp4,0.0104779844596185,0.2236465552517294,0.1265000000596046,0.056886790699612944
genvideo,annotated,Crafter,Crafter_674.mp4,0.0095655757004944,0.0760678725132303,0.0134999996982514,0.0111393452995972
genvideo,annotated,Crafter,Crafter_675.mp4,0.0442518248175182,0.131939711213982,0.0359999991953373,0.04095109456864584
genvideo,annotated,Crafter,Crafter_676.mp4,0.0111843654344243,0.0970151072043038,0.0405000016093254,0.02291061990438474
genvideo,annotated,Crafter,Crafter_677.mp4,0.0035613374146456,0.0836352000375172,0.0144999996758997,0.00793680231914724
genvideo,annotated,Crafter,Crafter_678.mp4,0.0838974570284907,0.2232190820604934,0.067500002682209,0.07733847528997802
genvideo,annotated,Crafter,Crafter_679.mp4,0.0164233576642335,0.0564685977331913,0.0089999997988343,0.01345401451807382
genvideo,annotated,Crafter,Crafter_680.mp4,0.0089916411584647,0.1084478708235044,0.0504999997094273,0.02559498457884974
genvideo,annotated,Crafter,Crafter_681.mp4,0.0082999764539675,0.0954126777445004,0.0405000016093254,0.021179986516110662
genvideo,annotated,Crafter,Crafter_682.mp4,0.0459736284436072,0.2618029222977928,0.1989999989047646,0.10718417662807017
genvideo,annotated,Crafter,Crafter_683.mp4,0.0321256180833529,0.0602489283818454,0.0044999998994171,0.02107537080977858
genvideo,annotated,Crafter,Crafter_684.mp4,0.0096538733223451,0.0513692483770473,0.0044999998994171,0.0075923239531739
genvideo,annotated,Crafter,Crafter_685.mp4,0.00656345655757,0.1111616263999808,0.0494999997317791,0.02373807382725364
genvideo,annotated,Crafter,Crafter_686.mp4,0.0515658111608194,0.1208273059866527,0.0269999993965029,0.0417394864550928
genvideo,annotated,Crafter,Crafter_687.mp4,0.0089180598069225,0.0414806425219174,0.0044999998994171,0.007150835843920339
genvideo,annotated,Crafter,Crafter_688.mp4,0.0727719566753002,0.3076976312119062,0.2574999967589975,0.1466631727087791
genvideo,annotated,Crafter,Crafter_689.mp4,0.0084618554273604,0.0301251906609153,0.0044999998994171,0.006877113216183079
genvideo,annotated,Crafter,Crafter_690.mp4,0.0098304685660466,0.0572684730117478,0.0134999996982514,0.01129828101892852
genvideo,annotated,Crafter,Crafter_691.mp4,0.0103013892159171,0.1720101570597474,0.0864999989047646,0.0407808330914561
genvideo,annotated,Crafter,Crafter_692.mp4,0.0299328938073934,0.0506159852413547,0.0044999998994171,0.01975973624420288
genvideo,annotated,Crafter,Crafter_693.mp4,0.0055186013656698,0.0540162903236057,0.0044999998994171,0.00511116077916872
genvideo,annotated,Crafter,Crafter_694.mp4,0.0068283494231222,0.0817292222927282,0.0405000016093254,0.02029701029760348
genvideo,annotated,Crafter,Crafter_695.mp4,0.0062249823404756,0.0852894743677024,0.0134999996982514,0.00913498928358592
genvideo,annotated,Crafter,Crafter_696.mp4,0.008447139157052,0.051594726558444,0.0044999998994171,0.006868283453998039
genvideo,annotated,Crafter,Crafter_697.mp4,0.0036790675771132,0.0578003881485399,0.0134999996982514,0.00760744042556848
genvideo,annotated,Crafter,Crafter_698.mp4,0.0226336237344007,0.0817692784400499,0.0134999996982514,0.01898017411994098
genvideo,annotated,Crafter,Crafter_699.mp4,0.0051948434188839,0.0828685090586469,0.0359999991953373,0.01751690572946526
genvideo,annotated,Crafter,Crafter_700.mp4,0.0094184129974099,0.0307992851460487,0.0044999998994171,0.00745104775821278
genvideo,annotated,Gen2,gen2_1.mp4,0.0074464327760772,0.0125047189246556,0.0,0.0044678596656463196
genvideo,annotated,Gen2,gen2_10.mp4,0.0055333176359783,0.0312647023263722,0.0044999998994171,0.00511999054135382
genvideo,annotated,Gen2,gen2_100.mp4,0.0204850482693666,0.1145586519093128,0.0405000016093254,0.028491029605350122
genvideo,annotated,Gen2,gen2_1000.mp4,0.0252531198493053,0.126970779170478,0.0549999987706542,0.03715187141784486
genvideo,annotated,Gen2,gen2_1001.mp4,0.0160995997174476,0.0522479025831159,0.0044999998994171,0.011459759790235401
genvideo,annotated,Gen2,gen2_1002.mp4,0.0115228396515187,0.0886324555790505,0.0269999993965029,0.01771370354951238
genvideo,annotated,Gen2,gen2_1003.mp4,0.0699317165057687,0.0625760169530408,0.0044999998994171,0.043759029863228056
genvideo,annotated,Gen2,gen2_1004.mp4,0.1521662349894043,0.124152305894756,0.0044999998994171,0.09309974095340942
genvideo,annotated,Gen2,gen2_1005.mp4,0.1749911702378149,0.2588168118419382,0.0640000002458691,0.1305947022410366
genvideo,annotated,Gen2,gen2_1006.mp4,0.1075317871438662,0.2441224331776619,0.1150000000372529,0.11051907230122088
genvideo,annotated,Gen2,gen2_1007.mp4,0.1065605133035083,0.1270893555437505,0.0144999996758997,0.06973630785246486
genvideo,annotated,Gen2,gen2_1008.mp4,0.0464592653637862,0.1310045634583077,0.0405000016093254,0.04407555986200189
genvideo,annotated,Gen2,gen2_1009.mp4,0.0580998351777725,0.0624199967447002,0.0044999998994171,0.036659901066430335
genvideo,annotated,Gen2,gen2_101.mp4,0.18483635507417,0.1272800181650654,0.0044999998994171,0.11270181300426885
genvideo,annotated,Gen2,gen2_1010.mp4,0.0230898281139627,0.0918026149393615,0.0315000001341104,0.026453896922021776
genvideo,annotated,Gen2,gen2_1011.mp4,0.113565457970332,0.2187041813793366,0.0725000027567148,0.0971392758848851
genvideo,annotated,Gen2,gen2_1012.mp4,0.1634241817753708,0.1607788681007144,0.0134999996982514,0.10345450894452304
genvideo,annotated,Gen2,gen2_1013.mp4,0.0070785260183659,0.0456733975400356,0.0044999998994171,0.00604711557078638
genvideo,annotated,Gen2,gen2_1014.mp4,0.0111696491641158,0.0529878458382102,0.0044999998994171,0.00850178945823632
genvideo,annotated,Gen2,gen2_1015.mp4,0.0111843654344242,0.0504566126364327,0.0044999998994171,0.00851061922042136
genvideo,annotated,Gen2,gen2_1016.mp4,0.0729044031080762,0.0617073847935891,0.0044999998994171,0.045542641824612554
genvideo,annotated,Gen2,gen2_1017.mp4,0.0671503414174711,0.0993206518567082,0.0134999996982514,0.04569020472978322
genvideo,annotated,Gen2,gen2_1018.mp4,0.0394248881563456,0.0997286515608377,0.0169999997131526,0.030454932779068404
genvideo,annotated,Gen2,gen2_1019.mp4,0.0275930068283494,0.1123490733736286,0.0279999993741512,0.027755803846670122
genvideo,annotated,Gen2,gen2_102.mp4,0.0911231457499411,0.1512724440877286,0.0514999996870756,0.0752738873247949
genvideo,annotated,Gen2,gen2_1020.mp4,0.1390098893336472,0.1349443959410201,0.0099999997764825,0.08740593351078131
genvideo,annotated,Gen2,gen2_1021.mp4,0.1235283729691547,0.2014727924620653,0.0569999987259507,0.0969170232718731
genvideo,annotated,Gen2,gen2_1022.mp4,0.0248263480103602,0.195444681753909,0.1094999975524842,0.0586958078272098
genvideo,annotated,Gen2,gen2_1023.mp4,0.03852719566753,0.1321267312856345,0.0414999991655349,0.039716317066731954
genvideo,annotated,Gen2,gen2_1024.mp4,0.0283729691546974,0.1176087158466468,0.0369999991729855,0.031823781162012635
genvideo,annotated,Gen2,gen2_1025.mp4,0.0078143395337885,0.0347727380605593,0.0044999998994171,0.006488603680039939
genvideo,annotated,Gen2,gen2_1026.mp4,0.0076083117494702,0.0942604997020792,0.0235000003129243,0.01396498717485184
genvideo,annotated,Gen2,gen2_1027.mp4,0.1658229338356487,0.1386484075920958,0.0054999998770654,0.10169376025221538
genvideo,annotated,Gen2,gen2_1028.mp4,0.0230603955733458,0.0785517813293743,0.0064999998547136,0.01643623728589292
genvideo,annotated,Gen2,gen2_1029.mp4,0.043206969625618,0.0754674498598968,0.0134999996982514,0.03132418165467136
genvideo,annotated,Gen2,gen2_103.mp4,0.0264157052036731,0.3031851574895745,0.3114999979734421,0.1404494223115807
genvideo,annotated,Gen2,gen2_1030.mp4,0.0726395102425241,0.0998256946852102,0.0134999996982514,0.04898370602481502
genvideo,annotated,Gen2,gen2_1031.mp4,0.0297710148340004,0.0574339224604092,0.0044999998994171,0.019662608860167078
genvideo,annotated,Gen2,gen2_1032.mp4,0.0183806216152578,0.0465532119829696,0.0044999998994171,0.01282837292892152
genvideo,annotated,Gen2,gen2_1033.mp4,0.0049005180127148,0.0495108237580492,0.0044999998994171,0.00474031076739572
genvideo,annotated,Gen2,gen2_1034.mp4,0.0043707322816105,0.0052346188122064,0.0,0.0026224393689663
genvideo,annotated,Gen2,gen2_1035.mp4,0.0067842006121968,0.0204407123139437,0.0,0.00407052036731808
genvideo,annotated,Gen2,gen2_1036.mp4,0.0860018836825994,0.1222862248045151,0.0134999996982514,0.057001130088860194
genvideo,annotated,Gen2,gen2_1037.mp4,0.0205291970802919,0.0227982874502883,0.0,0.01231751824817514
genvideo,annotated,Gen2,gen2_1038.mp4,0.0044884624440781,0.019415833941657,0.0,0.00269307746644686
genvideo,annotated,Gen2,gen2_1039.mp4,0.003576053684954,0.0271095748281503,0.0044999998994171,0.00394563217073924
genvideo,annotated,Gen2,gen2_104.mp4,0.0104779844596185,0.0265391947397111,0.0009999999776482,0.00668679066683038
genvideo,annotated,Gen2,gen2_1040.mp4,0.0273428302331057,0.083256658990579,0.0089999997988343,0.02000569805939714
genvideo,annotated,Gen2,gen2_1041.mp4,0.0024281846008947,0.0142133208526522,0.0044999998994171,0.00325691072030366
genvideo,annotated,Gen2,gen2_1042.mp4,0.0120820579232399,0.014673112991549,0.0,0.00724923475394394
genvideo,annotated,Gen2,gen2_1043.mp4,0.0077260419119378,0.0066588624016332,0.0,0.00463562514716268
genvideo,annotated,Gen2,gen2_1044.mp4,0.0832057923239934,0.2170789271689932,0.0644999984651804,0.0757234747804682
genvideo,annotated,Gen2,gen2_1045.mp4,0.0070049446668236,0.0566388646868472,0.0099999997764825,0.008202966710687161
genvideo,annotated,Gen2,gen2_1046.mp4,0.0177036731810689,0.0591758888585162,0.0054999998770654,0.0128222038594675
genvideo,annotated,Gen2,gen2_1047.mp4,0.0406610548622557,0.1530264413432567,0.0549999987706542,0.046396632425615106
genvideo,annotated,Gen2,gen2_1048.mp4,0.0047533553096303,0.0826997721941857,0.0189999995753169,0.01045201301590494
genvideo,annotated,Gen2,gen2_1049.mp4,0.0433541323287026,0.1535084763492784,0.0409999992698431,0.0424124791051588
genvideo,annotated,Gen2,gen2_105.mp4,0.0082999764539675,0.0320352748726532,0.0044999998994171,0.006779985832147339
genvideo,annotated,Gen2,gen2_1050.mp4,0.0274458441252648,0.0986870558926546,0.0204999997280538,0.024667506366380397
genvideo,annotated,Gen2,gen2_1051.mp4,0.0074317165057687,0.0557090287113683,0.0054999998770654,0.006659029854287379
genvideo,annotated,Gen2,gen2_1052.mp4,0.0089180598069225,0.0884958707934018,0.0269999993965029,0.01615083564275466
genvideo,annotated,Gen2,gen2_1053.mp4,0.0089769248881563,0.0721690097283497,0.0144999996758997,0.01118615480325366
genvideo,annotated,Gen2,gen2_1054.mp4,0.008609018130445,0.0123969815095326,0.0,0.0051654108782669995
genvideo,annotated,Gen2,gen2_1055.mp4,0.0567312220390864,0.0719433793220655,0.0054999998770654,0.036238733174278
genvideo,annotated,Gen2,gen2_1056.mp4,0.0045473275253119,0.0191546784442032,0.0044999998994171,0.00452839647495398
genvideo,annotated,Gen2,gen2_1057.mp4,0.007961502236873,0.145133470632285,0.0504999997094273,0.02497690122589472
genvideo,annotated,Gen2,gen2_1058.mp4,0.0094184129974099,0.0527063354576141,0.0054999998770654,0.007851047749272099
genvideo,annotated,Gen2,gen2_1059.mp4,0.0017070873557805,0.0625226476180123,0.0089999997988343,0.004624252333002021
genvideo,annotated,Gen2,gen2_106.mp4,0.0192488815634565,0.0394700019806097,0.0044999998994171,0.01334932889784074
genvideo,annotated,Gen2,gen2_1060.mp4,0.0222362844360725,0.0397920911438975,0.0044999998994171,0.01514177062141034
genvideo,annotated,Gen2,gen2_1061.mp4,0.0049152342830233,0.0112023456158716,0.0,0.00294914056981398
genvideo,annotated,Gen2,gen2_1062.mp4,0.0074317165057687,0.0191625556552903,0.0,0.00445902990346122
genvideo,annotated,Gen2,gen2_1063.mp4,0.0134801036025429,0.0328196324947681,0.0044999998994171,0.00988806212129258
genvideo,annotated,Gen2,gen2_1064.mp4,0.0292412291028961,0.1266152519022741,0.0549999987706542,0.03954473696999934
genvideo,annotated,Gen2,gen2_1065.mp4,0.003576053684954,0.0274060494488502,0.0044999998994171,0.00394563217073924
genvideo,annotated,Gen2,gen2_1066.mp4,0.0105221332705439,0.0915256185291064,0.0134999996982514,0.0117132798416269
genvideo,annotated,Gen2,gen2_1067.mp4,0.02111784789263,0.0650465099412131,0.0089999997988343,0.01627070865511172
