dataset,subset,source_model,filename,global_spatial,global_temporal_t1,global_stall,d3_raw,motion_raw,d3_time_raw,motion_time_raw,actual_dt_mean,actual_dt_std,d3_one_sided,d3_two_sided,d3_motion_conditional,motion_bin,d3_time_conditional,motion_time_bin,patch_spat_percentile,patch_temp_percentile,B0,B1,B2,B3,B4,B5,B6,B7,B8,G2_two_sided,G3_motion_conditional,G4_time_conditional
genvideo,annotated,WildScrape,T79.mp4,0.001736519896397457,0.0032670120084765716,0.0025017659524370142,0.8537086248397827,3.2313272953033447,54.6373501891449,25.850617345174154,0.125,0.0,0.38,0.76,0.7,2,0.75,2,0.1359174698591232,0.1052684262394905,0.001736519896397457,0.0032670120084765716,0.0025017659524370142,0.38,0.1912508829762185,0.1359174698591232,0.1052684262394905,0.10833333060145377,0.04483439181204372,0.19168501295031787,0.17668501295031785,0.18918501295031787
genvideo,annotated,WildScrape,T8.mp4,0.0014127619496114904,0.004238285848834471,0.0028255238992229807,0.6564676761627197,2.1182048320770264,42.01393209664591,16.945636622111003,0.125,0.0,0.235,0.47,0.7,1,0.65,1,0.1376201957464218,0.122596152126789,0.0014127619496114904,0.004238285848834471,0.0028255238992229807,0.235,0.11891276194961148,0.1376201957464218,0.122596152126789,0.12409855648875227,0.0513347369350347,0.11926595243701435,0.17676595243701435,0.16426595243701436
genvideo,annotated,WildScrape,T80.mp4,0.0019131151400988934,0.009859901106663528,0.00588650812338121,1.3681167364120483,3.4638874530792236,87.55947609006779,27.711100006103514,0.125,0.0,0.595,0.81,0.75,2,0.8,2,0.0185296479612588,0.0508814118802547,0.0019131151400988934,0.009859901106663528,0.00588650812338121,0.595,0.3004432540616906,0.0185296479612588,0.0508814118802547,0.04764623548835511,0.02259039906937077,0.20592153284671535,0.19092153284671534,0.20342153284671535
genvideo,annotated,WildScrape,T81.mp4,0.051830704026371556,0.18798563692017894,0.11990817047327525,2.003782033920288,5.157756328582764,128.24204496114496,41.2620496114095,0.125,0.0,0.735,0.53,0.95,4,0.9,4,0.433693915605545,0.5229367017745972,0.051830704026371556,0.18798563692017894,0.11990817047327525,0.735,0.42745408523663764,0.433693915605545,0.5229367017745972,0.5140124231576919,0.2775498715470419,0.20541176124323052,0.3104117612432305,0.2979117612432305
genvideo,annotated,WildScrape,T82.mp4,0.014775135389686838,0.014098186955497999,0.01443666117259242,0.5012105703353882,2.9161083698272705,32.077480192705174,23.328866958618164,0.125,0.0,0.145,0.29,0.15,2,0.1,2,0.2424879819154739,0.0720152258872985,0.014775135389686838,0.014098186955497999,0.01443666117259242,0.145,0.07971833058629621,0.2424879819154739,0.0720152258872985,0.08906250149011605,0.044286997299601866,0.08341211443371792,0.048412114433717915,0.03591211443371792
genvideo,annotated,WildScrape,T83.mp4,0.019484341888391807,0.013980456793030374,0.01673239934071109,0.7480818629264832,2.53718900680542,47.877237640494734,20.297509956359864,0.125,0.0,0.295,0.59,0.9,1,1.0,1,0.2376802861690521,0.1258012801408767,0.019484341888391807,0.013980456793030374,0.01673239934071109,0.295,0.15586619967035553,0.2376802861690521,0.1258012801408767,0.13698918074369423,0.06483511190190436,0.1607372851424535,0.23823728514245351,0.2632372851424535
genvideo,annotated,WildScrape,T84.mp4,0.0007652460560395574,0.012714857546503415,0.006740051801271486,1.0120630264282227,3.661452531814575,64.77203815291415,29.291620127360027,0.125,0.0,0.49,0.98,0.9,2,0.95,2,0.0228365380316972,0.0695112198591232,0.0007652460560395574,0.012714857546503415,0.006740051801271486,0.49,0.24837002590063573,0.0228365380316972,0.0695112198591232,0.06484375167638061,0.029981531751315134,0.24856133741464562,0.22856133741464563,0.2410613374146456
genvideo,annotated,WildScrape,T85.mp4,0.0005003531904874029,0.010330821756534023,0.005415587473510713,0.9986020922660828,3.9412219524383545,63.91053696782669,31.52977294921875,0.125,0.0,0.485,0.97,0.45,3,0.15,3,0.0168269239366054,0.0376602560281753,0.0005003531904874029,0.010330821756534023,0.005415587473510713,0.485,0.24520779373675536,0.0168269239366054,0.0376602560281753,0.03557692281901831,0.017480121611713754,0.2453328820343772,0.11533288203437721,0.0403328820343772
genvideo,annotated,WildScrape,T86.mp4,0.0009418412997409936,0.009624440781728279,0.005283141040734636,1.0258903503417969,3.776027202606201,65.65698192393597,30.2082155863444,0.125,0.0,0.49,0.98,0.9,2,0.95,2,0.016927083954215,0.0547876618802547,0.0009418412997409936,0.009624440781728279,0.005283141040734636,0.49,0.2476415705203673,0.016927083954215,0.0547876618802547,0.05100160408765073,0.023570526259501075,0.24787703084530255,0.2278770308453026,0.24037703084530254
genvideo,annotated,WildScrape,T87.mp4,0.2899693901577584,0.0792912644219449,0.18463032728985165,1.4722344875335693,5.413495063781738,94.22301769435926,43.30796089172363,0.125,0.0,0.625,0.75,0.65,4,0.5,4,0.7406851053237915,0.7326722741127014,0.2899693901577584,0.0792912644219449,0.18463032728985165,0.625,0.4048151636449258,0.7406851053237915,0.7326722741127014,0.7334735572338105,0.4041676192674352,0.35230751118436543,0.3273075111843654,0.28980751118436543
genvideo,annotated,WildScrape,T88.mp4,0.01615846479868142,0.1512832587708971,0.08372086178478926,0.46952730417251587,2.2483110427856445,30.04974836463172,17.986487261454265,0.125,0.0,0.11,0.22,0.2,1,0.15,1,0.3758012950420379,0.272636204957962,0.01615846479868142,0.1512832587708971,0.08372086178478926,0.11,0.09686043089239463,0.3758012950420379,0.272636204957962,0.28295271396636956,0.1634136026574214,0.10090004709206499,0.09590004709206498,0.08340004709206499
genvideo,annotated,WildScrape,T89.mp4,0.0588650812338121,0.0943607252178008,0.07661290322580645,1.7254602909088135,4.478498935699463,110.42945311440049,35.82798881530762,0.125,0.0,0.715,0.5700000000000001,0.8,3,0.9,3,0.0971554517745971,0.0743189081549644,0.0588650812338121,0.0943607252178008,0.07661290322580645,0.715,0.39580645161290323,0.0971554517745971,0.0743189081549644,0.07660256251692767,0.07660876694225494,0.19552272192135628,0.2530227219213563,0.27802272192135624
genvideo,annotated,WildScrape,T9.mp4,0.0012655992465269602,0.004503178714386626,0.0028843889804567933,0.6475663781166077,2.4690864086151123,41.44424569253791,19.752690823872886,0.125,0.0,0.23,0.46,0.7,1,0.65,1,0.12890625,0.0255408659577369,0.0012655992465269602,0.004503178714386626,0.0028843889804567933,0.23,0.1164421944902284,0.12890625,0.0255408659577369,0.03587740436196321,0.01608159513305936,0.11675859430186014,0.17675859430186014,0.16425859430186016
genvideo,annotated,WildScrape,T90.mp4,0.01527548858017424,0.020072992700729927,0.017674240640452085,0.5714110136032104,2.2111995220184326,36.570303228747974,17.689594014485678,0.125,0.0,0.175,0.35,0.55,1,0.4,1,0.3110977709293365,0.0635016039013862,0.01527548858017424,0.020072992700729927,0.017674240640452085,0.175,0.09633712032022604,0.3110977709293365,0.0635016039013862,0.08826122060418123,0.045909032625943744,0.1001559924652696,0.15015599246526962,0.11265599246526961
genvideo,annotated,WildScrape,T91.mp4,0.06066046621144337,0.3875676948434189,0.22411408052743115,1.0824615955352783,4.634741306304932,69.27753774250456,37.07793134053548,0.125,0.0,0.515,0.97,0.5,3,0.2,3,0.4828726053237915,0.4925881326198578,0.06066046621144337,0.3875676948434189,0.22411408052743115,0.515,0.3695570402637156,0.4828726053237915,0.4925881326198578,0.49161657989025115,0.33111508027255915,0.3697221568165764,0.25222215681657645,0.17722215681657644
genvideo,annotated,WildScrape,T92.mp4,0.00968330586296209,0.004826936661172593,0.007255121262067342,0.7598204612731934,1.50890052318573,48.62850566434519,12.071204948425294,0.125,0.0,0.3,0.6,0.7,0,0.7,0,0.2670272290706634,0.0837339758872985,0.00968330586296209,0.004826936661172593,0.007255121262067342,0.3,0.15362756063103367,0.2670272290706634,0.0837339758872985,0.10206330120563499,0.0451783932394944,0.15604838709677418,0.18104838709677418,0.18104838709677418
genvideo,annotated,WildScrape,T93.mp4,0.013244643277607724,0.0063574287732517075,0.009801036025429716,0.7656122446060181,2.029548406600952,48.99918630760112,16.236388206481934,0.125,0.0,0.305,0.61,0.95,1,0.95,1,0.1769831776618957,0.1145833358168602,0.013244643277607724,0.0063574287732517075,0.009801036025429716,0.305,0.15740051801271485,0.1769831776618957,0.1145833358168602,0.12082332000136375,0.05420994961580333,0.1607116788321168,0.24571167883211678,0.24571167883211678
genvideo,annotated,WildScrape,T94.mp4,0.009212385213091595,0.011302095596891923,0.01025724040499176,0.4787764847278595,1.8318017721176147,30.641697140164364,14.65441436767578,0.125,0.0,0.11,0.22,0.75,0,0.75,0,0.1967147439718246,0.0377604179084301,0.009212385213091595,0.011302095596891923,0.01025724040499176,0.11,0.06012862020249588,0.1967147439718246,0.0377604179084301,0.05365585051476955,0.027616684448902876,0.06243171650576878,0.19493171650576877,0.19493171650576877
genvideo,annotated,WildScrape,T95.mp4,0.027019072286319754,0.017129738639039323,0.02207440546267954,1.4017447233200073,6.119835376739502,89.71166208063865,48.95868047078451,0.125,0.0,0.61,0.78,0.65,4,0.45,4,0.5205328464508057,0.3557692170143127,0.027019072286319754,0.017129738639039323,0.02207440546267954,0.61,0.3160372027313398,0.5205328464508057,0.3557692170143127,0.372245579957962,0.16214287526079252,0.21279197080291973,0.1802919708029197,0.1302919708029197
genvideo,annotated,WildScrape,T96.mp4,0.0035319048740287263,0.007446432776077231,0.005489168825052979,0.6612926125526428,3.0113863945007324,42.32272820116033,24.091090138753255,0.125,0.0,0.24,0.48,0.4,2,0.35,2,0.307792454957962,0.0419671460986137,0.0035319048740287263,0.007446432776077231,0.005489168825052979,0.24,0.12274458441252649,0.307792454957962,0.0419671460986137,0.06854967698454853,0.0307133720888512,0.12362756063103367,0.10362756063103368,0.09112756063103367
genvideo,real,MSR-VTT,video2801.mp4,0.13597833765010595,0.0675771132564163,0.10177772545326112,3.687903642654419,4.2519402503967285,235.5544988310159,33.98154287627249,0.12512499999999996,5.095246377785861e-16,0.845,0.31000000000000005,0.44999999999999996,3,0.44999999999999996,3,0.4655448794364929,0.4968950450420379,0.13597833765010595,0.0675771132564163,0.10177772545326112,0.845,0.47338886272663055,0.4655448794364929,0.4968950450420379,0.4937600284814834,0.25857064666455004,0.16238344713915706,0.19738344713915704,0.19738344713915704
genvideo,real,MSR-VTT,video2802.mp4,0.38168118672003765,0.2076760065928891,0.29467859665646334,0.7439947724342346,2.0155482292175293,70.66415205324085,16.203455038956704,0.12679333333333334,0.013346666666666672,0.29,0.58,0.9,1,0.5,1,0.8123998641967773,0.5044070482254028,0.38168118672003765,0.2076760065928891,0.29467859665646334,0.29,0.2923392983282317,0.8123998641967773,0.5044070482254028,0.5352063298225403,0.3908896899228942,0.3877595950082411,0.4677595950082411,0.36775959500824107
genvideo,real,MSR-VTT,video2803.mp4,0.11434542029668,0.23098657876147868,0.17266599952907935,2.627847194671631,4.358593463897705,175.23608556685613,35.433382127020096,0.12533333333333335,0.013597385369580814,0.795,0.4099999999999999,0.6000000000000001,3,0.7,3,0.5238381624221802,0.7670272588729858,0.11434542029668,0.23098657876147868,0.17266599952907935,0.795,0.4838329997645397,0.5238381624221802,0.7670272588729858,0.7427083492279053,0.4006829394086097,0.21741935483870967,0.2649193548387097,0.2899193548387097
genvideo,real,MSR-VTT,video2804.mp4,0.4454320696962562,0.09394866964916411,0.26969036967271015,3.9901013374328613,2.3256924152374268,227.4130551649575,18.465909934464644,0.12456888888888891,0.01475529517842541,0.865,0.27,0.1499999999999999,1,0.19999999999999996,1,0.9129607081413268,0.8981370329856873,0.4454320696962562,0.09394866964916411,0.26969036967271015,0.865,0.5673451848363551,0.9129607081413268,0.8981370329856873,0.8996194005012512,0.5216619820041266,0.31370320226041915,0.2837032022604191,0.29620320226041913
genvideo,real,MSR-VTT,video2805.mp4,0.005945373204615022,0.10292559453732046,0.05443548387096774,1.3396028280258179,1.7277331352233887,74.36622404536043,13.53555146853129,0.12666666666666665,0.013333333333333284,0.575,0.8500000000000001,0.3500000000000001,0,0.3999999999999999,0,0.0112179489806294,0.0044070514850318,0.005945373204615022,0.10292559453732046,0.05443548387096774,0.575,0.31471774193548385,0.0112179489806294,0.0044070514850318,0.005088141234591561,0.03469654681641727,0.24120408523663764,0.11620408523663765,0.1287040852366376
genvideo,real,MSR-VTT,video2806.mp4,0.024635036496350366,0.09159406639981163,0.058114551448080996,1.0604578256607056,4.747984886169434,78.86088178612367,37.75797156492869,0.12666666666666665,0.013333333333333284,0.5,1.0,0.5,3,0.35,3,0.5065104365348816,0.2058293223381042,0.024635036496350366,0.09159406639981163,0.058114551448080996,0.5,0.2790572757240405,0.5065104365348816,0.2058293223381042,0.23589743375778194,0.12922770437196138,0.2852160348481281,0.16021603484812807,0.12271603484812808
genvideo,real,MSR-VTT,video2807.mp4,0.007593595479161761,0.0622792559453732,0.03493642571226748,0.6513639092445374,3.4808359146118164,50.53255661449549,28.480607171853386,0.12266666666666666,0.009977753031397217,0.23,0.46,0.35,2,0.7,2,0.1057692319154739,0.0427684299647808,0.007593595479161761,0.0622792559453732,0.03493642571226748,0.23,0.13246821285613375,0.1057692319154739,0.0427684299647808,0.049068510159850115,0.04058925949130054,0.13436661172592418,0.10686661172592418,0.19436661172592418
genvideo,real,MSR-VTT,video2808.mp4,0.01998469507887921,0.005268424770426183,0.012626559924652695,1.5123223066329956,4.398244857788086,96.59533930860064,35.15080805425044,0.125125,2.0219068463423267e-16,0.635,0.73,1.0,3,0.9,3,0.038762018084526,0.0855368599295616,0.01998469507887921,0.005268424770426183,0.012626559924652695,0.635,0.32381327996232634,0.038762018084526,0.0855368599295616,0.08085937574505805,0.03991968625281484,0.19380945373204614,0.26130945373204617,0.23630945373204615
genvideo,real,MSR-VTT,video2809.mp4,0.2845538026842477,0.1503119849305392,0.21743289380739345,0.3875902593135834,1.806845784187317,27.682740325431816,14.79226387209363,0.12266666666666666,0.009977753031397217,0.06,0.12,0.55,0,0.65,0,0.4533253312110901,0.3646834790706634,0.2845538026842477,0.1503119849305392,0.21743289380739345,0.06,0.13871644690369672,0.4533253312110901,0.3646834790706634,0.3735476642847061,0.2798788019983185,0.20985489757475864,0.31735489757475865,0.3423548975747587
genvideo,real,MSR-VTT,video281.mp4,0.4660054155874735,0.02101483400047092,0.24351012479397222,3.8848354816436768,8.90156364440918,248.13295562342617,71.14136550095414,0.125125,2.0219068463423267e-16,0.855,0.29000000000000004,0.5,4,0.3999999999999999,4,0.6817908883094788,0.9754607081413268,0.4660054155874735,0.02101483400047092,0.24351012479397222,0.855,0.5492550623969861,0.6817908883094788,0.9754607081413268,0.946093726158142,0.5245435653396402,0.3107564162938545,0.36325641629385447,0.33825641629385444
genvideo,real,MSR-VTT,video2810.mp4,0.05274311278549564,0.26860136566988463,0.16067223922769014,0.7277688384056091,3.8693277835845947,46.484189862324754,30.92370123772713,0.125125,2.0219068463423267e-16,0.285,0.57,0.5,2,0.35,2,0.1868990361690521,0.2258613854646682,0.05274311278549564,0.26860136566988463,0.16067223922769014,0.285,0.22283611961384506,0.1868990361690521,0.2258613854646682,0.22196515053510657,0.1851894037506567,0.23602189781021898,0.21852189781021897,0.181021897810219
genvideo,real,MSR-VTT,video2811.mp4,0.24158229338356488,0.5720802919708029,0.4068312926771839,0.5713611841201782,1.89579176902771,30.824429753536872,15.415210061603128,0.12266666666666666,0.009977753031397217,0.175,0.35,0.9,0,0.15,1,0.6062700152397156,0.7598156929016113,0.24158229338356488,0.5720802919708029,0.4068312926771839,0.175,0.2909156463385919,0.6062700152397156,0.7598156929016113,0.7444611251354218,0.5418832256604791,0.3513112196844832,0.48881121968448316,0.30131121968448316
genvideo,real,MSR-VTT,video2812.mp4,0.22395220155403814,0.06263244643277607,0.1432923239934071,4.465832710266113,3.608692169189453,256.9749903210837,28.630836225135518,0.12456888888888891,0.014755295178425408,0.89,0.21999999999999997,0.19999999999999996,2,0.19999999999999996,2,0.5981570482254028,0.9003405570983887,0.22395220155403814,0.06263244643277607,0.1432923239934071,0.89,0.5166461619967035,0.5981570482254028,0.9003405570983887,0.8701222062110902,0.4340242768804804,0.18263421238521307,0.17763421238521307,0.17763421238521307
genvideo,real,MSR-VTT,video2813.mp4,0.124058158700259,0.48222274546738875,0.3031404520838239,0.48798316717147827,3.3136513233184814,31.168552692144935,26.482730526309638,0.12512499999999996,5.095246377785861e-16,0.115,0.23,0.15,2,0.05,2,0.2786458432674408,0.1684695482254028,0.124058158700259,0.48222274546738875,0.3031404520838239,0.115,0.20907022604191194,0.2786458432674408,0.1684695482254028,0.1794871777296066,0.25367914234213695,0.24008476571697668,0.2200847657169767,0.1950847657169767
genvideo,real,MSR-VTT,video2814.mp4,0.030580409700965386,0.09539086413939252,0.06298563692017894,0.44418245553970337,2.814518928527832,46.2234257611822,22.871961444368203,0.12456888888888891,0.014755295178425408,0.09,0.18,0.1,1,0.8,1,0.6655648946762085,0.140625,0.030580409700965386,0.09539086413939252,0.06298563692017894,0.09,0.07649281846008947,0.6655648946762085,0.140625,0.19311898946762085,0.11503897793915571,0.08413792088533081,0.06413792088533082,0.23913792088533084
genvideo,real,MSR-VTT,video2815.mp4,0.13839180598069226,0.008358841535201318,0.07337532375794678,7.05579948425293,2.380929708480835,425.3694608289205,18.506604333321686,0.12456888888888891,0.014755295178425408,0.99,0.020000000000000018,0.050000000000000044,1,0.050000000000000044,1,0.6728765964508057,0.9667468070983888,0.13839180598069226,0.008358841535201318,0.07337532375794678,0.99,0.5316876618789734,0.6728765964508057,0.9667468070983888,0.9373597860336305,0.4189691086682203,0.07628561337414647,0.08378561337414647,0.08378561337414647
genvideo,real,MSR-VTT,video2816.mp4,0.009536143159877561,0.04382505297857311,0.026680598069225334,5.485368251800537,2.935062885284424,363.661294050764,23.859123206800877,0.12533333333333332,0.01359738536958047,0.95,0.10000000000000009,0.10000000000000009,2,0.050000000000000044,2,0.3948317170143127,0.2995793223381042,0.009536143159877561,0.04382505297857311,0.026680598069225334,0.95,0.4883402990346126,0.3948317170143127,0.2995793223381042,0.30910456180572504,0.13965018356382522,0.040724334824582084,0.040724334824582084,0.02822433482458207
genvideo,real,MSR-VTT,video2817.mp4,0.3020661643513068,0.1323287026136096,0.21719743348245818,1.353719711303711,4.773988723754883,98.45662919033644,38.02838549390063,0.12679333333333334,0.013346666666666672,0.575,0.8500000000000001,0.75,3,0.9,3,0.6129807829856873,0.7940705418586731,0.3020661643513068,0.1323287026136096,0.21719743348245818,0.575,0.3960987167412291,0.6129807829856873,0.7940705418586731,0.7759615659713746,0.44070308647802475,0.3966152578290558,0.3716152578290558,0.4091152578290558
genvideo,real,MSR-VTT,video2818.mp4,0.3322345184836355,0.08332352248646104,0.20777902048504826,0.8358582258224487,2.5249979496002197,59.89018011149089,20.114210459378572,0.12679333333333334,0.013346666666666672,0.365,0.73,0.8500000000000001,1,0.6499999999999999,1,0.8569711446762085,0.3035857379436493,0.3322345184836355,0.08332352248646104,0.20777902048504826,0.365,0.2863895102425241,0.8569711446762085,0.3035857379436493,0.35892427861690523,0.26823712373779107,0.369448139863433,0.399448139863433,0.349448139863433
genvideo,real,MSR-VTT,video2819.mp4,0.023958088062161525,0.18268777960913585,0.10332293383564868,7.271448135375977,4.051551818847656,464.44328246101446,32.380034071661676,0.12512499999999996,5.095246377785861e-16,0.99,0.020000000000000018,0.0,3,0.0,3,0.5704126358032227,0.6341145634651184,0.023958088062161525,0.18268777960913585,0.10332293383564868,0.99,0.5466614669178244,0.5704126358032227,0.6341145634651184,0.6277443706989289,0.31309150858096074,0.06265098893336474,0.057650988933364726,0.057650988933364726
genvideo,real,MSR-VTT,video282.mp4,0.014421944902283965,0.020161290322580645,0.017291617612432305,1.0793354511260986,1.2968826293945312,71.43592938914429,10.33465147846275,0.12533333333333332,0.01359738536958047,0.51,0.98,0.3999999999999999,0,0.3999999999999999,0,0.8853164911270142,0.183293268084526,0.014421944902283965,0.020161290322580645,0.017291617612432305,0.51,0.26364580880621613,0.8853164911270142,0.183293268084526,0.25349559038877484,0.11177320672296932,0.2572512950317871,0.11225129503178713,0.11225129503178713
genvideo,real,MSR-VTT,video2820.mp4,0.017836119613845066,0.021220861784789262,0.019528490699317162,0.32259345054626465,1.0513966083526611,25.33338171715484,8.521241279939817,0.12444444444444448,0.014740554623802008,0.035,0.07,0.35,0,0.5,0,0.946213960647583,0.1809895783662796,0.017836119613845066,0.021220861784789262,0.019528490699317162,0.035,0.027264245349658583,0.946213960647583,0.1809895783662796,0.2575120165944099,0.11472190105735428,0.031723275253119854,0.10172327525311985,0.13922327525311984
genvideo,real,MSR-VTT,video2821.mp4,0.013068048033906286,0.020926536378620204,0.016997292206263247,1.8954163789749146,3.4028687477111816,128.48993762366925,27.300055788622966,0.12533333333333335,0.013597385369580814,0.725,0.55,0.5,2,0.3999999999999999,2,0.6468349099159241,0.6299078464508057,0.013068048033906286,0.020926536378620204,0.016997292206263247,0.725,0.3709986461031316,0.6468349099159241,0.6299078464508057,0.6316005527973175,0.262838596442685,0.1492656581116082,0.13676565811160818,0.11176565811160817
genvideo,real,MSR-VTT,video2822.mp4,0.991847186249117,0.9946138450671062,0.9932305156581116,1.8137637376785278,4.9191813468933105,116.34220846853323,39.39772022477787,0.12485953302534654,8.702379977523096e-16,0.715,0.5700000000000001,0.95,4,0.7,4,0.5842347741127014,0.8238180875778198,0.991847186249117,0.9946138450671062,0.9932305156581116,0.715,0.8541152578290558,0.5842347741127014,0.8238180875778198,0.799859756231308,0.9158822118873902,0.8870770543913351,0.9820770543913351,0.9195770543913351
genvideo,real,MSR-VTT,video2823.mp4,0.014598540145985401,0.12311631740051801,0.06885742877325171,0.4395338296890259,1.188291311264038,27.663501030985202,9.583194266546974,0.12456888888888891,0.014755295178425408,0.085,0.17,0.65,0,0.65,0,0.2156450301408767,0.1293068975210189,0.014598540145985401,0.12311631740051801,0.06885742877325171,0.085,0.07692871438662585,0.2156450301408767,0.1293068975210189,0.13794071078300468,0.0964907415771529,0.0805783494231222,0.2005783494231222,0.2005783494231222
genvideo,real,MSR-VTT,video2824.mp4,0.20487991523428303,0.10716388038615493,0.15602189781021897,3.0670952796936035,3.967428684234619,175.96828651032536,31.51322269439697,0.12444444444444444,0.02266230894930119,0.825,0.3500000000000001,0.5,3,0.7,3,0.4242788553237915,0.1852964758872985,0.20487991523428303,0.10716388038615493,0.15602189781021897,0.825,0.4905109489051095,0.4242788553237915,0.1852964758872985,0.2091947138309478,0.1772910242185105,0.21673092771368027,0.2542309277136803,0.3042309277136802
genvideo,real,MSR-VTT,video2825.mp4,0.004120555686366848,0.029550270779373677,0.01683541323287026,0.6088454127311707,3.674086093902588,70.61213663237169,29.78124840259552,0.12592592592592594,0.018144368465060533,0.205,0.41,0.3,2,0.95,2,0.6657652258872986,0.4655448794364929,0.004120555686366848,0.029550270779373677,0.01683541323287026,0.205,0.11091770661643513,0.6657652258872986,0.4655448794364929,0.4855669140815735,0.20432801357235159,0.11194784553802684,0.08444784553802684,0.24694784553802684
genvideo,real,MSR-VTT,video2826.mp4,0.056893101012479394,0.6552566517541795,0.3560748763833294,0.9103677868843079,2.5564329624176025,62.11871097281161,20.465510139862698,0.12666666666666665,0.013333333333333284,0.435,0.87,0.55,1,0.6000000000000001,1,0.0964543297886848,0.4708533585071563,0.056893101012479394,0.6552566517541795,0.3560748763833294,0.435,0.3955374381916647,0.0964543297886848,0.4708533585071563,0.4334134556353092,0.3870103080841213,0.4097607134447846,0.3297607134447846,0.3422607134447846
genvideo,real,MSR-VTT,video2827.mp4,0.2024075818224629,0.18692606545797033,0.19466682364021662,5.036360740661621,7.217689514160156,335.2908245903001,58.449210066260235,0.12456888888888891,0.014755295178425408,0.935,0.1299999999999999,0.19999999999999996,4,0.19999999999999996,4,0.3739984035491943,0.6171875,0.2024075818224629,0.18692606545797033,0.19466682364021662,0.935,0.5648334118201084,0.3739984035491943,0.6171875,0.5928685903549195,0.35394753032609777,0.18043530727572402,0.19793530727572403,0.19793530727572403
genvideo,real,MSR-VTT,video2828.mp4,0.008564869319519662,0.034759830468566046,0.021662349894042855,0.15603473782539368,0.5428891777992249,14.305220069022372,4.454105908855608,0.12456888888888878,0.014755295178425337,0.015,0.03,0.15,0,0.15,0,0.7837539911270142,0.464943915605545,0.008564869319519662,0.034759830468566046,0.021662349894042855,0.015,0.018331174947021425,0.7837539911270142,0.464943915605545,0.4968249231576919,0.21172737919950246,0.02047239227690134,0.05047239227690134,0.05047239227690134
genvideo,real,MSR-VTT,video2829.mp4,0.1516953143395338,0.29691546974334826,0.224305392041441,1.2336006164550781,3.686063051223755,121.98106630430102,30.59686669261701,0.12456888888888891,0.01475529517842541,0.555,0.8899999999999999,0.8,2,0.44999999999999996,2,0.829026460647583,0.7794471383094788,0.1516953143395338,0.29691546974334826,0.224305392041441,0.555,0.3896526960207205,0.829026460647583,0.7794471383094788,0.7844050705432892,0.4483452634421803,0.3725765246056039,0.35007652460560396,0.26257652460560393
genvideo,real,MSR-VTT,video283.mp4,0.02354603249352484,0.14716270308453025,0.08535436778902755,0.602078378200531,2.5934438705444336,32.71203830620399,21.068391270107693,0.12266666666666666,0.009977753031397217,0.195,0.39,0.55,1,0.2,1,0.6096754670143127,0.8410456776618958,0.02354603249352484,0.14716270308453025,0.08535436778902755,0.195,0.14017718389451378,0.6096754670143127,0.8410456776618958,0.8179086565971374,0.3783760833122715,0.14606369201789499,0.186063692017895,0.09856369201789499
genvideo,real,MSR-VTT,video2830.mp4,0.5238697904403108,0.1571109018130445,0.3404903461266776,1.259653925895691,3.662761926651001,73.8526125998612,29.20654939280616,0.12533333333333332,0.01359738536958047,0.565,0.8700000000000001,0.8,2,0.95,2,0.1551482379436493,0.5752203464508057,0.5238697904403108,0.1571109018130445,0.3404903461266776,0.565,0.4527451730633388,0.1551482379436493,0.5752203464508057,0.5332131356000901,0.4175794619160426,0.5187126206734165,0.5012126206734165,0.5387126206734165
genvideo,real,MSR-VTT,video2831.mp4,0.5378502472333412,0.3352366376265599,0.4365434424299506,0.3654557466506958,2.3960957527160645,23.389169093021536,19.168763987223308,0.125,0.0,0.06,0.12,0.05,1,0.1,1,0.8979367017745972,0.8416466116905212,0.5378502472333412,0.3352366376265599,0.4365434424299506,0.06,0.2482717212149753,0.8979367017745972,0.8416466116905212,0.8472756206989289,0.6008363137375419,0.3827342830233106,0.36523428302331057,0.3777342830233106
genvideo,real,MSR-VTT,video2832.mp4,0.009918766187897339,0.03137508829762185,0.020646927242759596,0.48750051856040955,2.1318533420562744,31.16735928305581,17.15333385599984,0.12533333333333335,0.013597385369580814,0.115,0.23,0.2,1,0.15,1,0.1746794879436493,0.1008613780140876,0.009918766187897339,0.03137508829762185,0.020646927242759596,0.115,0.0678234636213798,0.1746794879436493,0.1008613780140876,0.10824318900704377,0.05568543194847327,0.07030315516835414,0.06280315516835414,0.05030315516835413
genvideo,real,MSR-VTT,video2833.mp4,0.1867789027548858,0.24087591240875914,0.21382740758182245,1.1808005571365356,6.174842357635498,97.9681496701713,49.26113736629483,0.12666666666666657,0.013333333333332574,0.55,0.8999999999999999,0.45,4,0.5,4,0.1909054517745971,0.0456730760633945,0.1867789027548858,0.24087591240875914,0.21382740758182245,0.55,0.3819137037909113,0.1909054517745971,0.0456730760633945,0.06019631363451476,0.15237497000289937,0.3786084294796327,0.2661084294796327,0.2786084294796327
genvideo,real,MSR-VTT,video2834.mp4,0.2738992229809277,0.09283023310572168,0.1833647280433247,5.57537841796875,4.707138538360596,388.23878281445747,38.73994059032857,0.12266666666666666,0.009977753031397217,0.95,0.10000000000000009,0.1499999999999999,3,0.10000000000000009,3,0.5064102411270142,0.6499398946762085,0.2738992229809277,0.09283023310572168,0.1833647280433247,0.95,0.5666823640216623,0.5064102411270142,0.6499398946762085,0.6355869293212891,0.3642536085545105,0.1851571697668943,0.19765716976689426,0.1851571697668943
