video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,full_downsample_idxs,original_video_id,evaluation_duration
datasets/genvideo/fake/MoonValley/MoonValley_189.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_189.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_189.mp4,datasets/genvideo/fake/MoonValley/MoonValley_189.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_189.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_189.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_19.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_19.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_19.mp4,datasets/genvideo/fake/MoonValley/MoonValley_19.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_19.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_19.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_190.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_190.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_190.mp4,datasets/genvideo/fake/MoonValley/MoonValley_190.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_190.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_190.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_191.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_191.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_191.mp4,datasets/genvideo/fake/MoonValley/MoonValley_191.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_191.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_191.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_192.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_192.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_192.mp4,datasets/genvideo/fake/MoonValley/MoonValley_192.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_192.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_192.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_193.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_193.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_193.mp4,datasets/genvideo/fake/MoonValley/MoonValley_193.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_193.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_193.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_194.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_194.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_194.mp4,datasets/genvideo/fake/MoonValley/MoonValley_194.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_194.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_194.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_195.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_195.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_195.mp4,datasets/genvideo/fake/MoonValley/MoonValley_195.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_195.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_195.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_196.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_196.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_196.mp4,datasets/genvideo/fake/MoonValley/MoonValley_196.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_196.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_196.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_197.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_197.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_197.mp4,datasets/genvideo/fake/MoonValley/MoonValley_197.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_197.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_197.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_198.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_198.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_198.mp4,datasets/genvideo/fake/MoonValley/MoonValley_198.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_198.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_198.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_199.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_199.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_199.mp4,datasets/genvideo/fake/MoonValley/MoonValley_199.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_199.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_199.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_2.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_2.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_2.mp4,datasets/genvideo/fake/MoonValley/MoonValley_2.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_2.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_2.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_20.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_20.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_20.mp4,datasets/genvideo/fake/MoonValley/MoonValley_20.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_20.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_20.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_200.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_200.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_200.mp4,datasets/genvideo/fake/MoonValley/MoonValley_200.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_200.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_200.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_201.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_201.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_201.mp4,datasets/genvideo/fake/MoonValley/MoonValley_201.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_201.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_201.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_202.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_202.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_202.mp4,datasets/genvideo/fake/MoonValley/MoonValley_202.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_202.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_202.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_203.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_203.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_203.mp4,datasets/genvideo/fake/MoonValley/MoonValley_203.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_203.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_203.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_204.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_204.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_204.mp4,datasets/genvideo/fake/MoonValley/MoonValley_204.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_204.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_204.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_205.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_205.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_205.mp4,datasets/genvideo/fake/MoonValley/MoonValley_205.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_205.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_205.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_206.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_206.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_206.mp4,datasets/genvideo/fake/MoonValley/MoonValley_206.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_206.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_206.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_207.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_207.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_207.mp4,datasets/genvideo/fake/MoonValley/MoonValley_207.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_207.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_207.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_208.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_208.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_208.mp4,datasets/genvideo/fake/MoonValley/MoonValley_208.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_208.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_208.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_209.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_209.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_209.mp4,datasets/genvideo/fake/MoonValley/MoonValley_209.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_209.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_209.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_21.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_21.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_21.mp4,datasets/genvideo/fake/MoonValley/MoonValley_21.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_21.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_21.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_210.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_210.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_210.mp4,datasets/genvideo/fake/MoonValley/MoonValley_210.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_210.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_210.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_211.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_211.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_211.mp4,datasets/genvideo/fake/MoonValley/MoonValley_211.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_211.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_211.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_212.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_212.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_212.mp4,datasets/genvideo/fake/MoonValley/MoonValley_212.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_212.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_212.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_213.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_213.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_213.mp4,datasets/genvideo/fake/MoonValley/MoonValley_213.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_213.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_213.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_214.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_214.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_214.mp4,datasets/genvideo/fake/MoonValley/MoonValley_214.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_214.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_214.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_215.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_215.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_215.mp4,datasets/genvideo/fake/MoonValley/MoonValley_215.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_215.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_215.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_216.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_216.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_216.mp4,datasets/genvideo/fake/MoonValley/MoonValley_216.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_216.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_216.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_217.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_217.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_217.mp4,datasets/genvideo/fake/MoonValley/MoonValley_217.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_217.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_217.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_218.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_218.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_218.mp4,datasets/genvideo/fake/MoonValley/MoonValley_218.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_218.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_218.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_219.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_219.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_219.mp4,datasets/genvideo/fake/MoonValley/MoonValley_219.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_219.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_219.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_22.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_22.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_22.mp4,datasets/genvideo/fake/MoonValley/MoonValley_22.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_22.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_22.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_220.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_220.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_220.mp4,datasets/genvideo/fake/MoonValley/MoonValley_220.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_220.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_220.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_221.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_221.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_221.mp4,datasets/genvideo/fake/MoonValley/MoonValley_221.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_221.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_221.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_222.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_222.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_222.mp4,datasets/genvideo/fake/MoonValley/MoonValley_222.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_222.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_222.mp4,1
datasets/genvideo/fake/MoonValley/MoonValley_223.mp4,annotated,MoonValley,50.0,1.82,91,"[38, 44, 50, 56, 62, 69, 75, 81]","[38, 44, 50, 56, 62, 69, 75, 81]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_223.mp4:duration1,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_223.mp4,datasets/genvideo/fake/MoonValley/MoonValley_223.mp4,genvideo:datasets/genvideo/fake/MoonValley/MoonValley_223.mp4,,MoonValley,,,"[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 69, 75, 81, 88]",genvideo:datasets/genvideo/fake/MoonValley/MoonValley_223.mp4,1
