video_id,dataset,subset,generator
genvideo:datasets/genvideo/real/MSR-VTT/video8961.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3000.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5422.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video67.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video309.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9357.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9165.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6267.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video327.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7630.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7609.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5791.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video656.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7001.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6438.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9679.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8488.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8754.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3103.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3873.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4769.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8123.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7244.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5032.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8883.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video733.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8896.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7156.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9099.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4357.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3288.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3723.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8530.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4004.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8967.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4274.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7046.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7921.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3831.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6395.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video650.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7004.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8626.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5472.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5702.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video532.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3238.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9141.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video370.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4138.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5798.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5680.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7659.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7932.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video329.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video89.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8719.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3293.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9403.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9753.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8044.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5122.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video54.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3241.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8744.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9474.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8052.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5200.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5792.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3477.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8187.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7168.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3523.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9175.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6003.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7220.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8687.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5223.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video688.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5885.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9014.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video646.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3533.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video319.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4090.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video769.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video502.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9026.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9472.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3256.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6826.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5280.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9479.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6638.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8666.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6706.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4883.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9020.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video325.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9505.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7233.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7227.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6683.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9944.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6067.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9796.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5386.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8975.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9530.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3442.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3887.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3221.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video2822.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3699.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6866.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3214.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6829.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5655.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8809.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9202.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7931.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7848.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video2860.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7015.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5994.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video798.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8083.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7902.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7483.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video404.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8918.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7364.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4143.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8062.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7529.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5617.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3728.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9633.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7014.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9904.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6345.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video738.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3712.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3642.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video463.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8688.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8839.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3466.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6291.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7847.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3700.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9658.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5412.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8001.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4282.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8308.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3228.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8060.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5999.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6159.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9548.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video2893.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3087.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5117.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3321.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4560.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8089.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8675.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8456.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video485.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4414.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5634.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3992.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4257.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7274.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8284.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4510.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6005.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9490.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7302.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video604.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7346.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6458.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8401.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4872.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video476.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6631.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5995.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4359.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8980.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7349.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8872.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3439.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4925.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4507.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7298.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video2920.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4392.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7594.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9117.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9316.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3117.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6840.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8463.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8136.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video2835.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6158.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9298.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9682.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9476.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8966.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5047.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6697.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video462.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video761.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7656.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4312.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5320.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4410.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video372.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video2888.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9047.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7509.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7992.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8697.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8256.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7022.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9790.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9589.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3444.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3330.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video799.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video685.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3028.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8178.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4621.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3726.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3472.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5022.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6841.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5907.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9813.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3090.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4135.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9841.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7458.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8405.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3210.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5868.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5775.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video664.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8338.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video2943.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video711.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6835.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7337.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6940.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3595.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8634.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video343.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8725.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5941.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8638.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9390.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8557.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6787.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4806.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6042.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5181.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9907.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9227.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6523.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6300.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3751.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video6592.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video9059.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8930.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video582.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7558.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video4121.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video3937.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video8672.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7714.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7715.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video5934.mp4:duration1,genvideo,real,MoonValley
genvideo:datasets/genvideo/real/MSR-VTT/video7076.mp4:duration1,genvideo,real,MoonValley
