video_id,dataset,subset,generator,legacy_reference,legacy_selector
comgenvid:datasets/comgenvid/real/MSVD/v4_AzQSnmY4_40_55.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bSIjZ75a50s_286_304.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/n_Z0-giaspE_62_78.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VU4qLrk5axA_40_58.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/eroAmLZ85DI_28_35.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_145_151.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/e996zZ0uV_A_152_163.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TFJ6oR89Vb8_90_107.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VF1K_6ZSOAY_60_70.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/w9mqbwOIkVg_6_12.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W20Btaww6zc_134_139.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jv-eV6jR3Qw_7_12.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xCFCXzDUGjY_5_9.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Z3m9V8qPXhQ_13_24.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Z19zFlPah-o_6_11.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q7pOFn8s4zc_263_273.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ywMLb2VfHbI_13_20.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gbbRwBZuhzI_26_40.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/n_Z0-giaspE_379_387.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gbW9f8xydks_0_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yAD_TS5L2d4_4_11.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TPhpsIK7pDc_25_32.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/edqyq4Q-7uU_103_109.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/wn9rDTZj-m4_8_18.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/t3VPeyYL-fI_35_39.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ecm9gf2Pgkc_1_24.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_16_24.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_262_270.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nwk4m329bLw_2_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/idRc_KkInds_0_6.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zlS1_zBYluY_15_21.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ptHkvYrH9fY_2_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/iLr7ZHAq1ro_7_11.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/o2X6UCaNqKA_27_36.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZdlG8fjGJlo_78_87.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/m1NR0uNNs5Y_57_64.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lvFYUmDSOvU_34_38.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VahnQw2gTQY_298_305.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/j2Dhf-xFUxU_20_29.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mfJjIOfj6D8_3_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uy0HNWto0UY_18_25.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/suj4VNfZz5E_33_50.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mJ9eRvxjLc4_0_16.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jI58q6rcNLc_8_18.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_206_213.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/io2dbV-Qbus_215_247.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/aGUx0QOKWXw_7_12.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_WRC7HXBJpU_395_401.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/p6cg2jWI34M_34_42.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jmoT2we_rqo_0_5.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q8t7iSGAKik_57_74.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/r2PM0om2El8_18_25.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/oG6LLGi_n48_51_55.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sMscRb9TcQE_146_161.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zv2RIbUsnSw_335_341.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZvJvNcukZ4w_0_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ibSwITK4jjQ_14_24.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lKpGc3SCSVw_12_20.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xtbsD3PUua4_84_94.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nPj6EcVGoUY_7_15.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Xh6rdpJNaf0_0_15.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/vuvpbeQak9Q_23_29.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/psXeA8sSYdI_25_30.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fgWFxFg7-GU_10_26.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/aeA-HN7BMdo_52_58.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qqYysi3qotc_148_195.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/onxE6PpEXes_8_25.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fMFvOgb4k6E_35_43.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lSnWhsmlGec_5_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YXixZrSxefk_17_48.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/wkgGxsuNVSg_34_41.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jjl2ZMdFCsw_130_142.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uB9zRlV47qA_17_23.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sBjr8UJOpsQ_149_169.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UDwvax7K57c_28_35.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/aM-RcQj0a7I_37_55.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uJPupV4oLZ0_4_12.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s-QQWRdF-5Y_19_28.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q8t7iSGAKik_11_31.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nq4hG6qgyPs_184_195.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/vulNlhUI6m0_7_27.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/idXJu0BQRvo_2_6.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lR8RrUBhCQg_5_15.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/z8dcUzdi2bw_3_16.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_56_62.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qypmR4O1Gwk_0_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_167_181.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uiLr9bdOL0M_23_30.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uppFvcVwqqY_5_15.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bxjFqtfJlMs_18_27.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/clKtfGBVI1I_15_28.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W8_63NiTENw_23_30.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/a-cek0mvXxE_15_25.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_280_285.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/b71bI0rH1g8_75_90.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/z0zb--BOhDY_16_22.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mZVPkPqwzR4_38_45.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ViWQUOGIaSU_9_16.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bruzcOyIGeg_4_12.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/cs33MNhpRNw_16_21.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tYh4iDFgmEE_50_54.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q3I3R_gqy8M_34_37.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kI6MWZrl8v8_149_161.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nc0fVlaTYEs_34_44.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VLBsAPZ2DDE_34_41.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/m7x8uIdg2XU_67_73.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/c53HKs39i28_26_35.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_15_19.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TZ860P4iTaM_10_24.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/uO7Eysrs8_k_80_90.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ghynaoVNwZc_1_20.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YmXCfQm0_CA_7_16.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W8l_ezoU8Lc_156_162.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/oeaVXK2GAyc_4_21.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_182_186.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/u9prcUCHlqM_503_511.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/vRC9sBNt9vs_10_16.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jPBxl9gFqNY_110_117.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q9ew_nITQWY_54_62.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_222_227.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mmSQTI6gMNQ_120_128.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lv8d_qLLqsk_1_20.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yREFkmrrYiw_51_57.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/eZLxohGP4IE_15_25.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hJFBXHtxKIc_225_230.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tBj4Ny19vfQ_54_59.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_147_153.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/htry5uxX0-Y_45_52.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s9TklvyLFyI_177_191.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yd8jh9QYfEs_4_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lB1UPJ4leqs_0_6.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jjl2ZMdFCsw_17_35.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/iUYWdCxvJCI_2_14.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Ud3Qy8m6OxQ_52_62.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bL_Kijz9IN4_0_15.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Xp6rxW4hFFo_32_40.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_txL575S_OA_13_23.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_9iG5Ge01PM_3_11.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YndZ9YulpTo_61_76.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_O9kWD8nuRU_70_76.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/otvx5OZHTJc_1_22.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/d7Gs0uGFLh0_5_13.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_130_135.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_498_504.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fw8qvK67jYY_50_97.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tn1d5DmdMqY_15_28.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hM3jzlyNIpc_0_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fnpp8v9NbmY_181_188.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_41_44.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/giLxPCgLLqg_9_19.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_44_55.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VahnQw2gTQY_274_280.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/n2NLoLNecgI_168_178.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yyxtyCaEVqk_250_264.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WqQonRVs7WA_0_10.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W8l_ezoU8Lc_55_70.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sWqi41wyXcQ_68_79.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/p9g06ktIkJg_4_11.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_98_104.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nhm_APPwhWk_6_12.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bLqmf8x7rLI_2_8.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_123_130.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xy9LLUUZ6ic_50_60.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/m1NR0uNNs5Y_160_166.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nLvX-erABqY_67_72.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Ugb_uH72d0I_8_17.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZK4W-2ifl6I_1_28.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s-dSFyz_5Ww_31_41.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/z_qf7tOnHVg_81_89.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lcu-DwrnYY8_2_5.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gHyXstpe_N8_116_125.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_60_70.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q5ZRMvjzhXQ_15_29.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rw9h_574HxE_229_236.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_104_108.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_JVxurtGIhI_32_42.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_0_5.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ejgwQqCHN1E_7_12.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Wv3u2q3oGeU_35_45.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kIZanu909lw_67_80.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/X98fLZHIzWQ_15_20.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/glrijRGnmc0_211_215.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tZmDWltBziM_70_80.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/x8Ul09tk6zk_0_8.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Zg0p5TXi_Cc_30_46.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/e996zZ0uV_A_196_204.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_108_116.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/dtn0PuxgfkM_0_5.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s80J2dAUUyI_33_43.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/j4dMnAPZu70_12_17.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_202_207.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_173_177.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/emblM4a76jg_5_15.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jCplbayVbtw_10_20.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pzq5fPfsPZg_51_57.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zv2RIbUsnSw_159_162.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zWVQImPY2Cc_27_44.mp4,comgenvid,real,VEO3,vatex_5000_video256,feature_change
