video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,dynamic_degree,full_downsample_idxs,original_video_id,evaluation_duration
datasets/videofeedback/fake/Hotshot-XL/7001751.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001751.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001751.mp4,datasets/videofeedback/fake/Hotshot-XL/7001751.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001751.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001751.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001752.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001752.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001752.mp4,datasets/videofeedback/fake/Hotshot-XL/7001752.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001752.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001752.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001753.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001753.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001753.mp4,datasets/videofeedback/fake/Hotshot-XL/7001753.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001753.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001753.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001754.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001754.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001754.mp4,datasets/videofeedback/fake/Hotshot-XL/7001754.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001754.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001754.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001756.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001756.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001756.mp4,datasets/videofeedback/fake/Hotshot-XL/7001756.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001756.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001756.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001758.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001758.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001758.mp4,datasets/videofeedback/fake/Hotshot-XL/7001758.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001758.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001758.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001759.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001759.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001759.mp4,datasets/videofeedback/fake/Hotshot-XL/7001759.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001759.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001759.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001760.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001760.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001760.mp4,datasets/videofeedback/fake/Hotshot-XL/7001760.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001760.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001760.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001761.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001761.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001761.mp4,datasets/videofeedback/fake/Hotshot-XL/7001761.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001761.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001761.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001762.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001762.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001762.mp4,datasets/videofeedback/fake/Hotshot-XL/7001762.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001762.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001762.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001763.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001763.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001763.mp4,datasets/videofeedback/fake/Hotshot-XL/7001763.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001763.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001763.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001764.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001764.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001764.mp4,datasets/videofeedback/fake/Hotshot-XL/7001764.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001764.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001764.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001765.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001765.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001765.mp4,datasets/videofeedback/fake/Hotshot-XL/7001765.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001765.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001765.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001766.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001766.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001766.mp4,datasets/videofeedback/fake/Hotshot-XL/7001766.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001766.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001766.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001767.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001767.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001767.mp4,datasets/videofeedback/fake/Hotshot-XL/7001767.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001767.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001767.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001768.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001768.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001768.mp4,datasets/videofeedback/fake/Hotshot-XL/7001768.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001768.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001768.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001769.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001769.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001769.mp4,datasets/videofeedback/fake/Hotshot-XL/7001769.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001769.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001769.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001770.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001770.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001770.mp4,datasets/videofeedback/fake/Hotshot-XL/7001770.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001770.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001770.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001771.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001771.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001771.mp4,datasets/videofeedback/fake/Hotshot-XL/7001771.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001771.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001771.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001772.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001772.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001772.mp4,datasets/videofeedback/fake/Hotshot-XL/7001772.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001772.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001772.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001773.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001773.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001773.mp4,datasets/videofeedback/fake/Hotshot-XL/7001773.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001773.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001773.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001775.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001775.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001775.mp4,datasets/videofeedback/fake/Hotshot-XL/7001775.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001775.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001775.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001777.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001777.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001777.mp4,datasets/videofeedback/fake/Hotshot-XL/7001777.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001777.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001777.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001778.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001778.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001778.mp4,datasets/videofeedback/fake/Hotshot-XL/7001778.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001778.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001778.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001779.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001779.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001779.mp4,datasets/videofeedback/fake/Hotshot-XL/7001779.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001779.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001779.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001780.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001780.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001780.mp4,datasets/videofeedback/fake/Hotshot-XL/7001780.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001780.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001780.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001782.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001782.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001782.mp4,datasets/videofeedback/fake/Hotshot-XL/7001782.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001782.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001782.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001783.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001783.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001783.mp4,datasets/videofeedback/fake/Hotshot-XL/7001783.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001783.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001783.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001784.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001784.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001784.mp4,datasets/videofeedback/fake/Hotshot-XL/7001784.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001784.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001784.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001785.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001785.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001785.mp4,datasets/videofeedback/fake/Hotshot-XL/7001785.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001785.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001785.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001786.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001786.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001786.mp4,datasets/videofeedback/fake/Hotshot-XL/7001786.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001786.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001786.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001787.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001787.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001787.mp4,datasets/videofeedback/fake/Hotshot-XL/7001787.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001787.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001787.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001788.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001788.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001788.mp4,datasets/videofeedback/fake/Hotshot-XL/7001788.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001788.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001788.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001789.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001789.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001789.mp4,datasets/videofeedback/fake/Hotshot-XL/7001789.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001789.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001789.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001790.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001790.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001790.mp4,datasets/videofeedback/fake/Hotshot-XL/7001790.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001790.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001790.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001791.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001791.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001791.mp4,datasets/videofeedback/fake/Hotshot-XL/7001791.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001791.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001791.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001792.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001792.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001792.mp4,datasets/videofeedback/fake/Hotshot-XL/7001792.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001792.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001792.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001794.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001794.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001794.mp4,datasets/videofeedback/fake/Hotshot-XL/7001794.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001794.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001794.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001795.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001795.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001795.mp4,datasets/videofeedback/fake/Hotshot-XL/7001795.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001795.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001795.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7001796.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001796.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001796.mp4,datasets/videofeedback/fake/Hotshot-XL/7001796.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001796.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001796.mp4,1
