video_id,dataset,subset,generator
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000522.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000971.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000835.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000603.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000611.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000631.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004060.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001592.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003816.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004246.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004121.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002521.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000366.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004739.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003500.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001245.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000568.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001089.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003354.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001599.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003484.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002524.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002796.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000533.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004253.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000423.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001223.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001856.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001785.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000959.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004547.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004113.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002870.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001487.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002429.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000987.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000220.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001643.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004544.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001160.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000265.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003221.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001744.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002688.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002826.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003396.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000551.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001959.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002060.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000238.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004108.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000698.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001276.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001067.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000087.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003451.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001482.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001412.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002161.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001132.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004894.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003947.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000963.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000781.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002356.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002256.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000094.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000648.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004595.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001709.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000754.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000683.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001506.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000374.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002615.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000198.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001620.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002417.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001786.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001847.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000222.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002220.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003512.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004243.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001925.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001849.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001727.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001395.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000038.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004439.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000453.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001665.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001623.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001243.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003028.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000472.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000478.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000652.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004830.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001916.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000159.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000108.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001182.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000053.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001924.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002918.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001277.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001716.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002715.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003104.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001114.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001176.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001263.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001828.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000857.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000464.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001667.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002664.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000941.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001574.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002226.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000806.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003865.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000484.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001267.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004501.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001205.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000084.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001400.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002679.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004480.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000067.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001760.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000687.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000558.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000708.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001947.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001905.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000927.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002263.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001444.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003060.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000344.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000141.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001836.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001386.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000370.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000494.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001842.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002158.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001877.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004838.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001075.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004817.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000991.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003536.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001882.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004787.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001852.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004301.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001431.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003108.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001608.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000273.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001780.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001787.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004006.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000854.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000526.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000663.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000326.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003058.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001689.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004472.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000074.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001479.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002423.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001819.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000447.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002819.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001154.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003224.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001788.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003100.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001227.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003194.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000340.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003292.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004624.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001369.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003434.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001719.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000602.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000034.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001310.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002154.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000860.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000739.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000424.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001566.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001408.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001766.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000210.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000985.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000190.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001894.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003149.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000051.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000101.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001491.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001540.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001049.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001988.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002799.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000608.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001631.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001509.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001144.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000770.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001343.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004715.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001390.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004527.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001186.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003386.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004583.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000167.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001112.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000384.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001427.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004387.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001859.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000152.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000550.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003368.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000054.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004404.mp4:duration1,videofeedback,annotated,Hotshot-XL
