video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,full_downsample_idxs,original_video_id,evaluation_duration,dynamic_degree
datasets/videofeedback/fake/Hotshot-XL/7000344.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000344.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000344.mp4,datasets/videofeedback/fake/Hotshot-XL/7000344.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000344.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000344.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000355.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000355.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000355.mp4,datasets/videofeedback/fake/Hotshot-XL/7000355.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000355.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000355.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000360.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000360.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000360.mp4,datasets/videofeedback/fake/Hotshot-XL/7000360.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000360.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000360.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000366.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000366.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000366.mp4,datasets/videofeedback/fake/Hotshot-XL/7000366.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000366.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000366.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000369.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000369.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000369.mp4,datasets/videofeedback/fake/Hotshot-XL/7000369.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000369.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000369.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000370.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000370.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000370.mp4,datasets/videofeedback/fake/Hotshot-XL/7000370.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000370.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000370.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000374.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000374.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000374.mp4,datasets/videofeedback/fake/Hotshot-XL/7000374.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000374.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000374.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000384.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000384.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000384.mp4,datasets/videofeedback/fake/Hotshot-XL/7000384.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000384.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000384.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000408.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000408.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000408.mp4,datasets/videofeedback/fake/Hotshot-XL/7000408.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000408.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000408.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000412.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000412.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000412.mp4,datasets/videofeedback/fake/Hotshot-XL/7000412.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000412.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000412.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000420.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000420.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000420.mp4,datasets/videofeedback/fake/Hotshot-XL/7000420.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000420.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000420.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000423.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000423.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000423.mp4,datasets/videofeedback/fake/Hotshot-XL/7000423.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000423.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000423.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000424.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000424.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000424.mp4,datasets/videofeedback/fake/Hotshot-XL/7000424.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000424.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000424.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000447.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000447.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000447.mp4,datasets/videofeedback/fake/Hotshot-XL/7000447.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000447.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000447.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000453.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000453.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000453.mp4,datasets/videofeedback/fake/Hotshot-XL/7000453.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000453.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000453.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000464.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000464.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000464.mp4,datasets/videofeedback/fake/Hotshot-XL/7000464.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000464.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000464.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000469.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000469.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000469.mp4,datasets/videofeedback/fake/Hotshot-XL/7000469.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000469.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000469.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000470.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000470.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000470.mp4,datasets/videofeedback/fake/Hotshot-XL/7000470.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000470.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000470.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000472.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000472.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000472.mp4,datasets/videofeedback/fake/Hotshot-XL/7000472.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000472.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000472.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000473.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000473.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000473.mp4,datasets/videofeedback/fake/Hotshot-XL/7000473.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000473.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000473.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000477.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000477.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000477.mp4,datasets/videofeedback/fake/Hotshot-XL/7000477.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000477.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000477.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000478.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000478.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000478.mp4,datasets/videofeedback/fake/Hotshot-XL/7000478.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000478.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000478.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000484.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000484.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000484.mp4,datasets/videofeedback/fake/Hotshot-XL/7000484.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000484.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000484.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000486.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000486.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000486.mp4,datasets/videofeedback/fake/Hotshot-XL/7000486.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000486.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000486.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000494.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000494.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000494.mp4,datasets/videofeedback/fake/Hotshot-XL/7000494.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000494.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000494.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000496.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000496.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000496.mp4,datasets/videofeedback/fake/Hotshot-XL/7000496.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000496.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000496.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000497.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000497.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000497.mp4,datasets/videofeedback/fake/Hotshot-XL/7000497.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000497.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000497.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000500.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000500.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000500.mp4,datasets/videofeedback/fake/Hotshot-XL/7000500.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000500.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000500.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000503.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000503.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000503.mp4,datasets/videofeedback/fake/Hotshot-XL/7000503.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000503.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000503.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000507.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000507.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000507.mp4,datasets/videofeedback/fake/Hotshot-XL/7000507.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000507.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000507.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000516.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000516.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000516.mp4,datasets/videofeedback/fake/Hotshot-XL/7000516.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000516.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000516.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000522.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000522.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000522.mp4,datasets/videofeedback/fake/Hotshot-XL/7000522.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000522.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000522.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000523.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000523.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000523.mp4,datasets/videofeedback/fake/Hotshot-XL/7000523.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000523.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000523.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000526.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000526.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000526.mp4,datasets/videofeedback/fake/Hotshot-XL/7000526.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000526.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000526.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000528.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000528.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000528.mp4,datasets/videofeedback/fake/Hotshot-XL/7000528.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000528.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000528.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000531.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000531.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000531.mp4,datasets/videofeedback/fake/Hotshot-XL/7000531.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000531.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000531.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000533.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000533.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000533.mp4,datasets/videofeedback/fake/Hotshot-XL/7000533.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000533.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000533.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000542.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000542.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000542.mp4,datasets/videofeedback/fake/Hotshot-XL/7000542.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000542.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000542.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000550.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000550.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000550.mp4,datasets/videofeedback/fake/Hotshot-XL/7000550.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000550.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000550.mp4,1,3.0
datasets/videofeedback/fake/Hotshot-XL/7000551.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000551.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000551.mp4,datasets/videofeedback/fake/Hotshot-XL/7000551.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000551.mp4,,Hotshot-XL,,,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000551.mp4,1,3.0
